station,date_time,longitude,latitude,depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],유분[mg/L]
대산연안2_연안,2011-11-08,126.3788889,37.04472222,26.0,336.623,31.2235,17.2673,1.508,6.2,7.56281,8.17,334.068,44.765,25.978,129.024,,215.537,0.821301,41.748,30.69,
대산연안3_연안,2011-02-21,126.3736111,37.07916667,34.0,477.296,31.18,1.71,3.8018,36.0,12.1705,7.85149,318.304,1.316,25.389,160.734,,217.252,1.26886,55.202,53.32,
대산연안3_연안,2011-05-16,126.3736111,37.07916667,34.0,477.134,30.76,10.48,2.2302,5.1,9.66,7.79,85.2978,6.12795,13.1076,163.37,,202.5,1.84596,33.0025,20.9074,
대산연안3_연안,2011-08-04,126.3736111,37.07916667,36.0,417.739,29.7502,20.4139,1.334,69.0,4.8,8.16,333.606,5.586,7.626,59.402,,109.074,0.74716,44.086,62.062,
대산연안3_연안,2011-11-08,126.3736111,37.07916667,25.0,335.685,31.4028,17.1763,1.914,9.0,7.46685,8.17,274.022,34.202,23.653,121.513,,190.393,0.965295,34.678,26.784,
대산연안4_연안,2011-02-21,126.2077778,37.07444444,33.0,460.525,31.34,1.65,2.001,44.0,12.2671,7.83237,314.804,0.728,26.784,151.256,,215.614,2.27602,63.63,58.28,
대산연안4_연안,2011-05-16,126.2077778,37.07444444,42.0,415.195,31.16,9.22,2.204,5.7,9.95,7.79,123.349,4.25629,15.9408,146.053,,178.353,0.824279,28.0437,20.195,
대산연안4_연안,2011-08-04,126.2077778,37.07444444,40.0,232.477,30.1797,19.4318,1.3368,11.5,5.46,8.02,345.38,8.393,10.974,77.707,,143.514,0.923276,57.414,13.299,
대산연안4_연안,2011-11-08,126.2077778,37.07444444,40.0,299.278,31.7714,16.9558,1.74,6.6,7.20037,8.17,213.78,9.912,18.8635,116.536,,159.418,0.805302,32.97,26.722,
대정연안1_연안,2011-02-23,126.2516667,33.2025,20.0,354.054,34.478,14.6427,0.435,6.4,8.9687,8.10289,270.368,3.738,8.99,37.282,,74.802,1.57022,33.782,37.386,
대정연안1_연안,2011-05-18,126.2516667,33.2025,19.0,235.738,34.2358,15.5178,0.435,1.9,8.8,8.36854,169.43,1.25489,6.86577,16.9677,,30.749,0.661623,12.5264,17.3764,
대정연안1_연안,2011-08-11,126.2516667,33.2025,19.5,269.381,31.49,23.5,1.8214,1.4,7.05766,8.33,586.516,2.282,1.209,54.719,,87.255,1.07805,30.254,9.176,
대정연안1_연안,2011-11-02,126.2516667,33.2025,18.0,66.78,34.2408,22.3811,0.8672,3.6,6.96697,8.3,167.076,1.491,1.8755,25.711,,40.082,0.623976,12.88,7.5795,
대정연안2_연안,2011-02-23,126.3275,33.22,30.0,360.934,34.4841,14.6945,1.3892,3.0,9.13335,8.10093,280.644,4.298,9.083,37.772,,106.716,1.82272,64.646,40.765,
대정연안2_연안,2011-05-18,126.3275,33.22,32.0,222.585,34.2243,15.4092,0.841,2.3,8.51,8.36462,176.582,1.75685,9.01913,19.5824,,33.6109,0.533567,12.2717,22.0225,
대정연안2_연안,2011-08-11,126.3275,33.22,29.6,216.559,31.94,22.17,1.2124,2.6,6.84572,8.29,441.56,4.214,4.1695,58.023,,82.593,1.92661,20.356,7.719,
대정연안2_연안,2011-11-02,126.3275,33.22,27.0,104.552,34.2693,22.6488,1.044,2.0,6.90536,8.29,96.6,1.008,0.6355,15.022,,24.332,0.703972,8.302,6.2775,
대정연안3_연안,2011-02-23,126.2027778,33.23777778,30.0,365.901,34.4789,14.6344,0.812,4.8,8.04704,8.10093,275.016,3.906,13.857,39.494,,62.37,1.34306,18.97,39.99,
대정연안3_연안,2011-05-18,126.2027778,33.23777778,26.0,191.406,34.2849,15.3356,0.4378,18.6,8.59,8.3656,181.712,1.6545,8.0355,23.7083,,38.8517,0.843036,13.4889,23.7261,
대정연안3_연안,2011-08-11,126.2027778,33.23777778,23.4,204.827,31.27,24.45,1.5922,2.4,7.04353,8.37,484.792,1.792,0.372,40.586,,64.617,0.965971,22.239,6.541,
대정연안3_연안,2011-11-02,126.2027778,33.23777778,27.0,63.798,34.265,22.3162,0.87,2.1,7.10162,8.27,125.86,0.973,1.395,14.371,,18.242,0.559978,2.898,8.835,
도암만1_환경관리,2011-02-21,126.86472,34.42778,31.0,200.458,34.0346,8.3958,1.5108,11.8,8.33992,8.10936,338.8,2.422,17.608,66.43,,74.13,0.46814,5.278,72.85,
도암만1_환경관리,2011-05-18,126.86472,34.42778,23.0,334.361,33.03,15.35,0.8672,81.0,9.45614,7.95,232.844,3.18507,10.9667,50.7436,,69.9286,0.711857,16.0,23.6951,
도암만1_환경관리,2011-08-02,126.86472,34.42778,29.5,227.829,32.03,24.14,1.508,32.6,7.00145,8.15,395.892,2.541,7.316,11.949,,45.395,0.602814,30.905,17.887,
도암만1_환경관리,2011-11-03,126.86472,34.42778,24.8,275.52,32.8,16.5,0.899,36.8,5.71816,8.09,391.888,9.443,24.2575,76.951,,101.752,0.699128,15.358,28.1945,
도암만2_환경관리,2011-02-21,126.77222,34.45694,11.0,192.984,33.7922,7.0544,2.001,10.55,8.07182,8.14749,309.652,2.366,17.329,49.994,,63.504,0.564169,11.144,62.0,
도암만2_환경관리,2011-05-18,126.77222,34.45694,4.5,351.59,32.39,17.0,1.073,95.4,8.7853,7.93,564.672,4.4591,16.3724,107.135,,140.594,0.735779,29.0,19.3278,
도암만2_환경관리,2011-08-02,126.77222,34.45694,4.4,258.867,31.13,25.44,0.8728,43.7,6.57742,8.06,777.602,3.696,17.949,22.225,,91.791,0.666837,65.87,20.832,
도암만2_환경관리,2011-11-03,126.77222,34.45694,2.9,290.787,32.48,17.1,3.7728,31.6,6.34718,8.17,431.942,6.566,21.638,49.602,,58.975,0.963303,2.807,37.417,
동해연안1_연안,2011-03-04,129.135,37.53555556,20.0,162.982,34.04,6.57,1.0992,2.4,9.42395,8.19,312.508,2.8,15.407,48.356,,67.172,0.316032,16.016,26.443,
동해연안1_연안,2011-05-04,129.135,37.53555556,18.0,168.686,34.15,12.28,0.87,5.0,9.0253,8.21,102.523,1.29997,3.86268,26.4885,,48.5804,0.533333,20.792,26.8854,
동해연안1_연안,2011-08-05,129.135,37.53555556,19.0,234.668,33.0089,18.0679,1.334,1.4,9.42395,8.19,34.692,0.483,0.0465,17.087,,32.501,0.911691,14.931,18.29,
동해연안1_연안,2011-11-03,129.135,37.53555556,19.0,198.345,33.5843,15.3742,0.899,4.8,7.41478,8.2,230.58,4.221,6.8355,55.853,,119.084,0.512338,59.01,10.478,
동해연안2_연안,2011-03-04,129.1547222,37.50305556,28.0,155.816,33.1,4.66,0.406,3.6,9.63124,8.15,225.176,1.876,17.422,21.868,,33.838,0.237024,10.094,27.807,
동해연안2_연안,2011-05-04,129.1547222,37.50305556,27.0,161.585,34.19,12.29,0.6698,4.2,8.91368,8.21,100.797,1.31395,5.80947,19.7499,,46.0119,0.573333,24.948,28.62,
동해연안2_연안,2011-08-05,129.1547222,37.50305556,28.0,246.96,33.1843,17.0157,0.6642,1.0,9.63124,8.15,41.398,0.448,0.3255,3.178,,13.055,0.266576,9.429,14.694,
동해연안2_연안,2011-11-03,129.1547222,37.50305556,29.0,250.614,33.7696,10.7727,0.4378,3.4,7.23938,8.16,315.7,6.713,11.935,88.851,,143.276,0.432285,47.712,15.6395,
동해연안3_연안,2011-03-04,129.1522222,37.52333333,28.0,157.948,33.29,4.64,0.203,2.8,9.61529,8.16,332.864,3.178,16.306,39.858,,61.194,0.316032,18.158,28.024,
동해연안3_연안,2011-05-04,129.1522222,37.52333333,29.0,184.234,34.24,10.55,0.6698,4.8,9.08908,8.22,91.6695,1.27202,5.90217,19.8056,,40.2801,0.773333,19.2026,27.1332,
동해연안3_연안,2011-08-05,129.1522222,37.52333333,27.0,182.252,33.4323,14.7026,0.8962,1.0,9.61529,8.16,50.064,0.749,0.248,4.445,,17.535,0.607794,12.341,31.992,
동해연안3_연안,2011-11-03,129.1522222,37.52333333,27.0,244.3,33.7368,12.0009,0.4378,2.0,7.12776,8.17,297.682,6.125,13.3145,80.297,,128.94,0.512338,42.518,15.8565,
동해연안4_연안,2011-03-04,129.115,37.61138889,43.0,118.912,33.86,4.71,2.9,3.4,9.93421,8.2,294.868,2.744,12.958,26.292,,51.254,0.711072,22.218,28.365,
동해연안4_연안,2011-05-03,129.115,37.61138889,45.0,317.539,33.96,2.72,0.667,5.8,9.42395,8.07,400.797,2.09673,16.4825,148.24,,175.556,0.853333,25.2188,56.3107,
동해연안4_연안,2011-08-04,129.115,37.61138889,47.0,357.056,33.7499,7.9746,1.3078,3.0,9.93421,8.2,114.52,0.693,4.402,6.146,,27.384,0.543816,20.545,50.437,
동해연안4_연안,2011-11-02,129.115,37.61138889,46.0,308.763,34.0643,2.8777,0.203,5.6,8.24396,8.08,473.298,3.08,22.506,157.899,,194.187,0.528349,33.208,25.451,
동해연안H1_항만,2011-02-10,129.1152778,37.54666667,10.0,328.9,33.94,6.81,0.64,1.8,9.15,8.22,297.6,5.4,19.9,121.8,,186.7,0.62,59.5,24.7,
동해연안H1_항만,2011-03-04,129.1152778,37.54666667,11.0,183.467,33.94,6.81,5.3388,3.8,10.1415,8.22,258.496,2.296,13.299,27.244,,56.28,0.276528,26.74,18.445,
동해연안H1_항만,2011-08-04,129.1152778,37.54666667,10.0,201.74,32.3431,19.448,5.8,1.2,8.83395,8.23,607.866,2.072,0.62,10.08,,23.492,0.639783,11.34,8.99,
동해연안H2_항만,2011-02-10,129.1402778,37.49666667,15.0,243.9,33.86,6.46,4.44,1.0,9.71,8.26,224.6,3.5,10.8,94.4,,106.3,0.63,8.5,26.2,
동해연안H2_항만,2011-03-04,129.1402778,37.49666667,15.0,169.817,33.86,6.46,2.001,2.4,9.82259,8.14,281.456,3.528,14.911,55.202,,64.302,0.276528,5.572,17.639,
동해연안H2_항만,2011-08-05,129.1402778,37.49666667,15.0,190.134,33.1887,16.2575,4.031,4.4,8.45125,8.18,501.34,1.169,0.3565,14.959,,35.462,1.08763,19.334,7.378,
득량만1_환경관리,2011-02-20,127.21861,34.70667,10.3,321.37,32.6371,3.0614,6.699,45.14,11.275,8.12305,77.616,0.462,8.99,1.036,,18.41,1.72734,16.912,95.359,
득량만1_환경관리,2011-05-14,127.21861,34.70667,8.8,333.787,32.79,16.5743,1.537,3.4,8.18783,7.971,439.13,1.91132,11.5996,64.4474,,104.359,0.709472,38.0,15.7038,
득량만1_환경관리,2011-08-13,127.21861,34.70667,10.0,273.371,29.8993,26.9864,5.6522,23.7,4.21989,8.049,758.674,4.081,11.656,17.227,,57.204,2.03307,35.896,41.664,
득량만1_환경관리,2011-11-05,127.21861,34.70667,8.3,238.057,32.5883,17.3614,3.277,7.4,7.66178,8.133,391.678,6.888,18.8945,33.082,,50.925,0.75197,10.955,24.9684,
득량만2_환경관리,2011-02-20,127.13944,34.63944,12.7,272.024,33.3486,4.3993,8.9348,63.6,11.3205,8.14163,91.0,0.616,10.571,1.288,,15.834,1.01908,13.93,87.389,
득량만2_환경관리,2011-05-14,127.13944,34.63944,10.3,295.492,33.1972,15.9853,1.334,5.8,8.27075,8.04,311.527,1.54271,12.3771,35.7267,,59.1969,0.493426,21.9275,19.1419,
득량만2_환경관리,2011-08-13,127.13944,34.63944,11.0,237.202,30.5589,26.9042,4.582,17.9,4.33815,8.116,740.25,2.961,12.8185,11.508,,39.697,1.79292,25.228,45.973,
득량만2_환경관리,2011-11-05,127.13944,34.63944,10.0,237.26,32.723,17.0472,2.407,8.8,7.92315,8.131,352.156,7.994,15.7325,43.176,,54.033,0.607976,2.863,22.9258,
득량만3_환경관리,2011-02-20,127.05083,34.52167,14.4,298.093,33.8927,7.0442,2.407,85.6,9.15628,8.11033,194.628,2.156,13.981,63.266,,94.08,1.18687,28.658,99.386,
득량만3_환경관리,2011-05-14,127.05083,34.52167,11.0,248.988,33.2917,15.0467,1.305,10.0,7.33978,8.078,103.328,1.2014,4.88242,20.3792,,53.2114,0.557312,31.6308,18.8012,
득량만3_환경관리,2011-08-14,127.05083,34.52167,12.5,201.201,30.601,25.3839,2.726,25.7,3.99138,8.143,643.734,4.816,8.5715,18.347,,43.638,1.11258,20.475,27.559,
득량만3_환경관리,2011-11-05,127.05083,34.52167,11.5,308.108,32.6196,17.0948,7.569,11.0,7.58216,8.158,276.514,2.793,12.927,16.149,,23.289,0.911964,4.347,35.8945,
득량만4_환경관리,2011-02-20,127.03111,34.595,7.5,280.729,33.3033,4.5412,7.3716,77.3,11.5619,8.17487,119.84,0.42,9.579,1.596,,21.014,1.49998,18.998,106.64,
득량만4_환경관리,2011-05-14,127.03111,34.595,3.5,346.785,33.0174,16.1916,1.334,11.1,7.97647,8.043,381.741,2.17071,14.3674,79.4109,,117.719,0.725301,36.1376,26.3279,
득량만4_환경관리,2011-08-13,127.03111,34.595,7.5,297.206,30.6012,27.6165,5.0488,26.1,4.04665,8.145,711.564,2.611,5.704,26.81,,79.8,1.73688,50.379,54.002,
득량만4_환경관리,2011-11-05,127.03111,34.595,4.0,229.411,31.8321,18.395,3.9496,10.1,8.72753,8.196,366.59,2.268,15.965,11.004,,23.52,0.895965,10.248,30.1785,
득량만5_환경관리,2011-02-20,127.04111,34.48389,20.1,332.579,33.9563,2.026,2.175,89.7,10.3064,8.10544,207.368,1.96,16.554,68.236,,79.52,0.762171,9.324,66.247,
득량만5_환경관리,2011-05-14,127.04111,34.48389,14.0,285.267,33.4051,14.8938,1.276,26.5,8.56748,8.091,214.093,3.01715,12.3149,42.7064,,57.7235,2.93,12.0,14.4649,
득량만5_환경관리,2011-08-14,127.04111,34.48389,16.0,205.471,32.0252,24.6354,1.9112,10.1,4.07348,8.147,710.164,7.07,10.509,26.866,,56.693,1.04854,22.757,19.561,
득량만5_환경관리,2011-11-05,127.04111,34.48389,15.0,248.923,32.8202,16.5841,2.059,8.0,8.57007,8.131,380.394,11.095,18.104,63.931,,80.024,0.671974,4.998,22.816,
마산만1_환경관리,2011-02-17,128.58333,35.19583,8.0,442.018,33.05,3.68,12.262,13.6,13.6764,8.13898,5.404,0.868,6.107,1.974,,27.566,2.68627,24.724,45.353,
마산만1_환경관리,2011-05-18,128.58333,35.19583,6.0,543.135,31.5979,17.9808,13.7828,10.2857,8.099,8.175,271.492,3.25081,13.8248,15.596,,114.67,2.28766,95.8231,58.5718,
마산만1_환경관리,2011-08-05,128.58333,35.19583,7.9,639.541,29.83,19.95,8.6972,3.57143,2.7781,7.96,1222.0,12.803,49.7705,49.686,,175.765,1.54209,113.276,54.529,
마산만1_환경관리,2011-11-06,128.58333,35.19583,7.5,488.4,31.29,16.13,17.19,11.6,7.91,8.17,1122.3,13.8,10.0,82.8,,113.8,3.0,17.1,63.0,
마산만1_환경관리,2011-11-10,128.58333,35.19583,8.0,454.755,32.02,17.76,2.465,2.5,5.85931,7.91,1312.78,16.583,47.1975,87.409,,268.786,1.00263,164.794,58.5125,
마산만2_환경관리,2011-02-18,128.60417,35.14722,22.0,320.161,33.18,4.14,14.9986,5.7,13.6771,8.2654,3.22,0.336,6.448,31.892,,59.416,2.37024,27.188,28.365,
마산만2_환경관리,2011-05-18,128.60417,35.14722,15.0,443.153,32.2087,17.5603,3.103,3.57143,8.011,8.152,695.109,3.43064,28.2373,15.3891,,178.632,1.08782,159.812,43.7043,
마산만2_환경관리,2011-08-05,128.60417,35.14722,16.0,675.563,32.38,18.07,1.45,3.14286,0.462983,7.79,1910.85,3.871,78.523,3.983,,131.129,1.06987,123.275,80.476,
마산만2_환경관리,2011-11-06,128.60417,35.14722,19.7,324.2,31.88,16.68,8.23,8.8,6.11,8.07,615.0,5.8,14.1,36.2,,93.1,2.12,51.2,46.4,
마산만2_환경관리,2011-11-10,128.60417,35.14722,23.0,391.454,32.35,18.07,3.8308,2.0,5.98677,7.98,1797.32,20.412,45.663,57.477,,243.943,0.858633,166.054,56.2495,
마산만3_환경관리,2011-02-18,128.58972,35.1675,12.0,340.031,33.19,4.19,19.0296,8.7,12.9584,8.24595,6.748,0.616,8.494,4.396,,40.432,1.77768,35.42,32.643,
마산만3_환경관리,2011-05-18,128.58972,35.1675,13.0,578.671,31.7871,17.6374,5.771,12.0,7.943,8.164,62.9764,4.44046,43.6911,13.312,,180.966,1.10381,163.213,62.3507,
마산만3_환경관리,2011-08-05,128.58972,35.1675,14.0,838.285,31.95,18.98,1.885,2.28571,0.48,7.79,1999.27,2.002,76.472,3.416,,129.97,1.4941,124.552,84.439,
마산만3_환경관리,2011-11-06,128.58972,35.1675,13.5,274.0,31.74,16.64,7.54,7.2,6.09,8.15,960.3,11.1,13.5,59.9,,104.6,1.73,33.5,36.5,
마산만3_환경관리,2011-11-10,128.58972,35.1675,10.0,440.629,32.31,18.01,3.0422,0.9,6.01162,7.96,1279.49,16.758,44.206,106.519,,304.983,0.93863,181.706,53.9245,
마산만H1_항만,2011-02-17,128.5938889,35.20555556,13.0,508.134,33.01,3.72,2.74553,12.4,,8.19733,16.744,2.828,1.86,5.88,,46.62,1.4419,37.912,70.525,
마산만H1_항만,2011-08-05,128.5938889,35.20555556,14.0,938.483,31.95,18.98,1.363,3.85714,0.330728,8.09,1416.52,2.359,13.702,16.436,,133.795,1.24349,115.0,51.507,
목포연안1_연안,2011-02-17,126.425,34.78027778,10.5,426.368,32.0092,3.5796,3.828,4.9,8.28821,7.97486,225.736,3.318,16.74,99.47,,141.596,1.88736,38.808,22.32,
목포연안1_연안,2011-05-16,126.425,34.78027778,14.0,581.22,30.45,14.76,1.276,44.4,7.75186,7.86,384.2,22.8378,17.856,326.437,,410.335,0.664225,61.0597,29.0,
목포연안1_연안,2011-08-10,126.425,34.78027778,13.1,378.966,30.54,24.34,0.899,12.8,6.79343,8.06,647.99,32.949,27.776,156.044,,270.06,0.544033,81.067,29.326,
목포연안1_연안,2011-11-07,126.425,34.78027778,13.0,350.7,31.92,17.26,2.494,31.1,6.53477,8.11,427.21,28.875,25.73,136.003,,170.905,0.74716,6.027,34.875,
목포연안2_연안,2011-02-17,126.3805556,34.84444444,20.0,244.857,32.1478,3.3155,3.7438,11.6,11.7601,8.00259,82.376,1.652,7.099,36.554,,58.632,0.748224,20.426,23.715,
목포연안2_연안,2011-05-16,126.3805556,34.84444444,19.0,621.701,29.27,15.51,1.769,68.8,8.13671,7.88,448.671,26.2684,18.073,399.828,,510.09,1.1764,83.9939,42.5583,
목포연안2_연안,2011-08-10,126.3805556,34.84444444,17.9,890.323,27.62,24.74,1.102,17.9,6.30668,8.16,957.474,30.268,27.714,348.131,,449.071,1.16807,70.672,38.533,
목포연안2_연안,2011-11-07,126.3805556,34.84444444,19.2,338.149,31.97,17.32,1.566,47.7,5.84967,8.1,416.15,14.511,23.157,126.357,,158.746,0.827213,17.878,57.598,
목포연안3_연안,2011-02-18,126.35,34.78972222,20.5,291.894,32.2364,3.4204,3.973,10.0,9.98924,7.97964,210.308,2.898,14.601,83.678,,108.99,1.26838,22.414,48.825,
목포연안3_연안,2011-05-16,126.35,34.78972222,21.0,444.12,31.62,14.74,1.7718,77.2,8.44179,7.88,313.158,17.6429,13.764,232.092,,285.899,0.632214,36.164,29.735,
목포연안3_연안,2011-08-10,126.35,34.78972222,21.6,289.975,31.36,23.88,1.479,12.5,6.88609,8.14,531.608,26.138,19.5145,140.014,,192.556,0.560034,26.404,25.513,
목포연안3_연안,2011-11-07,126.35,34.78972222,21.2,287.497,32.21,17.13,1.566,40.6,6.21857,8.11,386.12,11.585,19.6075,123.452,,140.189,0.843223,5.152,40.7185,
목포연안4_연안,2011-02-17,126.3419444,34.75916667,11.0,251.451,32.3454,3.3527,3.567,19.6,10.5119,7.99112,261.66,2.73,16.43,84.56,,108.122,0.828248,20.832,37.665,
목포연안4_연안,2011-05-16,126.3419444,34.75916667,10.0,388.596,31.58,14.78,2.204,89.2,8.43785,7.63,311.145,17.0128,13.578,226.955,,286.657,0.536181,42.6892,39.8945,
목포연안4_연안,2011-08-10,126.3419444,34.75916667,10.1,1243.33,29.7,24.31,2.146,8.8,7.85658,8.16,1547.88,17.262,40.052,552.392,,612.578,0.81605,42.924,47.554,
목포연안4_연안,2011-11-07,126.3419444,34.75916667,12.0,292.082,32.47,16.93,1.3602,42.9,6.19222,8.11,375.76,7.007,18.538,122.514,,131.327,0.571044,1.806,41.6795,
목포연안H1_항만,2011-02-18,126.3886111,34.78527778,10.0,633.903,31.947,3.5976,1.68124,5.2,9.90581,7.95765,211.232,3.85,11.067,102.284,,147.28,0.78511,41.146,29.45,
목포연안H1_항만,2011-08-10,126.3886111,34.78527778,6.0,1129.42,29.23,24.45,1.595,10.0,6.56346,8.1,1894.87,22.897,37.758,958.0,,1034.42,1.12007,53.522,48.112,
목포연안H2_항만,2011-02-18,126.3805556,34.77888889,19.0,268.156,32.0874,3.4829,0.467894,6.6,10.3293,7.9739,199.92,3.248,3.844,92.904,,126.994,0.646328,30.842,27.9,
목포연안H2_항만,2011-08-10,126.3805556,34.77888889,16.7,339.829,30.87,24.16,1.711,28.8,6.63224,8.13,687.694,28.84,24.4745,170.317,,249.529,0.320019,50.372,28.489,
무안연안1_연안,2011-02-19,126.3788889,34.90555556,19.0,244.857,31.8868,3.4799,6.786,20.8,10.2095,7.99972,180.852,2.954,12.09,70.042,,88.746,1.18836,15.75,35.65,
무안연안1_연안,2011-05-15,126.3788889,34.90555556,13.0,650.611,28.74,16.64,0.435,19.2,8.03507,7.18,243.515,11.972,11.067,215.945,,304.834,1.03235,76.9169,28.2173,
무안연안1_연안,2011-08-11,126.3788889,34.90555556,8.2,595.63,27.26,25.74,0.812,8.2,6.65662,8.05,1061.93,25.193,30.442,333.249,,462.952,0.448027,104.51,32.24,
무안연안1_연안,2011-11-07,126.3788889,34.90555556,10.6,329.392,31.57,17.69,0.899,37.8,6.25809,8.09,475.86,17.822,24.2265,121.422,,154.413,0.635086,15.169,41.943,
무안연안2_연안,2011-02-19,126.2891667,35.01111111,17.0,134.518,32.1801,2.5562,6.4988,21.4,11.3098,8.04563,75.684,0.644,9.827,0.672,,16.814,1.27638,15.498,32.55,
무안연안2_연안,2011-05-15,126.2891667,35.01111111,19.0,335.874,31.65,16.76,1.508,38.6,8.24444,7.88,127.992,4.27071,9.579,55.8666,,90.5532,0.68023,30.4159,47.607,
무안연안2_연안,2011-08-11,126.2891667,35.01111111,15.0,409.682,29.57,26.01,2.75033,49.3333,7.05205,8.1,661.388,29.225,20.894,141.225,,226.681,1.17411,56.231,55.49,
무안연안2_연안,2011-11-05,126.2891667,35.01111111,17.2,234.591,32.17,17.01,0.4378,40.8,6.1,8.11,430.024,15.414,17.856,71.134,,92.148,0.635086,5.6,32.364,
무안연안3_연안,2011-02-19,126.2380556,34.87888889,10.0,233.867,32.4718,3.3718,2.56633,19.4,10.7622,7.95095,183.036,2.002,16.647,61.698,,72.674,0.916275,8.974,62.0,
무안연안3_연안,2011-05-15,126.2380556,34.87888889,9.0,450.423,31.39,16.51,1.885,29.2,8.5966,7.88,118.85,5.90898,6.417,81.1249,,142.538,0.568192,55.5042,37.0759,
무안연안3_연안,2011-08-11,126.2380556,34.87888889,8.0,412.034,30.53,24.87,1.45467,66.0,8.08294,8.12,622.51,30.261,18.9255,180.628,,224.994,0.66177,14.105,104.408,
무안연안3_연안,2011-11-05,126.2380556,34.87888889,9.5,299.201,32.13,17.37,1.334,51.1,6.03412,8.14,421.4,6.139,18.5845,114.065,,127.778,0.971308,7.574,70.122,
보령연안1_연안,2011-02-24,126.5,36.35194444,15.0,338.8,31.77,3.3,5.6971,16.1,12.0312,7.97582,415.128,1.554,12.679,55.076,,116.018,1.09892,59.388,41.5022,
보령연안1_연안,2011-05-14,126.5,36.35194444,10.0,244.702,31.31,12.84,1.566,4.4,8.83,7.97,93.2079,1.77859,12.7234,19.069,,50.7755,1.30177,29.9279,25.4916,
보령연안1_연안,2011-08-06,126.5,36.35194444,15.0,335.734,28.2939,24.8985,5.336,13.5,6.14574,8.18,402.164,5.67,1.5655,57.127,,115.346,1.09406,52.549,30.256,
보령연안1_연안,2011-11-12,126.5,36.35194444,11.0,285.019,32.5099,16.5184,1.537,10.6,7.53378,8.02,364.42,14.805,22.444,76.888,,120.029,0.693306,28.336,26.753,
보령연안2_연안,2011-02-24,126.5,36.30611111,25.0,332.755,31.77,3.34,10.9882,23.2857,12.0377,7.97582,304.024,1.582,11.811,54.6,,91.896,1.62999,35.714,50.5244,
보령연안2_연안,2011-05-14,126.5,36.30611111,10.0,282.479,31.14,13.58,1.102,9.6,8.92,7.98,71.5439,1.65255,8.67927,29.9637,,47.8024,2.35813,16.1861,23.85,
보령연안2_연안,2011-08-06,126.5,36.30611111,7.0,336.714,28.0513,25.0718,7.018,16.9,5.9066,8.15,385.84,5.845,1.829,64.946,,128.835,0.469643,58.044,28.582,
보령연안2_연안,2011-11-12,126.5,36.30611111,4.0,296.625,32.4771,16.395,1.798,7.0,7.27002,8.06,343.07,13.503,22.0565,74.284,,116.893,0.773303,29.106,28.148,
보령연안3_연안,2011-02-24,126.4916667,36.24583333,17.0,318.402,31.73,3.38,17.777,27.6923,11.9911,8.0332,273.98,1.218,7.471,14.532,,51.044,1.97,35.294,53.231,
보령연안3_연안,2011-05-14,126.4916667,36.24583333,18.0,285.155,31.19,13.35,1.305,7.6,8.51,7.94,59.7501,1.30243,8.33708,7.10136,,29.3014,1.65389,20.8976,23.6641,
보령연안3_연안,2011-08-06,126.4916667,36.24583333,15.0,294.938,28.3168,24.7436,6.4062,35.9,5.77549,8.22,446.74,5.537,2.8055,56.686,,111.937,0.843223,49.714,29.512,
보령연안3_연안,2011-11-12,126.4916667,36.24583333,11.0,318.99,32.4999,16.4789,2.436,25.0,8.25914,8.06,353.36,15.064,21.855,74.095,,120.421,0.965295,31.262,38.719,
보령연안4_연안,2011-02-24,126.4661111,36.18777778,18.0,261.54,31.75,3.11,16.6432,14.3,13.1992,8.0332,235.06,0.896,7.006,5.068,,49.476,1.53492,43.512,33.3822,
보령연안4_연안,2011-05-14,126.4661111,36.18777778,15.0,289.161,31.07,13.39,1.102,6.3,8.36,7.95,84.4252,1.87662,10.8569,14.579,,58.3902,1.70191,41.9345,27.2571,
보령연안4_연안,2011-08-06,126.4661111,36.18777778,18.0,325.542,28.7931,24.4028,4.64,20.5,5.8045,8.14,411.628,5.152,2.3095,47.166,,97.041,0.330885,44.723,31.186,
보령연안4_연안,2011-11-12,126.4661111,36.18777778,14.0,280.84,32.4968,16.4534,2.871,16.0,7.69864,8.08,265.034,10.01,17.267,47.775,,101.213,0.805302,43.428,29.76,
보령연안H1_항만,2011-02-24,126.5088889,36.33166667,18.0,192.648,31.77,3.41,0.317216,33.27,12.0344,8.14471,295.316,2.142,1.767,51.338,,120.008,0.20619,66.528,71.1752,
보령연안H1_항만,2011-08-06,126.5088889,36.33166667,8.0,382.053,27.9163,25.1759,5.133,22.8,5.59767,8.16,640.584,6.769,0.899,82.775,,164.269,0.965392,74.725,31.186,
부산신항H1_항만,2011-02-21,128.8013889,35.07444444,13.5,347.943,33.64,7.83,0.880729,11.2,9.92,8.16372,155.344,5.25,18.631,63.574,,103.866,0.68944,35.042,32.581,
부산신항H1_항만,2011-08-01,128.8013889,35.07444444,8.0,331.653,31.0924,20.5304,10.759,15.1,5.55577,8.07,1506.74,16.646,9.4395,97.153,,156.177,0.458694,42.378,39.463,
