station,date_time,longitude,latitude,depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
부산연안5_환경관리,2008-11-01,129.04583,35.0475,23.0,176.0,33.31,16.95,,,6.85,7.97,419.0,7.0,1.0,118.0,,144.0,1.08,19.0,25.0
부산연안6_환경관리,2008-02-01,129.01222,35.03472,25.0,206.0,34.28,12.13,0.39,13.0,9.4,8.12,8.0,6.0,28.0,98.0,,104.0,0.42,0.0,37.0
부산연안6_환경관리,2008-05-01,129.01222,35.03472,24.0,246.0,34.16,14.07,1.71,12.1,8.26,8.1,112.0,8.0,15.0,33.0,,65.0,0.46,25.0,26.0
부산연안6_환경관리,2008-08-01,129.01222,35.03472,25.0,453.0,33.87,16.87,,,7.4,8.07,353.0,4.0,18.0,423.0,,440.0,1.4,13.0,25.0
부산연안6_환경관리,2008-11-01,129.01222,35.03472,25.0,219.0,33.88,15.98,,,5.76,7.9,673.0,9.0,1.0,172.0,,187.0,0.87,5.0,35.0
부산연안H1_항만,2008-02-01,129.0577778,35.11055556,15.0,236.0,34.11,9.64,1.35,3.6,10.09,8.06,9.0,9.0,29.0,149.0,,219.0,0.77,61.0,35.0
부산연안H2_항만,2008-02-01,129.0325,35.08472222,6.0,245.0,34.19,11.02,0.72,3.9,8.49,8.09,7.0,5.0,25.0,117.0,,148.0,0.55,26.0,27.0
부산연안H3_항만,2008-02-01,129.0022222,35.06583333,12.8,272.0,34.18,10.88,0.99,5.9,9.89,8.09,8.0,5.0,25.0,126.0,,131.0,0.56,0.0,28.0
사천연안1_연안,2008-02-01,128.0513889,34.90444444,17.0,261.0,34.19,6.47,1.58,5.6,10.31,8.38,77.0,2.0,15.0,19.0,,37.0,0.54,16.0,83.0
사천연안1_연안,2008-05-01,128.0513889,34.90444444,28.0,1022.0,34.34,17.06,2.3,13.6,8.89,7.92,241.0,1.0,28.0,20.0,,41.0,1.28,19.0,18.0
사천연안1_연안,2008-08-01,128.0513889,34.90444444,12.0,135.0,33.12,21.76,,,7.83,7.84,412.0,10.0,13.0,10.0,,33.0,2.94,13.0,63.0
사천연안1_연안,2008-11-01,128.0513889,34.90444444,9.0,178.92,33.02,18.67,,,6.64,8.16,640.9,25.5,64.2,113.829,,156.189,1.584,16.8599,113.3
사천연안2_연안,2008-02-01,128.1,34.90888889,20.0,254.0,34.08,6.47,4.68,7.8,10.0,8.37,67.0,1.0,10.0,18.0,,36.0,1.17,17.0,100.0
사천연안2_연안,2008-05-01,128.1,34.90888889,18.0,570.0,34.43,16.74,2.3,14.6,7.68,8.08,277.0,5.0,15.0,16.0,,41.0,1.54,19.0,40.0
사천연안2_연안,2008-08-01,128.1,34.90888889,18.6,152.0,33.21,22.78,,,8.67,7.85,403.0,16.0,23.0,26.0,,48.0,3.41,6.0,53.0
사천연안2_연안,2008-11-01,128.1,34.90888889,16.5,139.86,33.26,18.39,,,6.2,8.18,609.0,20.5,56.1,101.478,,133.512,0.72,11.5338,97.7
사천연안3_연안,2008-02-01,128.125,34.875,16.0,316.0,34.19,6.6,4.92,6.5,10.88,8.4,53.0,2.0,13.0,19.0,,50.0,1.12,29.0,96.0
사천연안3_연안,2008-05-01,128.125,34.875,13.0,327.0,34.68,15.34,1.71,3.8,8.96,8.2,339.0,2.0,18.0,4.0,,24.0,1.89,18.0,82.0
사천연안3_연안,2008-08-01,128.125,34.875,13.8,198.0,33.63,18.65,,,7.96,7.8,449.0,9.0,55.0,62.0,,92.0,2.96,21.0,66.0
사천연안3_연안,2008-11-01,128.125,34.875,13.8,220.78,33.39,18.06,,,6.56,8.17,568.8,19.9,59.8,159.077,,189.065,1.84,10.0877,103.3
사천연안4_연안,2008-02-01,128.1244444,34.89277778,17.0,251.0,34.05,6.47,3.71,4.6,10.5,8.39,55.0,1.0,9.0,21.0,,41.0,1.36,19.0,76.0
사천연안4_연안,2008-05-01,128.1244444,34.89277778,14.0,666.0,34.57,16.65,2.49,11.4,9.06,8.08,290.0,7.0,25.0,11.0,,35.0,1.41,18.0,33.0
사천연안4_연안,2008-08-01,128.1244444,34.89277778,14.6,166.0,33.3,22.19,,,8.48,7.96,436.0,9.0,21.0,2.0,,20.0,3.76,9.0,61.0
사천연안4_연안,2008-11-01,128.1244444,34.89277778,12.5,150.9,33.14,18.59,,,6.73,8.15,615.8,25.3,57.1,96.1388,,134.701,0.56,13.2622,89.3
사천연안H1_항만,2008-02-01,128.0825,34.92,11.5,389.0,33.96,6.38,3.4,7.8,10.12,8.39,70.0,1.0,21.0,20.0,,49.0,1.82,27.0,123.0
삼척연안1_연안,2008-02-01,129.2475,37.39916667,58.0,144.926,34.08,9.69,0.328,1.2,8.37224,7.8,260.508,6.55908,20.8853,85.1,,102.102,0.626667,10.4427,28.133
삼척연안1_연안,2008-05-01,129.2475,37.39916667,64.0,427.302,34.1,2.79,0.85,3.6,7.43076,7.29,713.638,5.91855,43.3443,242.771,,253.836,0.786667,5.1466,54.8083
삼척연안1_연안,2008-08-01,129.2475,37.39916667,47.0,261.492,33.66,4.39,,,7.34,7.56,469.674,0.61588,36.6691,224.102,,229.461,1.02,4.74264,47.5024
삼척연안1_연안,2008-11-01,129.2475,37.39916667,59.0,307.113,34.26,9.77,,,6.51119,7.73,353.118,8.429,20.861,143.306,,176.653,1.4,24.918,27.915
삼척연안2_연안,2008-02-01,129.2022222,37.43,17.0,194.742,34.1,10.81,0.76,7.2,8.79606,7.81,314.246,6.95801,20.7319,109.568,,125.18,0.786667,8.6537,24.941
삼척연안2_연안,2008-05-01,129.2022222,37.43,17.0,370.114,34.17,7.06,1.764,4.0,9.50459,7.66,268.814,4.14615,17.2171,109.045,,118.244,1.22667,5.0528,40.8554
삼척연안2_연안,2008-08-01,129.2022222,37.43,17.0,192.465,33.87,14.5,,,9.05,7.92,151.602,0.39622,3.14858,33.339,,37.8127,0.996,4.0775,19.759
삼척연안2_연안,2008-11-01,129.2022222,37.43,21.0,308.824,33.26,15.08,,,7.06567,8.06,165.556,4.868,8.989,62.939,,102.983,1.72,35.176,28.958
삼척연안3_연안,2008-02-01,129.2130556,37.42638889,31.0,159.188,34.08,10.78,0.762,2.8,8.63406,7.75,296.911,6.7432,18.7381,79.4025,,88.9853,1.02667,2.83958,23.63
삼척연안3_연안,2008-05-01,129.2130556,37.42638889,31.0,441.907,34.23,5.11,1.174,2.8,7.33538,7.35,608.585,6.42495,36.9609,235.018,,246.309,0.946667,4.8652,54.6247
삼척연안3_연안,2008-08-01,129.2130556,37.42638889,30.0,150.819,33.78,11.76,,,8.66,7.57,284.727,3.62836,11.3425,50.483,,60.9444,1.116,6.83308,28.848
삼척연안3_연안,2008-11-01,129.2130556,37.42638889,31.0,275.417,33.86,15.31,,,7.05827,7.97,224.665,6.561,14.535,78.948,,94.748,1.52,9.239,24.572
삼척연안4_연안,2008-02-01,129.3669444,37.23333333,46.0,183.134,33.89,7.86,0.39,3.2,8.35147,7.79,329.352,4.80992,20.7319,108.426,,121.368,0.706667,8.13192,29.218
삼척연안4_연안,2008-05-01,129.3669444,37.23333333,53.0,398.708,34.14,3.61,0.744,2.0,8.74395,7.53,671.515,9.77985,37.1094,231.995,,252.549,1.14667,10.7746,55.7262
삼척연안4_연안,2008-08-01,129.3669444,37.23333333,50.0,207.385,33.86,7.33,,,8.07,7.84,352.901,7.1743,20.2813,105.352,,130.382,0.66,17.8554,26.326
삼척연안4_연안,2008-11-01,129.3669444,37.23333333,51.0,437.467,33.73,13.67,,,7.55639,7.94,350.991,7.923,20.151,128.062,,143.772,1.04,7.787,23.86
삼척연안H1_항만,2008-02-01,129.1916667,37.43555556,10.0,263.168,33.71,9.78,1.938,3.8,9.12527,7.81,282.548,6.06809,18.278,79.7686,,93.2977,0.893333,7.46106,34.163
삼척연안H2_항만,2008-02-01,129.3444444,37.22777778,9.0,253.574,33.96,10.77,0.692,2.0,8.62371,7.85,287.501,3.58244,17.5111,111.481,,133.482,0.973333,18.4184,24.876
서귀포연안1_연안,2008-02-01,126.6611111,33.2625,40.0,295.0,34.41,15.25,0.97,1.3,7.98,8.14,337.0,3.0,7.0,90.0,,96.0,1.49,2.0,12.0
서귀포연안1_연안,2008-05-01,126.6611111,33.2625,31.0,177.0,34.37,15.03,4.57,3.7,8.13,8.11,226.0,2.0,4.0,35.0,,37.0,0.51,1.0,15.0
서귀포연안1_연안,2008-08-01,126.6611111,33.2625,29.6,417.0,34.09,16.62,,,6.62,8.1,662.0,5.0,1.0,266.0,,297.0,0.28,27.0,17.0
서귀포연안1_연안,2008-11-01,126.6611111,33.2625,30.0,93.0,33.53,22.99,,,6.91,8.14,214.0,3.0,3.0,37.0,,58.0,0.14,18.0,11.0
서귀포연안2_연안,2008-02-01,126.4125,33.22944444,33.0,192.0,34.43,15.13,0.95,1.3,8.31,8.12,272.0,4.0,7.0,87.0,,94.0,1.06,3.0,11.0
서귀포연안2_연안,2008-05-01,126.4125,33.22944444,26.0,223.0,34.32,14.93,4.45,2.8,7.81,8.11,192.0,3.0,3.0,28.0,,36.0,0.7,4.0,14.0
서귀포연안2_연안,2008-08-01,126.4125,33.22944444,23.6,451.0,33.77,19.16,,,7.28,8.13,456.0,2.0,1.0,157.0,,197.0,0.17,38.0,13.0
서귀포연안2_연안,2008-11-01,126.4125,33.22944444,23.0,95.0,33.14,22.64,,,6.92,8.16,229.0,4.0,4.0,42.0,,61.0,0.16,16.0,12.0
서귀포연안3_연안,2008-02-01,126.5669444,33.22944444,41.0,234.0,34.4,15.7,0.88,2.2,8.25,8.15,308.0,3.0,1.0,87.0,,92.0,1.01,2.0,10.0
서귀포연안3_연안,2008-05-01,126.5669444,33.22944444,55.0,227.0,34.25,14.37,2.58,2.9,7.63,8.14,89.0,0.0,0.0,5.0,,8.0,0.97,2.0,14.0
서귀포연안3_연안,2008-08-01,126.5669444,33.22944444,6.8,462.0,34.28,14.97,,,6.01,8.1,655.0,5.0,1.0,374.0,,410.0,0.15,31.0,23.0
서귀포연안3_연안,2008-11-01,126.5669444,33.22944444,50.0,180.0,33.62,22.31,,,6.64,8.11,616.0,4.0,21.0,50.0,,68.0,0.08,14.0,26.0
서귀포연안H1_항만,2008-02-01,126.5652778,33.23638889,6.0,333.0,34.42,15.64,2.1,0.9,8.46,8.13,249.0,6.0,2.0,107.0,,115.0,2.83,2.0,13.0
섬진강하구1_하구역,2008-02-01,127.77,35.0425,0.685,513.0,33.44,6.46,20.83,13.6,10.07,8.13,40.0,1.0,9.0,64.0,,88.0,0.72,23.0,33.0
섬진강하구1_하구역,2008-05-01,127.77,35.0425,0.685,497.0,33.58,16.62,1.91,16.8,7.91,8.1,270.0,3.0,10.0,78.0,,114.0,0.7,32.0,33.0
섬진강하구1_하구역,2008-08-01,127.77,35.0425,6.0,1021.0,33.03,20.49,,,5.12,7.85,350.0,17.696,5.0,46.0,,93.696,0.64,30.0,38.0
섬진강하구1_하구역,2008-11-01,127.77,35.0425,6.0,880.0,32.64,18.96,,,3.43,8.07,607.0,52.0,24.0,128.0,,209.0,0.54,29.0,50.0
섬진강하구2_하구역,2008-02-01,127.77778,35.02583,2.5,449.0,33.54,6.69,13.82,9.0,9.77,8.11,91.0,2.0,12.0,72.0,,106.0,0.42,31.0,25.0
섬진강하구2_하구역,2008-05-01,127.77778,35.02583,2.5,649.0,33.55,16.78,3.26,14.0,7.63,8.1,468.0,6.0,13.0,111.0,,159.0,0.79,43.0,33.0
섬진강하구2_하구역,2008-08-01,127.77778,35.02583,7.0,874.0,32.44,23.0,,,5.17,7.87,346.0,12.474,10.0,38.0,,68.474,0.53,18.0,32.0
섬진강하구2_하구역,2008-11-01,127.77778,35.02583,7.0,857.0,32.66,19.03,,,3.63,8.08,585.0,52.0,23.0,131.0,,208.0,0.46,24.0,42.0
섬진강하구3_하구역,2008-02-01,127.78639,35.01667,6.3,1083.0,33.16,6.4,14.52,14.4,10.13,8.15,106.0,3.0,15.0,61.0,,89.0,0.54,25.0,35.0
섬진강하구3_하구역,2008-05-01,127.78639,35.01667,6.3,410.0,33.55,16.76,2.41,16.8,7.51,8.89,251.0,3.0,6.0,77.0,,105.0,0.4,25.0,36.0
섬진강하구3_하구역,2008-08-01,127.78639,35.01667,6.0,869.0,32.94,20.91,,,5.35,7.9,744.0,5.768,8.0,21.0,,36.768,2.98,10.0,40.0
섬진강하구3_하구역,2008-11-01,127.78639,35.01667,6.0,928.0,32.22,18.93,,,3.61,8.05,699.0,41.0,32.0,164.0,,261.0,0.59,56.0,51.0
섬진강하구4_하구역,2008-02-01,127.77778,34.99,4.5,1055.0,33.16,6.39,12.34,8.8,10.44,8.17,74.0,2.0,9.0,116.0,,148.0,0.54,30.0,28.0
섬진강하구4_하구역,2008-05-01,127.77778,34.99,4.5,652.0,33.57,17.08,3.04,18.8,7.43,8.09,245.0,2.0,7.0,118.0,,142.0,0.03,21.0,33.0
섬진강하구4_하구역,2008-08-01,127.77778,34.99,5.5,782.0,32.59,22.64,,,5.33,7.87,389.0,13.636,10.0,46.0,,74.636,0.72,15.0,32.0
섬진강하구4_하구역,2008-11-01,127.77778,34.99,5.5,862.0,32.52,19.1,,,3.52,8.05,599.0,45.0,32.0,129.0,,232.0,0.63,58.0,47.0
성산연안1_연안,2008-02-01,126.9386111,33.48,13.0,155.0,34.46,14.48,0.61,2.0,8.58,8.15,276.0,3.0,10.0,99.0,,105.0,3.07,2.0,11.0
성산연안1_연안,2008-05-01,126.9386111,33.48,17.0,242.0,34.43,15.73,1.44,2.7,8.34,8.11,223.0,3.0,4.0,34.0,,38.0,2.48,2.0,11.0
성산연안1_연안,2008-08-01,126.9386111,33.48,13.5,498.0,34.23,17.07,,,6.29,8.13,550.0,4.0,1.0,277.0,,313.0,0.43,32.0,24.0
성산연안1_연안,2008-11-01,126.9386111,33.48,25.0,145.0,33.15,20.43,,,6.34,8.12,441.0,6.0,13.0,98.0,,120.0,0.05,16.0,20.0
성산연안2_연안,2008-02-01,126.9386111,33.41138889,50.0,147.0,34.51,14.84,0.73,0.8,8.43,8.07,296.0,4.0,10.0,101.0,,108.0,2.49,3.0,12.0
성산연안2_연안,2008-05-01,126.9386111,33.41138889,43.0,199.0,34.43,15.62,1.43,1.8,8.3,8.1,425.0,3.0,4.0,27.0,,34.0,2.37,4.0,10.0
성산연안2_연안,2008-08-01,126.9386111,33.41138889,46.4,422.415,33.83,18.65,,,7.25,8.15,777.0,3.22979,0.0,383.931,,413.072,0.29,25.911,12.0
성산연안2_연안,2008-11-01,126.9386111,33.41138889,46.0,119.0,33.1,20.61,,,6.43,8.13,405.0,7.0,10.0,95.0,,117.0,0.41,15.0,17.0
성산연안H1_항만,2008-02-01,126.9275,33.47083333,6.0,499.0,34.22,14.69,0.63,1.7,9.52,8.22,555.0,6.0,9.0,237.0,,249.0,3.38,5.0,15.0
속초연안1_연안,2008-02-01,128.605,38.19972222,13.0,205.052,33.44,9.05,1.058,4.4,8.95623,7.73,312.265,3.429,21.3454,91.2749,,99.8542,0.426667,5.15032,23.514
속초연안1_연안,2008-05-01,128.605,38.19972222,16.0,278.368,34.24,9.57,4.26,7.8,10.9922,7.56,16.3325,1.6458,1.33295,17.9774,,29.6474,1.86,10.0242,28.0041
속초연안1_연안,2008-08-01,128.605,38.19972222,17.0,210.173,34.2,17.47,,,6.95456,8.09,207.109,0.86692,1.95674,10.943,,21.0185,1.128,9.20858,16.464
속초연안1_연안,2008-11-01,128.605,38.19972222,15.0,295.834,33.57,13.8,,,7.89277,8.08,212.177,4.099,10.869,66.021,,80.242,1.62667,10.122,12.667
속초연안2_연안,2008-02-01,128.6116667,38.21361111,24.0,208.255,33.53,9.42,0.636,5.4,8.84576,7.83,313.503,2.9687,17.9713,90.6335,,102.256,0.586667,8.6537,24.83
속초연안2_연안,2008-05-01,128.6116667,38.21361111,23.0,233.523,34.27,6.45,3.88,3.6,10.3297,7.66,18.6162,1.7724,0.8876,14.2096,,21.5976,1.82667,5.6156,23.7816
속초연안2_연안,2008-08-01,128.6116667,38.21361111,24.0,508.908,34.42,15.79,,,7.47928,8.09,93.7913,2.12212,8.80982,1.95,,11.6654,1.104,7.59324,17.805
속초연안2_연안,2008-11-01,128.6116667,38.21361111,22.0,205.814,33.58,13.8,,,7.8252,8.09,239.608,5.462,11.947,74.944,,87.988,1.30667,7.582,25.113
속초연안3_연안,2008-02-01,128.6136111,38.22083333,29.0,229.658,33.44,8.95,0.796,6.6,8.70939,7.81,316.475,2.7232,25.7931,93.525,,102.218,0.626667,5.97026,28.045
속초연안3_연안,2008-05-01,128.6136111,38.22083333,32.0,376.08,34.23,5.84,2.62,2.0,7.834,7.7,502.517,8.0391,28.9447,189.967,,206.623,1.74,8.6172,51.1365
속초연안3_연안,2008-08-01,128.6136111,38.22083333,30.0,370.034,34.2,12.68,,,8.24664,8.0,178.088,1.40038,3.59552,2.516,,11.1295,1.176,7.21316,22.196
속초연안3_연안,2008-11-01,128.6136111,38.22083333,30.0,206.435,33.62,13.4,,,8.12746,8.03,252.524,5.213,13.361,74.531,,90.384,1.46667,10.64,26.6
속초연안4_연안,2008-02-01,128.6655556,38.1175,46.0,230.445,33.62,8.45,0.698,1.0,8.53663,7.84,315.732,3.2142,17.3578,93.7613,,104.884,0.586667,7.9083,27.736
속초연안4_연안,2008-05-01,128.6655556,38.1175,39.0,307.578,34.17,4.42,5.34,3.4,8.91857,7.25,209.182,5.91855,11.1306,82.5568,,93.2468,2.22,4.7714,34.0626
속초연안4_연안,2008-08-01,128.6655556,38.1175,45.0,235.75,34.08,8.34,,,8.78024,7.85,201.811,0.92968,4.19144,1.837,,9.3147,0.912,6.54802,18.526
속초연안4_연안,2008-11-01,128.6655556,38.1175,36.0,275.188,33.6,11.54,,,7.72913,7.99,389.115,5.995,21.143,134.562,,152.245,1.10667,11.688,24.903
속초연안H1_항만,2008-02-01,128.5977778,38.20888889,10.5,344.211,33.69,8.34,4.08,4.0,9.47626,7.79,192.902,4.84061,21.0387,94.9665,,110.25,1.16,10.4427,36.963
속초연안H2_항만,2008-02-01,128.5883333,38.19722222,6.6,309.644,33.25,6.81,2.448,3.6,8.48,7.99,176.0,5.0,17.0,114.81,,130.81,1.56,11.0,22.911
시화호1_환경관리,2008-02-01,126.71194,37.29694,4.5,519.0,30.43,1.79,18.9568,8.8,10.51,8.45,25.5977,5.0,8.0,65.0,,171.5,5.15295,101.5,51.5
시화호1_환경관리,2008-05-01,126.71194,37.29694,4.8,416.0,31.05,16.62,3.02544,15.2,7.45,7.89,520.582,5.5,29.0,33.0,,74.2409,2.02878,35.7409,56.5
시화호1_환경관리,2008-08-01,126.71194,37.29694,7.0,1097.0,24.64,24.24,,,4.72,7.62,855.0,11.0,63.0,18.0,,436.0,3.63622,407.0,181.0
시화호1_환경관리,2008-11-01,126.71194,37.29694,5.9,584.1,29.65,7.47,,,9.44,8.15,566.0,18.23,34.0,165.181,,295.411,3.35896,112.0,101.371
시화호2_환경관리,2008-02-01,126.66722,37.30083,9.0,351.0,30.85,1.21,15.1982,6.4,11.32,8.56,1.56967,2.0,10.0,23.0,,68.0,5.49074,43.0,42.0
시화호2_환경관리,2008-05-01,126.66722,37.30083,8.5,331.5,31.32,16.13,4.16228,8.4,8.24,8.07,357.624,2.0,20.5,15.5,,62.9621,1.90944,45.4621,53.5
시화호2_환경관리,2008-08-01,126.66722,37.30083,7.2,785.0,26.38,23.41,,,3.93,7.59,1007.0,16.0,84.0,68.0,,543.0,1.67088,459.0,114.0
시화호2_환경관리,2008-11-01,126.66722,37.30083,6.0,376.533,30.02,8.12,,,9.47,7.67,366.0,16.14,33.0,118.658,,270.798,1.74107,136.0,70.706
시화호3_환경관리,2008-02-01,126.60306,37.29139,7.5,379.0,31.49,1.67,19.178,13.6,11.61,8.46,88.9939,3.0,10.5,85.0,,245.5,4.04023,157.5,45.5
시화호3_환경관리,2008-05-01,126.60306,37.29139,6.5,243.5,31.66,14.35,1.65336,4.2,8.8,8.15,143.632,1.0,21.0,23.5,,57.097,1.16357,32.597,48.5
시화호3_환경관리,2008-08-01,126.60306,37.29139,6.0,785.0,26.71,23.33,,,3.24,7.56,1300.0,9.0,105.0,47.0,,669.0,1.41942,613.0,120.0
시화호3_환경관리,2008-11-01,126.60306,37.29139,6.5,386.7,30.25,9.08,,,9.6,8.2,226.0,16.68,29.0,126.849,,236.529,1.80765,93.0,66.677
신안연안1_연안,2008-02-01,126.2677778,34.80611111,7.5,794.0,31.96,3.8,25.42,38.8,12.23,8.02,150.0,1.0,2.0,14.0,,35.0,1.68,20.0,57.0
신안연안1_연안,2008-05-01,126.2677778,34.80611111,6.8,422.0,33.27,14.87,3.15,20.8,10.18,8.16,258.0,7.0,10.0,180.0,,198.0,1.03,12.0,55.0
신안연안1_연안,2008-08-01,126.2677778,34.80611111,6.5,864.0,30.58,24.12,,,7.22,7.92,554.0,9.646,15.0,186.0,,208.0,1.02,13.0,95.0
신안연안1_연안,2008-11-01,126.2677778,34.80611111,6.5,944.0,33.36,13.69,,,8.98,8.14,399.0,10.0,16.0,171.0,,196.0,0.8,15.0,52.0
신안연안2_연안,2008-02-01,126.2263889,34.71916667,32.0,785.0,32.45,4.41,8.94,47.8,10.89,7.94,427.0,1.0,7.0,149.0,,169.0,0.85,20.0,64.0
신안연안2_연안,2008-05-01,126.2263889,34.71916667,32.0,465.0,33.58,14.3,1.11,67.2,9.71,8.06,277.0,7.0,9.0,143.0,,162.0,0.86,11.0,32.0
신안연안2_연안,2008-08-01,126.2263889,34.71916667,30.9,714.0,30.09,23.29,,,5.38,7.96,147.0,0.322,1.0,28.0,,53.0,0.93,25.0,63.0
신안연안2_연안,2008-11-01,126.2263889,34.71916667,30.0,749.0,33.4,14.62,,,8.92,8.14,369.0,2.0,7.0,172.0,,186.0,0.85,12.0,74.0
아산연안1_연안,2008-02-01,126.4125,37.20416667,14.0,425.0,31.87,1.94,20.8055,17.0,11.12,8.26,393.353,4.0,20.0,238.0,,371.0,1.25843,129.0,53.0
아산연안1_연안,2008-05-01,126.4125,37.20416667,17.0,247.0,31.36,11.62,6.40064,37.2,8.4,8.11,74.8304,4.0,8.0,104.0,,129.428,1.49838,21.428,30.0
아산연안1_연안,2008-08-01,126.4125,37.20416667,23.0,190.0,30.58,22.21,,,7.25,8.07,248.0,7.0,16.0,97.0,,131.0,1.1084,27.0,51.0
아산연안1_연안,2008-11-01,126.4125,37.20416667,14.0,248.9,31.66,14.68,,,7.13,8.08,151.0,10.47,21.0,149.86,,161.707,0.772328,1.37737,79.7983
아산연안2_연안,2008-02-01,126.4583333,37.16805556,17.0,364.0,31.87,1.98,18.1325,12.2,12.27,8.4,175.216,8.0,14.0,120.0,,163.0,1.97375,35.0,53.0
아산연안2_연안,2008-05-01,126.4583333,37.16805556,20.0,294.0,31.34,12.34,5.6126,15.8,8.13,8.09,81.1933,4.0,11.0,113.0,,130.816,1.23981,13.8165,38.0
아산연안2_연안,2008-08-01,126.4583333,37.16805556,28.0,242.0,30.97,22.22,,,6.67,8.06,265.0,6.0,12.0,96.0,,135.0,1.28707,33.0,47.0
아산연안2_연안,2008-11-01,126.4583333,37.16805556,28.0,241.5,31.61,14.32,,,7.83,8.12,160.0,12.3,22.0,155.888,,168.188,0.772328,0.0,69.8681
아산연안3_연안,2008-02-01,126.5194444,37.08888889,23.0,371.0,31.86,2.32,4.41208,9.4,11.58,8.33,223.57,4.0,13.0,144.0,,307.0,1.43726,159.0,47.0
아산연안3_연안,2008-05-01,126.5194444,37.08888889,27.5,201.0,31.47,11.24,2.71512,9.2,8.48,8.07,86.1859,3.0,6.0,101.0,,116.658,1.12047,12.6582,34.0
아산연안3_연안,2008-08-01,126.5194444,37.08888889,30.0,236.0,30.92,22.11,,,6.94,8.4,270.0,7.0,16.0,101.0,,143.0,1.029,35.0,46.0
아산연안3_연안,2008-11-01,126.5194444,37.08888889,28.0,263.3,31.54,14.1,,,7.25,8.06,167.0,14.02,21.0,155.182,,169.202,0.712406,0.0,77.3158
아산연안4_연안,2008-02-01,126.7452778,37.00555556,22.0,436.0,31.17,1.41,7.78256,22.2,12.82,8.47,106.196,8.0,11.0,144.0,,204.0,2.31154,52.0,52.0
아산연안4_연안,2008-05-01,126.7452778,37.00555556,12.5,311.0,30.61,13.71,4.52028,14.4,7.67,8.08,108.024,5.0,14.0,130.0,,148.237,1.61772,13.2374,39.0
아산연안4_연안,2008-08-01,126.7452778,37.00555556,16.0,352.0,29.81,22.44,,,5.37,7.95,528.0,10.0,26.0,146.0,,245.0,1.26722,89.0,55.0
아산연안4_연안,2008-11-01,126.7452778,37.00555556,14.0,447.0,29.9,13.23,,,7.19,8.06,524.0,23.98,35.0,351.812,,411.792,0.892172,36.0,88.751
아산연안5_연안,2008-02-01,126.6472222,37.09027778,21.0,438.0,31.3,1.4,19.8441,37.8,12.85,8.45,36.8775,5.0,8.0,90.0,,324.0,2.49037,229.0,53.0
아산연안5_연안,2008-05-01,126.6472222,37.09027778,18.0,306.0,31.04,12.75,5.32068,20.0,7.94,8.09,89.3674,3.0,12.0,98.0,,112.252,1.6575,11.2518,41.0
아산연안5_연안,2008-08-01,126.6472222,37.09027778,17.0,325.0,30.43,21.84,,,6.39,7.97,408.0,8.0,24.0,112.0,,193.0,1.30692,73.0,53.0
아산연안5_연안,2008-11-01,126.6472222,37.09027778,18.0,319.1,31.09,11.82,,,7.64,8.15,381.0,20.71,16.0,194.372,,230.082,0.952094,15.0,82.3739
아산연안H1_항만,2008-02-01,126.8333333,36.95916667,13.0,802.0,29.84,1.28,15.6524,16.6,12.5,8.43,77.5935,3.0,7.0,401.0,,614.0,2.28174,210.0,56.0
양양연안1_연안,2008-02-01,128.7502778,38.0125,32.0,272.026,33.8,9.99,0.772,2.6,8.61813,7.92,254.565,2.75389,18.278,74.2146,,79.2117,0.586667,2.24326,26.722
양양연안1_연안,2008-05-01,128.7502778,38.0125,31.0,335.555,34.14,7.38,7.2,3.0,9.25441,7.56,139.655,7.6593,12.0213,65.6995,,75.3162,1.86,1.9574,44.1601
양양연안1_연안,2008-08-01,128.7502778,38.0125,30.0,169.183,34.13,10.43,,,7.18349,7.93,103.925,0.83554,3.7445,1.871,,8.58942,1.464,5.88288,19.333
양양연안1_연안,2008-11-01,128.7502778,38.0125,27.0,257.134,33.71,14.04,,,8.0008,8.1,230.797,4.368,10.056,63.554,,90.413,1.18667,22.491,17.899
양양연안2_연안,2008-02-01,128.8016667,37.94972222,28.0,235.51,33.77,9.91,0.716,3.0,8.90181,7.81,303.598,2.99939,19.9651,90.9599,,95.979,0.426667,2.01964,30.817
양양연안2_연안,2008-05-01,128.8016667,37.94972222,30.0,454.044,34.16,5.9,2.0,3.6,8.12643,7.41,488.561,10.2863,33.2497,193.642,,205.604,1.7,1.676,50.5857
양양연안2_연안,2008-08-01,128.8016667,37.94972222,28.0,151.311,34.13,11.93,,,7.42252,8.01,103.004,1.49452,3.7445,3.312,,15.5354,1.44,10.7289,15.906
양양연안2_연안,2008-11-01,128.8016667,37.94972222,27.0,182.866,33.54,14.5,,,7.87405,8.1,232.158,5.595,8.718,68.331,,76.782,1.54667,2.856,30.214
양양연안3_연안,2008-02-01,128.7086111,38.08111111,57.0,214.565,33.54,5.62,0.498,4.0,8.34016,7.79,322.666,2.84595,19.3516,97.9465,,102.961,0.106667,2.16872,26.588
양양연안3_연안,2008-05-01,128.7086111,38.08111111,56.0,490.249,34.13,3.87,2.88,1.6,7.39736,7.1,635.482,3.95625,37.2579,238.885,,252.584,2.02,9.7428,62.3355
