project_name,station,일시,longitude,latitude,dep_flag,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],year,month,quarter,year_quarter
해양환경측정망,제주연안3_연안,2019-02-27 00:00:00,126.5683333,33.53388889,0,112.3,34.05,15.05,0.16,17.7,9.26,8.22,,2.6,,90.1,7.7,110.3,0.85,17.6,46.0,2019,2,1,20191
해양환경측정망,제주연안3_연안,2019-05-08 00:00:00,126.5683333,33.53388889,0,154.5,34.31,16.94,0.73,20.6,11.07,8.09,,0.8,2.2,6.7,8.7,12.2,1.44,4.7,13.5,2019,5,2,20192
해양환경측정망,제주연안3_연안,2019-08-13 11:09:00,126.5683333,33.53388889,0,87.6,31.0,27.33,0.15,4.7,8.16,8.2,,1.2,2.7,1.9,14.6,3.3,1.8,0.2,5.3,2019,8,3,20193
해양환경측정망,제주연안3_연안,2019-11-05 13:32:00,126.5683333,33.53388889,0,246.1,32.65,20.91,1.54,4.3,7.9,8.18,,2.8,,82.4,11.9,93.9,1.34,8.7,16.7,2019,11,4,20194
해양환경측정망,제주연안H1_항만,2019-02-27 00:00:00,126.54,33.52611111,0,91.9,34.21,14.96,0.41,3.2,9.07,8.23,,2.5,,77.8,7.7,89.8,1.01,9.5,13.5,2019,2,1,20191
해양환경측정망,제주연안H1_항만,2019-08-13 10:25:00,126.54,33.52611111,0,206.6,30.82,27.1,6.9,9.35,7.05,8.13,,1.8,,4.8,10.5,17.1,1.88,10.6,9.7,2019,8,3,20193
해양환경측정망,제주연안H2_항만,2019-02-27 00:00:00,126.5305556,33.52722222,0,792.3,33.38,14.73,0.51,4.1,9.39,8.25,,2.5,,,5.7,701.5,1.4,16.4,50.5,2019,2,1,20191
해양환경측정망,제주연안H2_항만,2019-08-13 10:53:00,126.5305556,33.52722222,0,380.9,30.75,26.91,17.1,10.9,7.69,8.13,,2.6,,17.2,3.2,42.6,2.04,22.9,25.3,2019,8,3,20193
해양환경측정망,조천연안1_연안,2019-02-27 00:00:00,126.8555556,33.5375,0,75.8,34.39,14.65,0.32,6.7,9.26,8.2,,2.5,,54.2,7.5,59.4,0.98,2.7,13.4,2019,2,1,20191
해양환경측정망,조천연안1_연안,2019-05-08 00:00:00,126.8555556,33.5375,0,141.2,34.3,16.61,0.07,13.3,11.39,8.23,,2.2,,18.6,8.8,28.3,0.43,7.5,14.3,2019,5,2,20192
해양환경측정망,조천연안1_연안,2019-08-13 12:35:00,126.8555556,33.5375,0,133.5,31.31,26.78,0.11,7.6,7.49,8.17,,0.8,2.7,1.1,12.6,2.2,1.98,0.3,7.7,2019,8,3,20193
해양환경측정망,조천연안1_연안,2019-11-05 15:04:00,126.8555556,33.5375,0,190.4,33.48,20.63,1.67,2.6,8.23,8.13,,4.1,,47.8,9.3,62.6,1.2,10.7,17.1,2019,11,4,20194
해양환경측정망,조천연안2_연안,2019-02-27 00:00:00,126.7327778,33.57388889,0,110.3,34.36,15.0,0.35,2.3,9.47,8.22,,3.1,,57.1,8.5,61.9,0.24,1.7,16.6,2019,2,1,20191
해양환경측정망,조천연안2_연안,2019-05-08 00:00:00,126.7327778,33.57388889,0,141.3,34.33,16.79,0.12,7.5,10.81,8.26,,2.0,3.8,9.3,9.9,14.7,0.72,3.4,13.8,2019,5,2,20192
해양환경측정망,조천연안2_연안,2019-08-13 11:58:00,126.7327778,33.57388889,0,143.3,31.14,27.22,0.18,7.6,7.12,8.21,,0.1,2.3,0.7,20.2,1.6,1.8,0.8,7.4,2019,8,3,20193
해양환경측정망,조천연안2_연안,2019-11-05 14:25:00,126.7327778,33.57388889,0,448.7,33.29,20.85,1.73,1.8,7.65,8.18,,3.4,,45.6,12.2,55.4,1.55,6.4,15.7,2019,11,4,20194
해양환경측정망,조천연안3_연안,2019-02-27 00:00:00,126.6663889,33.56055556,0,113.2,34.36,15.08,0.28,4.1,9.53,8.14,,2.9,,52.8,7.5,63.3,0.48,7.6,16.2,2019,2,1,20191
해양환경측정망,조천연안3_연안,2019-05-08 00:00:00,126.6663889,33.56055556,0,126.1,34.33,16.93,0.09,11.0,11.62,8.25,,1.6,2.9,8.0,8.6,27.0,0.67,17.3,13.5,2019,5,2,20192
해양환경측정망,조천연안3_연안,2019-08-13 11:38:00,126.6663889,33.56055556,0,117.5,31.08,27.34,0.15,6.6,7.15,8.19,,1.1,3.5,1.1,17.1,2.4,2.14,0.2,5.4,2019,8,3,20193
해양환경측정망,조천연안3_연안,2019-11-05 14:02:00,126.6663889,33.56055556,0,167.6,33.19,20.89,1.97,2.1,7.57,8.17,,2.7,3.8,18.6,10.5,30.1,1.52,8.8,20.4,2019,11,4,20194
해양환경측정망,주문진연안1_연안,2019-02-18 00:00:00,128.8375,37.88583333,0,203.1,34.26,9.69,0.69,3.4,9.22,8.32,,3.4,,,8.5,79.4,1.05,7.5,21.4,2019,2,1,20191
해양환경측정망,주문진연안1_연안,2019-05-03 00:00:00,128.8375,37.88583333,0,134.5,34.1,14.06,0.3,6.4,9.4,8.22,45.7,0.1,0.5,1.7,7.4,1.9,1.19,0.2,11.0,2019,5,2,20192
해양환경측정망,주문진연안1_연안,2019-08-09 12:30:00,128.8375,37.88583333,0,86.5,32.79,26.52,0.86,6.3,7.68,8.07,117.3,1.4,,1.8,6.9,8.7,0.85,5.6,9.0,2019,8,3,20193
해양환경측정망,주문진연안1_연안,2019-11-11 13:16:00,128.8375,37.88583333,0,145.0,33.14,17.69,1.61,4.6,8.22,8.12,,3.1,1.9,18.0,8.0,27.7,0.6,6.6,14.2,2019,11,4,20194
해양환경측정망,주문진연안2_연안,2019-02-18 00:00:00,128.8466667,37.88777778,0,175.2,34.29,9.68,0.72,1.7,9.28,8.31,,3.2,,,14.0,75.1,0.88,3.5,20.1,2019,2,1,20191
해양환경측정망,주문진연안2_연안,2019-05-03 00:00:00,128.8466667,37.88777778,0,125.4,34.09,13.4,0.19,5.1,9.35,8.24,57.1,0.1,0.7,1.4,8.1,15.9,1.35,14.4,11.1,2019,5,2,20192
해양환경측정망,주문진연안2_연안,2019-08-09 12:15:00,128.8466667,37.88777778,0,94.2,32.75,26.44,1.02,6.6,7.76,8.05,120.6,1.7,,0.8,7.9,5.6,1.1,3.2,9.3,2019,8,3,20193
해양환경측정망,주문진연안2_연안,2019-11-11 13:05:00,128.8466667,37.88777778,0,157.3,33.25,17.87,1.15,3.1,8.21,8.14,147.2,3.1,0.5,15.0,11.0,25.0,0.54,6.9,12.4,2019,11,4,20194
해양환경측정망,주문진연안3_연안,2019-02-18 00:00:00,128.8522222,37.89416667,0,180.7,34.32,9.92,0.39,3.3,9.02,8.3,,3.7,,,15.0,82.3,0.87,5.5,20.0,2019,2,1,20191
해양환경측정망,주문진연안3_연안,2019-05-03 00:00:00,128.8522222,37.89416667,0,111.0,34.17,14.44,0.12,7.7,9.28,8.23,63.4,0.1,0.4,1.5,9.6,1.9,1.22,0.3,10.4,2019,5,2,20192
해양환경측정망,주문진연안3_연안,2019-08-09 11:30:00,128.8522222,37.89416667,0,97.1,33.13,25.1,0.9,5.8,7.79,7.99,109.2,2.1,,0.3,9.0,2.5,1.49,0.1,9.0,2019,8,3,20193
해양환경측정망,주문진연안3_연안,2019-11-11 12:43:00,128.8522222,37.89416667,0,130.7,33.23,17.83,1.32,3.3,8.16,8.22,146.8,3.0,0.5,14.0,10.0,20.6,0.91,3.6,12.5,2019,11,4,20194
해양환경측정망,주문진연안4_연안,2019-02-18 00:00:00,128.8525,37.91888889,0,179.4,34.35,10.61,0.45,4.3,8.72,8.3,,4.1,,,13.5,80.6,0.82,2.2,21.3,2019,2,1,20191
해양환경측정망,주문진연안4_연안,2019-05-03 00:00:00,128.8525,37.91888889,0,136.8,34.24,15.49,0.19,4.8,8.2,8.22,88.5,0.1,1.1,0.9,11.1,4.2,1.12,3.1,8.7,2019,5,2,20192
해양환경측정망,주문진연안4_연안,2019-08-09 11:15:00,128.8525,37.91888889,0,88.4,33.05,25.77,0.44,6.4,7.61,8.15,102.5,2.0,,0.4,13.2,2.4,1.58,0.1,6.8,2019,8,3,20193
해양환경측정망,주문진연안4_연안,2019-11-11 11:30:00,128.8525,37.91888889,0,138.6,33.3,17.84,1.62,4.6,8.17,8.2,,2.6,1.4,13.5,11.0,20.1,0.78,3.9,12.7,2019,11,4,20194
해양환경측정망,주문진연안5_연안,2019-02-18 00:00:00,128.8741667,37.86111111,0,154.5,34.3,9.74,0.48,2.6,9.0,8.25,,3.5,,,15.0,81.3,0.85,5.2,20.3,2019,2,1,20191
해양환경측정망,주문진연안5_연안,2019-05-03 00:00:00,128.8741667,37.86111111,0,142.6,34.12,13.49,0.33,7.2,9.95,8.25,76.8,0.1,0.7,1.6,7.8,23.1,1.92,21.4,12.7,2019,5,2,20192
해양환경측정망,주문진연안5_연안,2019-08-09 13:05:00,128.8741667,37.86111111,0,107.2,32.67,26.7,0.71,8.4,7.74,8.19,123.5,0.3,2.1,0.9,10.8,6.5,1.09,5.3,7.9,2019,8,3,20193
해양환경측정망,주문진연안5_연안,2019-11-11 13:40:00,128.8741667,37.86111111,0,137.9,33.24,17.83,1.52,3.3,8.26,8.23,146.4,2.9,0.2,13.8,10.5,21.6,1.12,4.9,11.6,2019,11,4,20194
해양환경측정망,주문진연안H1_항만,2019-02-18 00:00:00,128.8313889,37.89055556,0,335.1,33.83,9.25,0.69,6.8,8.61,8.21,,5.3,,,5.3,192.9,1.35,78.5,46.6,2019,2,1,20191
해양환경측정망,주문진연안H1_항만,2019-08-09 12:40:00,128.8313889,37.89055556,0,266.0,32.4,25.28,2.6,6.2,6.32,8.06,,4.2,,,3.0,124.8,1.34,71.1,41.6,2019,8,3,20193
해양환경측정망,죽변연안1_연안,2019-02-15 00:00:00,129.4258333,37.08166667,0,162.6,34.36,12.94,0.29,3.3,8.69,8.21,,4.2,,,14.5,75.4,0.8,4.5,21.4,2019,2,1,20191
해양환경측정망,죽변연안1_연안,2019-05-01 00:00:00,129.4258333,37.08166667,0,145.3,34.06,15.13,1.53,4.0,10.84,8.24,39.5,0.1,0.4,3.4,5.4,9.1,1.47,5.6,17.0,2019,5,2,20192
해양환경측정망,죽변연안1_연안,2019-08-05 14:50:00,129.4258333,37.08166667,0,94.1,33.74,21.18,1.17,8.8,10.4,8.26,102.4,0.0,1.0,1.5,5.5,1.8,1.52,0.3,15.0,2019,8,3,20193
해양환경측정망,죽변연안1_연안,2019-11-09 14:16:00,129.4258333,37.08166667,0,131.7,33.25,18.83,2.66,3.4,8.22,8.29,,3.1,2.5,13.6,6.5,20.8,0.97,4.1,15.9,2019,11,4,20194
해양환경측정망,죽변연안2_연안,2019-02-15 00:00:00,129.3988889,37.09861111,0,148.4,34.36,12.32,0.35,2.8,8.7,8.25,,4.4,,,13.2,76.7,1.11,3.7,22.1,2019,2,1,20191
해양환경측정망,죽변연안2_연안,2019-05-01 00:00:00,129.3988889,37.09861111,0,123.1,34.1,14.9,1.31,7.4,11.66,8.28,40.0,0.0,0.6,1.6,7.6,3.8,1.58,2.2,15.0,2019,5,2,20192
해양환경측정망,죽변연안2_연안,2019-08-05 15:10:00,129.3988889,37.09861111,0,99.7,33.74,22.72,0.67,20.1,9.77,8.23,90.4,0.4,0.7,1.4,6.8,1.9,1.3,0.1,12.7,2019,8,3,20193
해양환경측정망,죽변연안2_연안,2019-11-09 14:35:00,129.3988889,37.09861111,0,141.1,33.12,18.45,3.12,2.5,8.31,8.18,,3.4,1.5,17.4,5.0,24.3,1.11,3.5,16.3,2019,11,4,20194
해양환경측정망,죽변연안3_연안,2019-02-15 00:00:00,129.4313889,36.97472222,0,147.5,34.37,12.05,0.69,3.5,8.47,8.22,,4.4,,,9.3,70.3,0.87,1.9,21.3,2019,2,1,20191
해양환경측정망,죽변연안3_연안,2019-05-01 00:00:00,129.4313889,36.97472222,0,122.5,34.03,14.23,0.92,7.5,12.62,8.3,33.2,0.0,1.2,3.8,7.5,7.2,1.4,3.3,13.8,2019,5,2,20192
해양환경측정망,죽변연안3_연안,2019-08-05 13:55:00,129.4313889,36.97472222,0,120.8,33.5,22.15,0.87,12.7,10.24,8.29,105.2,0.1,1.9,2.1,6.8,5.1,1.5,2.9,11.8,2019,8,3,20193
해양환경측정망,죽변연안3_연안,2019-11-09 13:33:00,129.4313889,36.97472222,0,175.4,32.73,18.42,3.12,2.8,8.3,8.18,,3.3,2.3,24.4,6.0,34.6,1.08,6.9,16.7,2019,11,4,20194
해양환경측정망,죽변연안4_연안,2019-02-15 00:00:00,129.4347222,36.94666667,0,141.7,34.37,11.92,0.6,5.1,8.31,8.14,,5.3,,,11.2,82.3,1.11,6.5,19.4,2019,2,1,20191
해양환경측정망,죽변연안4_연안,2019-05-01 00:00:00,129.4347222,36.94666667,0,188.7,33.92,14.21,0.95,4.6,10.92,8.31,24.2,0.2,0.4,21.9,6.6,28.2,1.55,6.1,13.9,2019,5,2,20192
해양환경측정망,죽변연안4_연안,2019-08-05 13:25:00,129.4347222,36.94666667,0,118.2,33.65,21.35,0.65,11.4,10.27,8.29,121.2,0.4,1.5,10.3,6.2,11.0,1.17,0.3,13.8,2019,8,3,20193
해양환경측정망,죽변연안4_연안,2019-11-09 12:59:00,129.4347222,36.94666667,0,146.2,33.17,18.45,2.24,3.8,8.18,8.23,,4.4,,26.0,7.0,36.6,1.08,6.2,16.6,2019,11,4,20194
해양환경측정망,죽변연안5_연안,2019-02-15 00:00:00,129.4022222,37.12138889,0,157.7,34.35,11.88,0.59,2.7,8.66,8.28,,5.2,,,18.5,76.5,1.86,3.4,22.7,2019,2,1,20191
해양환경측정망,죽변연안5_연안,2019-05-01 00:00:00,129.4022222,37.12138889,0,124.6,34.17,15.0,1.32,7.7,11.06,8.3,37.2,0.0,0.8,2.2,5.3,3.4,1.97,1.2,14.2,2019,5,2,20192
해양환경측정망,죽변연안5_연안,2019-08-05 15:37:00,129.4022222,37.12138889,0,120.3,33.71,21.96,0.54,6.6,9.59,8.08,82.9,0.3,0.7,1.1,8.8,1.5,1.57,0.1,11.6,2019,8,3,20193
해양환경측정망,죽변연안5_연안,2019-11-09 14:59:00,129.4022222,37.12138889,0,153.2,33.14,18.36,2.42,2.8,8.2,8.15,,3.6,2.1,18.7,7.5,27.9,0.93,5.6,15.7,2019,11,4,20194
해양환경측정망,죽변연안6_연안,2019-02-15 00:00:00,129.4022222,37.10944444,0,158.6,34.36,12.16,0.37,2.6,8.69,8.25,,5.0,,,18.0,74.5,1.08,2.8,21.6,2019,2,1,20191
해양환경측정망,죽변연안6_연안,2019-05-01 00:00:00,129.4022222,37.10944444,0,90.3,34.15,15.44,1.53,7.4,9.42,8.3,31.5,0.1,0.6,4.4,6.8,8.8,2.1,4.4,15.1,2019,5,2,20192
해양환경측정망,죽변연안6_연안,2019-08-05 15:25:00,129.4022222,37.10944444,0,129.3,33.57,23.78,0.64,11.3,9.69,8.25,85.3,0.0,0.0,0.8,6.2,1.5,1.57,0.7,11.7,2019,8,3,20193
해양환경측정망,죽변연안6_연안,2019-11-09 14:47:00,129.4022222,37.10944444,0,181.0,33.13,18.37,2.4,3.6,8.33,8.16,,3.8,2.1,19.3,7.0,27.1,1.23,4.0,14.6,2019,11,4,20194
해양환경측정망,죽변연안H1_항만,2019-02-15 00:00:00,129.4230556,37.05638889,0,154.4,34.34,11.56,0.55,3.0,8.8,8.23,,2.4,,,4.3,52.6,0.76,3.9,20.9,2019,2,1,20191
해양환경측정망,죽변연안H1_항만,2019-08-05 14:30:00,129.4230556,37.05638889,0,127.6,33.64,23.29,2.53,9.7,10.29,8.26,102.4,0.0,2.4,1.0,4.0,2.3,1.9,1.4,16.9,2019,8,3,20193
해양환경측정망,진도연안1_연안,2019-02-28 00:00:00,126.2263889,34.59583333,0,239.2,32.89,7.17,0.72,58.5,10.15,8.18,,1.0,,100.9,0.4,118.7,1.03,16.8,41.5,2019,2,1,20191
해양환경측정망,진도연안1_연안,2019-05-13 00:00:00,126.2263889,34.59583333,0,225.7,33.27,14.16,0.65,17.8,9.25,8.09,,1.9,,90.3,0.8,98.9,1.48,6.6,25.4,2019,5,2,20192
해양환경측정망,진도연안1_연안,2019-08-08 14:55:00,126.2263889,34.59583333,0,251.6,32.08,22.38,0.45,9.2,7.21,7.79,,5.9,,85.2,1.3,91.3,0.83,0.1,24.1,2019,8,3,20193
해양환경측정망,진도연안1_연안,2019-11-13 12:10:00,126.2263889,34.59583333,0,236.4,31.86,18.66,0.55,15.5,7.57,8.04,,2.4,,103.5,0.9,117.0,0.97,11.2,30.4,2019,11,4,20194
해양환경측정망,진도연안2_연안,2019-02-28 00:00:00,126.4269444,34.48722222,0,216.3,32.89,6.91,0.28,32.8,10.32,8.19,,0.9,,72.9,0.4,104.6,0.97,30.9,33.8,2019,2,1,20191
해양환경측정망,진도연안2_연안,2019-05-13 00:00:00,126.4269444,34.48722222,0,165.0,33.27,16.02,0.74,18.8,8.79,8.2,,2.9,,66.3,0.8,70.7,1.77,1.5,17.3,2019,5,2,20192
해양환경측정망,진도연안2_연안,2019-08-26 12:40:00,126.4269444,34.48722222,0,179.8,32.0,24.91,4.54,12.4,8.95,8.29,79.0,0.5,,5.5,1.5,6.3,1.07,0.3,17.5,2019,8,3,20193
해양환경측정망,진도연안2_연안,2019-11-13 12:22:00,126.4269444,34.48722222,0,227.2,32.14,15.88,1.68,35.3,8.81,7.9,,12.9,,69.5,0.6,89.9,1.08,7.5,33.4,2019,11,4,20194
해양환경측정망,진도연안3_연안,2019-02-28 00:00:00,126.3938889,34.34777778,0,180.7,33.05,7.53,0.17,12.8,10.26,8.25,,1.6,,57.2,1.3,64.0,0.84,5.2,24.9,2019,2,1,20191
해양환경측정망,진도연안3_연안,2019-05-13 00:00:00,126.3938889,34.34777778,0,157.0,33.41,15.3,1.84,11.7,9.28,8.2,,3.9,,47.5,1.5,58.8,2.2,7.4,11.7,2019,5,2,20192
해양환경측정망,진도연안3_연안,2019-08-26 12:15:00,126.3938889,34.34777778,0,180.5,32.05,24.61,0.93,8.4,9.33,8.33,39.2,0.4,2.8,2.1,2.5,7.2,0.91,4.8,12.3,2019,8,3,20193
해양환경측정망,진도연안3_연안,2019-11-13 11:00:00,126.3938889,34.34777778,0,228.5,32.67,17.07,1.32,54.3,8.8,7.95,,7.9,,67.2,0.7,78.7,1.13,3.6,32.3,2019,11,4,20194
해양환경측정망,진도연안4_연안,2019-02-28 00:00:00,126.3022222,34.34138889,0,184.7,33.16,8.06,0.12,12.2,10.12,8.27,,1.4,,68.3,1.5,71.9,0.89,2.2,25.0,2019,2,1,20191
해양환경측정망,진도연안4_연안,2019-05-13 00:00:00,126.3022222,34.34138889,0,182.2,33.48,14.95,0.89,12.2,8.59,8.16,,5.0,,54.7,1.2,60.2,1.83,0.5,22.5,2019,5,2,20192
해양환경측정망,진도연안4_연안,2019-08-26 11:50:00,126.3022222,34.34138889,0,186.4,32.02,24.35,0.57,8.3,8.83,8.25,56.9,0.2,,2.9,2.2,6.6,0.86,3.5,12.9,2019,8,3,20193
해양환경측정망,진도연안4_연안,2019-11-13 10:26:00,126.3022222,34.34138889,0,205.6,32.81,17.04,1.43,45.8,8.93,7.95,,6.2,,65.6,0.8,77.5,1.06,5.6,29.1,2019,11,4,20194
해양환경측정망,진주만1_연안,2019-02-28 00:00:00,128.0,34.95388889,0,140.0,33.35,9.07,1.17,5.7,10.42,8.33,51.9,0.1,,3.0,3.6,4.6,1.06,1.6,19.3,2019,2,1,20191
해양환경측정망,진주만1_연안,2019-05-03 00:00:00,128.0,34.95388889,0,128.2,33.5,15.17,0.54,6.4,8.22,8.08,,2.0,,23.9,4.0,42.6,2.36,16.8,21.7,2019,5,2,20192
해양환경측정망,진주만1_연안,2019-08-15 17:24:00,128.0,34.95388889,0,140.8,31.72,26.11,3.18,6.0,7.16,8.11,,1.2,,4.7,2.1,16.0,1.27,10.2,31.2,2019,8,3,20193
해양환경측정망,진주만1_연안,2019-11-15 15:45:00,128.0,34.95388889,0,252.2,31.8,17.49,1.17,8.1,8.17,8.2,,12.6,,41.5,2.5,101.2,1.5,47.1,32.5,2019,11,4,20194
해양환경측정망,진주만2_연안,2019-02-28 00:00:00,127.9366667,34.8775,0,134.2,33.5,9.25,0.69,12.0,10.0,8.32,48.1,0.7,,1.6,2.9,3.1,1.08,0.8,20.9,2019,2,1,20191
해양환경측정망,진주만2_연안,2019-05-03 00:00:00,127.9366667,34.8775,0,107.0,33.21,16.75,0.65,22.0,8.61,8.1,,0.4,,2.6,2.8,3.9,1.7,0.8,21.9,2019,5,2,20192
해양환경측정망,진주만2_연안,2019-08-15 16:48:00,127.9366667,34.8775,0,215.3,30.79,28.84,4.52,25.1,11.03,8.47,61.0,0.1,,1.4,1.0,7.8,4.81,6.2,54.8,2019,8,3,20193
해양환경측정망,진주만2_연안,2019-11-15 14:55:00,127.9366667,34.8775,0,198.0,31.34,16.1,1.53,10.3,7.82,8.27,,5.6,,15.5,2.5,57.3,1.85,36.1,33.6,2019,11,4,20194
해양환경측정망,진해만1_환경관리,2019-02-23 00:00:00,128.76667,35.03333,0,209.9,33.73,11.11,1.13,8.1,9.73,8.34,,4.9,,73.3,1.9,94.0,1.15,15.8,18.0,2019,2,1,20191
해양환경측정망,진해만1_환경관리,2019-05-09 00:00:00,128.76667,35.03333,0,168.9,33.4,16.01,2.29,5.9,7.46,8.32,,2.0,3.8,18.7,2.9,33.2,1.11,12.5,17.3,2019,5,2,20192
해양환경측정망,진해만1_환경관리,2019-08-18 08:55:00,128.76667,35.03333,0,146.4,31.72,26.07,2.36,21.2,7.86,8.26,,1.3,4.4,3.3,6.2,13.9,1.79,9.4,21.2,2019,8,3,20193
해양환경측정망,진해만1_환경관리,2019-11-20 09:35:00,128.76667,35.03333,0,130.3,32.84,16.25,0.74,4.8,7.74,8.07,,9.1,,18.2,4.2,44.8,1.03,17.5,24.3,2019,11,4,20194
해양환경측정망,진해만2_환경관리,2019-02-24 00:00:00,128.62083,35.10194,0,289.1,33.05,7.2,2.28,7.5,8.86,8.36,80.6,5.2,,22.2,3.1,93.5,1.29,66.1,25.1,2019,2,1,20191
해양환경측정망,진해만2_환경관리,2019-05-10 00:00:00,128.62083,35.10194,0,260.3,32.92,16.15,3.5,5.6,6.47,8.37,,5.9,,15.1,3.3,73.1,1.36,52.1,32.7,2019,5,2,20192
해양환경측정망,진해만2_환경관리,2019-08-18 14:20:00,128.62083,35.10194,0,284.4,31.31,26.73,6.0,33.5,9.11,8.32,,3.0,,21.9,3.3,84.6,1.67,59.7,33.5,2019,8,3,20193
해양환경측정망,진해만2_환경관리,2019-11-18 13:10:00,128.62083,35.10194,0,298.9,31.8,17.05,2.14,4.0,8.22,8.13,,12.2,,15.4,5.6,118.8,1.43,91.1,34.0,2019,11,4,20194
해양환경측정망,진해만3_연안,2019-03-01 00:00:00,128.485,35.08611111,0,144.4,33.13,7.87,0.54,2.7,10.68,8.26,29.2,0.4,2.4,0.6,4.6,6.0,1.0,4.9,15.8,2019,3,1,20191
해양환경측정망,진해만3_연안,2019-05-10 00:00:00,128.485,35.08611111,0,191.4,32.97,17.76,2.4,5.0,6.29,8.29,,0.2,1.5,2.4,3.1,124.8,1.38,122.2,23.0,2019,5,2,20192
해양환경측정망,진해만3_연안,2019-08-17 10:58:00,128.485,35.08611111,0,155.6,31.58,27.6,1.7,5.3,8.5,8.22,41.9,0.4,3.8,1.1,5.1,13.0,1.91,11.6,19.7,2019,8,3,20193
해양환경측정망,진해만3_연안,2019-11-19 11:01:00,128.485,35.08611111,0,198.8,31.92,16.99,4.38,7.6,7.7,8.11,,8.6,,26.9,5.2,63.6,1.78,28.1,33.2,2019,11,4,20194
해양환경측정망,진해만4_연안,2019-03-01 00:00:00,128.4166667,35.05,0,158.9,32.6,9.2,0.37,5.5,10.39,8.21,,0.5,4.1,3.0,2.3,7.1,1.06,3.6,17.1,2019,3,1,20191
해양환경측정망,진해만4_연안,2019-05-10 00:00:00,128.4166667,35.05,0,210.1,32.59,17.4,2.4,7.6,5.21,8.12,,2.3,,23.9,1.3,42.3,1.25,16.2,27.0,2019,5,2,20192
해양환경측정망,진해만4_연안,2019-08-17 11:35:00,128.4166667,35.05,0,272.8,31.09,27.96,1.32,6.3,7.47,8.07,,1.2,,3.9,1.4,23.9,1.27,18.9,42.1,2019,8,3,20193
해양환경측정망,진해만4_연안,2019-11-19 11:40:00,128.4166667,35.05,0,259.1,30.87,15.53,2.22,7.3,7.54,7.98,,10.4,,82.9,2.5,125.3,1.74,31.9,48.4,2019,11,4,20194
해양환경측정망,진해만5_연안,2019-03-01 00:00:00,128.4341667,34.9,0,183.4,32.83,8.79,1.4,2.5,11.42,8.27,59.5,0.7,0.5,2.0,3.8,6.4,1.4,3.7,16.6,2019,3,1,20191
해양환경측정망,진해만5_연안,2019-05-10 00:00:00,128.4341667,34.9,0,231.1,33.14,16.91,2.06,4.6,8.75,8.31,,0.3,0.8,1.6,4.0,2.0,1.46,0.1,19.5,2019,5,2,20192
해양환경측정망,진해만5_연안,2019-08-17 14:10:00,128.4341667,34.9,0,173.2,31.73,29.83,3.58,5.0,8.83,8.2,,0.2,,1.2,3.1,13.7,1.07,12.3,20.8,2019,8,3,20193
해양환경측정망,진해만5_연안,2019-11-19 14:04:00,128.4341667,34.9,0,187.4,31.96,17.73,4.96,4.5,7.65,8.05,,11.4,,48.0,5.3,72.0,1.56,12.6,33.7,2019,11,4,20194
해양환경측정망,진해만6_연안,2019-03-01 00:00:00,128.6058333,34.91305556,0,178.9,32.99,7.5,3.58,6.5,9.68,8.24,49.6,0.6,2.0,3.8,2.3,13.6,1.38,9.2,23.6,2019,3,1,20191
해양환경측정망,진해만6_연안,2019-05-10 00:00:00,128.6058333,34.91305556,0,252.0,32.85,16.19,5.44,6.6,8.97,8.43,,0.3,0.9,1.9,2.9,3.0,2.16,0.9,32.0,2019,5,2,20192
해양환경측정망,진해만6_연안,2019-08-17 15:16:00,128.6058333,34.91305556,0,172.2,31.45,28.13,2.78,6.5,10.13,8.33,25.1,0.1,0.8,1.2,4.1,11.4,2.42,10.2,19.4,2019,8,3,20193
해양환경측정망,진해만6_연안,2019-11-17 13:47:00,128.6058333,34.91305556,0,187.5,31.3,17.9,5.4,5.2,8.64,8.2,,2.9,,21.5,3.8,34.7,2.01,10.3,33.1,2019,11,4,20194
해양환경측정망,진해만7_연안,2019-03-01 00:00:00,128.5172222,35.04611111,0,164.9,33.21,8.05,0.88,3.7,11.07,8.27,12.2,0.4,1.1,0.5,4.1,4.7,1.0,3.8,16.3,2019,3,1,20191
해양환경측정망,진해만7_연안,2019-05-10 00:00:00,128.5172222,35.04611111,0,207.5,33.14,16.72,1.8,4.4,7.81,8.32,,0.1,0.5,1.6,3.9,15.7,1.46,14.0,23.2,2019,5,2,20192
해양환경측정망,진해만7_연안,2019-08-17 12:23:00,128.5172222,35.04611111,0,149.8,31.6,27.73,1.83,3.4,7.97,8.22,64.4,0.2,,1.6,12.9,4.6,0.96,2.7,16.4,2019,8,3,20193
해양환경측정망,진해만7_연안,2019-11-19 12:34:00,128.5172222,35.04611111,0,303.7,32.08,17.11,0.64,4.0,7.35,8.09,,13.8,,39.4,11.7,98.5,1.82,45.2,60.3,2019,11,4,20194
해양환경측정망,진해만8_연안,2019-03-01 00:00:00,128.5377778,35.00194444,0,149.0,33.23,8.16,0.71,5.5,8.3,8.29,7.9,0.3,0.8,0.2,4.5,6.5,1.2,6.0,14.5,2019,3,1,20191
