station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],overlap_count,유분[mg/L]
동해연안3_연안,2011-03-04,129.1522222,37.52333333,153.442,33.66,6.87,0.8728,3.0,9.37611,8.18,394.764,3.304,16.089,51.926,17.0,62.72,0.276528,7.49,28.334,1,
동해연안3_연안,2011-05-04,129.1522222,37.52333333,192.134,34.12,12.24,0.435,2.8,8.8499,8.21,115.77,1.29997,6.14938,23.2015,10.0,49.791,0.493333,25.2895,24.5004,1,
동해연안3_연안,2011-08-05,129.1522222,37.52333333,222.432,30.3646,23.2152,1.798,2.0,9.37611,8.18,17.248,0.588,0.2635,10.71,4.0,25.445,1.32359,14.147,13.764,1,
동해연안3_연안,2011-11-03,129.1522222,37.52333333,173.684,33.5993,18.8499,1.5632,3.4,7.76559,8.24,149.044,1.134,4.3865,15.141,8.0,59.297,0.624412,43.022,9.7495,1,
동해연안4_연안,2011-03-04,129.115,37.61138889,120.868,33.53,5.58,2.697,2.4,10.0458,8.2,238.084,1.96,12.865,14.91,12.0,22.974,0.316032,6.104,27.373,1,
동해연안4_연안,2011-05-03,129.115,37.61138889,211.646,34.14,12.97,0.435,2.0,9.16881,8.22,102.328,1.2161,5.96397,21.8062,8.0,46.4634,1.49333,23.441,25.4297,1,
동해연안4_연안,2011-08-04,129.115,37.61138889,203.434,32.044,21.1345,2.001,1.4,10.0458,8.2,30.828,0.469,0.186,3.15,5.0,15.603,1.55256,11.984,12.927,1,
동해연안4_연안,2011-11-02,129.115,37.61138889,201.04,33.4851,18.3347,1.131,4.6,7.78153,8.23,166.18,2.226,5.8745,24.143,8.0,78.729,0.992655,52.36,12.9115,1,
동해연안H1_항만,2011-02-10,129.1152778,37.54666667,325.7,33.46,5.72,0.64,2.8,9.03,8.22,307.0,5.3,20.0,128.3,7.0,203.4,0.57,69.9,23.9,2,
동해연안H1_항만,2011-03-04,129.1152778,37.54666667,198.589,33.46,5.72,2.436,3.4,9.98205,8.22,326.256,4.172,15.221,69.958,7.0,98.714,0.316032,24.584,19.716,2,
동해연안H1_항만,2011-08-04,129.1152778,37.54666667,480.438,31.947,21.4478,11.3942,3.0,10.1734,8.27,667.618,17.472,0.7285,127.897,3.0,201.607,1.4875,56.238,21.018,2,
동해연안H2_항만,2011-02-10,129.1402778,37.49666667,223.9,32.81,5.89,3.57,1.2,9.55,8.25,222.7,3.5,10.8,88.3,7.0,101.4,0.49,9.5,23.0,1,
동해연안H2_항만,2011-03-04,129.1402778,37.49666667,222.152,32.81,5.89,2.001,2.8,9.85448,8.14,271.572,3.864,22.63,77.126,8.0,94.36,0.632064,13.37,24.738,1,
동해연안H2_항만,2011-08-05,129.1402778,37.49666667,211.918,31.7289,20.5308,3.364,3.0,8.89774,8.26,537.768,1.211,0.3255,27.727,3.0,41.461,2.63911,12.523,7.099,1,
보령연안3_연안,2011-02-24,126.4916667,36.24583333,275.805,31.73,3.6,15.312,10.1176,13.0242,8.05232,255.892,1.204,6.355,8.554,1.7,41.93,1.86,32.172,34.2844,3,
보령연안3_연안,2011-05-14,126.4916667,36.24583333,204.124,31.11,13.94,0.8728,6.7,8.66,7.97,76.7299,1.1904,10.3902,10.9578,2.7,31.412,1.12571,19.2638,18.7702,3,
보령연안3_연안,2011-08-06,126.4916667,36.24583333,382.172,27.9478,25.3036,8.729,27.1,6.54469,8.25,512.764,4.27,1.24,26.761,1.7,115.948,1.22141,84.917,29.264,3,
보령연안3_연안,2011-11-12,126.4916667,36.24583333,315.833,32.4958,16.4891,2.465,17.8,8.22842,8.06,353.43,14.889,21.9325,74.522,1.2,121.709,0.789302,32.298,35.96,3,
부산연안4_환경관리,2011-02-23,129.09278,35.08583,499.056,34.4,11.2,0.87,7.0,9.23,8.04765,174.44,7.7,21.421,73.682,1.6,204.316,0.657558,122.934,79.205,1,
부산연안4_환경관리,2011-05-18,129.09278,35.08583,380.15,33.459,14.36,4.031,4.6,9.41085,8.3,154.906,7.94577,15.9711,64.2399,1.6,140.286,1.07986,68.1002,24.7173,1,
부산연안4_환경관리,2011-08-03,129.09278,35.08583,250.054,32.1029,19.2727,4.9038,5.2,7.54659,8.15,1235.04,7.833,2.5885,69.321,2.5,105.805,0.962897,28.651,21.638,1,
부산연안4_환경관리,2011-11-08,129.09278,35.08583,313.404,32.717,18.4963,0.464,3.0,7.23364,8.12,368.788,10.374,19.0,62.65,4.0,122.108,0.591977,49.084,21.2505,1,
부산연안5_환경관리,2011-02-21,129.04583,35.0475,370.781,34.47,11.93,1.044,5.9,8.97,8.09601,163.016,5.306,15.965,62.23,2.5,79.198,0.816966,11.662,74.09,1,
부산연안5_환경관리,2011-05-16,129.04583,35.0475,449.779,31.356,14.96,1.7428,4.7,10.5711,8.25,328.594,6.32081,9.25134,148.164,1.7,192.864,1.33585,38.3797,19.111,1,
부산연안5_환경관리,2011-08-02,129.04583,35.0475,219.303,30.5116,23.9887,8.062,5.2,10.527,8.35,856.212,3.78,0.279,50.372,2.5,74.641,1.0349,20.489,15.872,1,
부산연안5_환경관리,2011-11-10,129.04583,35.0475,257.67,32.6593,18.3173,0.6642,2.3,7.61547,8.14,350.462,6.44,11.1755,22.449,7.0,59.353,0.847967,30.464,15.996,1,
삼척연안4_연안,2011-02-24,129.3669444,37.23333333,267.211,33.1,9.53,0.406,2.0,9.16881,8.12,395.472,3.514,16.058,61.936,17.0,105.854,0.459594,40.404,29.419,1,
삼척연안4_연안,2011-05-04,129.3669444,37.23333333,181.054,34.13,12.85,0.667,5.0,9.0253,8.21,144.128,0.46128,5.31504,3.20915,8.0,20.9186,0.0933333,17.2482,24.3146,1,
삼척연안4_연안,2011-08-06,129.3669444,37.23333333,194.824,31.2892,22.7437,1.1282,0.4,9.16881,8.12,24.052,0.728,0.372,21.196,4.5,32.214,1.56214,10.29,10.447,1,
삼척연안4_연안,2011-11-03,129.3669444,37.23333333,175.931,33.616,18.7611,0.8728,2.8,7.65397,8.22,162.918,2.723,4.433,24.339,8.0,77.308,0.592391,50.246,10.943,1,
삼척연안H2_항만,2011-02-12,129.3444444,37.22777778,193.1,33.71,8.57,0.9,1.2,8.82,8.21,250.4,2.3,12.4,66.6,8.0,74.0,0.49,5.1,17.0,1,
삼척연안H2_항만,2011-02-24,129.3444444,37.22777778,156.893,33.71,8.57,0.667,2.8,9.2326,8.13,375.004,2.604,11.811,42.098,8.0,59.01,0.79008,14.308,27.249,1,
삼척연안H2_항만,2011-08-06,129.3444444,37.22777778,194.348,32.0549,20.8882,1.102,1.4,8.38747,8.22,608.496,0.931,0.434,53.592,5.0,66.871,1.63145,12.348,7.595,1,
서귀포연안2_연안,2011-02-23,126.4125,33.22944444,325.326,34.497,14.854,0.435,3.1,9.16747,8.10485,185.64,4.074,10.943,37.716,7.2,55.482,0.618571,13.692,36.487,2,
서귀포연안2_연안,2011-05-18,126.4125,33.22944444,219.672,34.1645,15.3347,0.435,2.2,8.59,8.32835,194.762,1.56165,7.30268,26.404,8.0,41.4404,0.341483,13.4748,21.7747,2,
서귀포연안2_연안,2011-08-11,126.4125,33.22944444,196.091,30.93,25.83,1.0122,2.0,7.07552,8.27,523.908,1.365,0.403,30.954,10.6,58.975,0.522698,26.656,5.456,2,
서귀포연안2_연안,2011-11-02,126.4125,33.22944444,85.358,34.2086,22.6231,1.2732,3.7,7.1405,8.32,119.91,1.33,2.108,13.503,10.5,24.563,0.607976,9.73,11.7335,2,
성산연안1_연안,2011-02-22,126.9386111,33.48,227.537,34.5959,13.4658,0.4032,6.1,9.07,8.10387,229.684,3.01,15.221,34.468,8.0,46.956,1.3561,9.478,25.234,1,
성산연안1_연안,2011-05-16,126.9386111,33.48,220.54,34.1467,15.2749,0.0,19.7,8.8,8.3754,197.485,2.77471,6.9906,27.732,7.8,46.6993,0.405511,16.1926,23.1995,1,
성산연안1_연안,2011-08-10,126.9386111,33.48,477.393,31.35,23.47,2.1142,2.6,6.95967,8.2,559.734,2.555,0.899,58.919,6.9,90.79,0.682708,29.316,8.897,1,
성산연안1_연안,2011-11-03,126.9386111,33.48,173.642,34.1358,20.5383,2.8074,3.1,6.39,8.23,278.39,5.019,7.285,34.944,9.0,43.743,0.495981,3.78,14.477,1,
성산연안2_연안,2011-02-22,126.9386111,33.41138889,256.023,34.5428,13.73,0.6062,3.2,9.06,8.11367,183.932,4.13,16.275,35.602,8.2,42.154,1.49092,2.422,29.636,1,
성산연안2_연안,2011-05-17,126.9386111,33.41138889,212.542,34.0031,15.9983,0.0,13.9,9.43,8.3607,137.525,1.22701,4.43154,9.09165,10.5,100.221,0.853708,89.9023,27.0403,1,
성산연안2_연안,2011-08-10,126.9386111,33.41138889,195.055,31.38,23.55,2.0562,2.9,7.45906,8.27,525.938,1.729,0.093,41.804,7.5,69.482,0.426693,25.949,6.851,1,
성산연안2_연안,2011-11-03,126.9386111,33.41138889,153.489,33.7908,20.9881,1.74,2.7,7.129,8.25,242.886,3.535,7.4245,22.631,8.5,32.368,0.575977,6.202,13.082,1,
성산연안H1_항만,2011-02-22,126.9275,33.47083333,163.531,34.3587,12.6482,12.354,9.62,9.6,8.08819,184.772,3.206,11.253,53.158,7.8,81.816,2.11742,25.452,17.05,1,
성산연안H1_항만,2011-08-10,126.9275,33.47083333,331.772,30.1,24.84,13.2034,5.0,7.50532,8.18,1148.57,6.097,0.2945,117.11,2.7,167.097,0.938724,43.89,20.026,1,
아산연안3_연안,2011-02-21,126.5194444,37.08888889,411.619,31.08,1.51,5.51,55.6,12.0034,8.06267,188.86,2.8,26.102,169.204,0.5,236.628,2.83401,64.624,55.3362,1,
아산연안3_연안,2011-05-19,126.5194444,37.08888889,435.366,30.58,11.4,2.2302,29.0,9.91926,8.09,70.497,6.62706,13.0765,178.427,1.6,217.832,1.42996,32.7783,19.2968,1,
아산연안3_연안,2011-08-09,126.5194444,37.08888889,364.847,29.33,21.54,3.0974,5.6,7.44998,8.09,314.594,9.632,15.283,133.896,4.4,211.834,0.821383,68.306,18.073,1,
아산연안3_연안,2011-11-10,126.5194444,37.08888889,339.794,31.2,17.0,1.5398,9.0,7.70967,8.21,106.848,16.345,8.463,59.738,1.8,76.195,1.23728,0.112,30.6745,1,
양양연안1_연안,2011-03-05,128.7502778,38.0125,104.295,33.78,4.23,6.032,3.4,11.6245,8.22,180.572,0.56,4.526,2.954,6.7,8.092,1.15747,4.578,13.392,1,
양양연안1_연안,2011-05-02,128.7502778,38.0125,226.563,32.72,11.08,0.435,3.8,9.29638,8.18,177.118,0.824571,12.8967,64.0951,7.0,86.4513,1.38667,21.5316,19.111,1,
양양연안1_연안,2011-08-04,128.7502778,38.0125,213.038,31.7223,20.349,4.031,4.4,11.6245,8.22,599.27,0.784,0.0775,17.717,3.0,29.092,1.78073,10.591,7.316,1,
양양연안1_연안,2011-11-01,128.7502778,38.0125,181.076,33.5193,16.7886,1.769,3.6,8.06856,8.23,190.414,1.568,3.7045,20.615,7.0,31.521,0.66177,9.338,10.106,1,
양양연안2_연안,2011-03-05,128.8016667,37.94972222,92.2501,33.88,4.47,3.5642,2.6,11.5447,8.25,191.604,0.434,3.007,1.498,6.5,5.922,0.920443,3.99,13.795,1,
양양연안2_연안,2011-05-02,128.8016667,37.94972222,172.174,33.8,11.21,0.232,4.4,9.05719,8.18,107.694,0.852522,14.7214,19.1472,8.0,42.6504,0.746667,22.6507,22.7659,1,
양양연안2_연안,2011-08-04,128.8016667,37.94972222,296.968,29.0037,22.0623,5.6232,2.8,11.5447,8.25,753.914,0.959,0.1085,9.023,3.5,23.744,2.50224,13.762,12.369,1,
양양연안2_연안,2011-11-01,128.8016667,37.94972222,192.724,33.3842,17.2877,0.87,2.8,7.94099,8.23,187.18,2.023,4.867,26.411,12.0,37.856,0.613739,9.422,10.013,1,
영일만11_연안,2011-02-23,129.5127778,36.06555556,188.566,34.2292,8.36,1.566,3.6,9.16881,8.17,253.736,4.802,16.461,64.204,7.0,111.174,0.447392,42.168,20.3226,1,
영일만11_연안,2011-05-06,129.5127778,36.06555556,208.592,34.08,14.45,0.8438,4.4,9.32827,8.25,12.5768,0.236626,5.19866,4.43201,7.0,27.0941,0.986667,22.4255,19.9473,1,
영일만11_연안,2011-08-10,129.5127778,36.06555556,263.41,31.9384,23.1323,6.2612,3.2,9.16881,8.17,234.864,2.919,0.465,53.83,3.0,70.07,1.00233,13.321,10.943,1,
영일만11_연안,2011-11-04,129.5127778,36.06555556,189.651,33.159,17.9253,1.537,1.6,8.00477,8.21,215.712,3.465,4.3245,37.786,8.0,70.693,0.651097,29.442,10.354,1,
완도연안4_환경관리,2011-02-21,126.73889,34.24444,162.212,34.3542,10.7555,0.4378,3.2,8.11904,8.11816,231.896,2.646,17.329,65.828,1.5,82.544,0.420126,14.07,27.9,1,
완도연안4_환경관리,2011-05-18,126.73889,34.24444,170.199,33.79,12.84,1.073,80.4,8.15994,7.99,193.242,6.60769,11.3508,62.464,1.5,117.624,0.471888,48.5521,20.8765,1,
완도연안4_환경관리,2011-08-02,126.73889,34.24444,238.952,32.65,21.68,0.87,13.8,7.49514,8.12,292.096,4.627,4.743,33.866,1.7,72.002,0.59213,33.509,14.26,1,
완도연안4_환경관리,2011-11-03,126.73889,34.24444,252.546,32.93,15.9,0.87,31.0,7.12003,8.07,358.862,5.936,18.1815,102.956,2.0,113.302,0.651097,4.41,27.342,1,
울산연안1_환경관리,2011-02-17,129.47667,35.52056,254.506,34.32,11.0,0.609,4.6,9.01,8.067,268.324,6.314,19.561,87.472,4.0,137.494,0.645602,43.708,32.271,1,
울산연안1_환경관리,2011-05-20,129.47667,35.52056,303.77,34.128,10.03,1.769,12.1,8.56432,8.06,425.419,6.79667,17.0,125.402,2.5,149.978,0.362462,17.7799,18.4915,1,
울산연안1_환경관리,2011-08-04,129.47667,35.52056,151.823,33.0295,23.3102,4.3556,1.6,8.44804,8.27,1123.18,0.826,0.2635,2.149,4.5,84.42,0.805501,81.445,8.68,1,
울산연안1_환경관리,2011-11-04,129.47667,35.52056,173.663,32.4993,18.9833,1.7718,1.2,7.81508,8.1,171.556,0.889,3.3015,38.948,7.5,53.088,0.575977,13.251,12.9115,1,
전주포연안2_연안,2011-02-17,126.4333333,35.8375,210.349,31.53,1.8,15.6693,9.2,14.6689,8.1097,170.352,0.518,3.224,0.42,1.4,14.168,1.65393,13.23,29.0716,2,
전주포연안2_연안,2011-05-18,126.4333333,35.8375,302.691,30.82,13.69,3.103,7.8,9.28,7.78,89.9572,3.11855,8.87798,44.9341,2.0,76.1761,1.38589,28.1235,21.496,2,
전주포연안2_연안,2011-08-01,126.4333333,35.8375,301.413,29.9511,24.58,4.3472,12.0,6.16,8.23,478.324,6.3,4.3245,26.068,1.8,83.419,1.1414,51.051,24.707,2,
전주포연안2_연안,2011-11-10,126.4333333,35.8375,153.986,32.0551,16.406,4.698,7.6,7.96688,8.18,324.24,7.42,13.8725,43.876,2.5,66.78,1.7226,15.484,14.7095,2,
전주포연안3_연안,2011-02-17,126.3777778,35.77083333,217.096,31.81,2.55,1.49833,8.1,12.2606,7.86106,309.232,1.568,16.306,91.742,1.4,105.924,1.09192,12.614,24.0592,2,
전주포연안3_연안,2011-05-18,126.3777778,35.77083333,347.065,30.79,14.04,4.4342,9.57143,9.43,7.78,83.0932,2.01871,8.37782,9.62579,1.7,31.6387,1.91,19.9942,23.7571,2,
전주포연안3_연안,2011-08-01,126.3777778,35.77083333,353.92,29.3432,25.5677,10.498,6.7,7.83,8.34,379.638,11.214,1.0075,40.383,3.1,90.566,0.613371,38.969,23.777,2,
전주포연안3_연안,2011-11-10,126.3777778,35.77083333,223.79,32.2937,16.3922,6.0582,10.2,8.27285,8.15,288.862,5.397,11.6715,41.685,2.1,62.034,1.85059,14.952,23.0795,2,
전주포연안6_연안,2011-02-18,126.4416667,35.61666667,206.876,31.72,2.13,4.49967,11.7857,13.6178,8.1097,178.612,11.308,3.503,0.714,2.4,25.238,1.52547,13.216,23.0568,1,
전주포연안6_연안,2011-05-18,126.4416667,35.61666667,280.154,30.83,16.25,2.842,13.75,9.32,7.73,161.973,3.74505,9.44067,59.1797,1.0,93.4616,1.81764,30.5368,28.7129,1,
전주포연안6_연안,2011-08-01,126.4416667,35.61666667,191.807,31.8299,27.4641,2.1432,16.8,6.6,8.29,319.032,0.567,2.8055,1.589,1.7,9.681,1.0934,7.525,23.529,1,
전주포연안6_연안,2011-11-11,126.4416667,35.61666667,210.602,32.0994,16.5339,6.7252,6.2,8.74108,8.23,152.516,0.14,4.1385,4.116,3.0,14.14,1.51461,9.884,19.5145,1,
제주연안2_연안,2011-02-23,126.4277778,33.50055556,164.762,34.4571,13.8751,1.044,3.7,9.86198,8.09897,217.448,3.276,13.516,34.972,7.8,90.188,0.333077,51.94,18.259,1,
제주연안2_연안,2011-05-20,126.4277778,33.50055556,105.235,34.3049,15.8034,0.0,13.3,8.9,8.32443,204.116,3.70497,4.85949,19.8371,7.8,36.5188,0.51756,12.9768,23.85,1,
제주연안2_연안,2011-08-10,126.4277778,33.50055556,211.309,30.92,24.38,1.711,3.0,7.47407,8.31,510.342,0.504,0.496,42.385,6.2,66.584,0.490696,23.695,12.772,1,
제주연안2_연안,2011-11-01,126.4277778,33.50055556,170.87,34.2891,20.7691,0.8092,1.8,6.198,8.18,302.638,4.06,5.239,28.511,10.0,35.735,0.479981,3.164,14.2135,1,
조천연안2_연안,2011-02-22,126.7327778,33.57388889,206.986,34.5795,13.2425,0.841,2.5,9.80184,8.10093,212.968,3.346,16.492,47.572,5.2,76.678,0.674084,25.76,23.777,1,
조천연안2_연안,2011-05-16,126.7327778,33.57388889,184.304,,15.8368,0.0,2.9,8.37,8.3852,118.145,1.09052,4.98409,1.05094,8.0,21.1816,0.613602,19.0401,16.633,1,
조천연안2_연안,2011-08-10,126.7327778,33.57388889,190.806,31.04,24.26,1.276,2.1,7.5054,8.29,531.972,1.071,0.744,31.01,6.6,64.169,0.410692,32.088,5.859,1,
조천연안2_연안,2011-11-04,126.7327778,33.57388889,149.898,34.1406,21.1922,1.102,1.6,7.106,8.3,207.564,3.465,5.9365,21.378,8.0,32.571,0.76797,7.728,11.6715,1,
조천연안3_연안,2011-02-22,126.6663889,33.56055556,227.889,34.5502,13.2256,0.435,2.5,9.57951,8.09995,249.032,3.122,16.74,45.836,6.5,55.272,1.0944,6.314,25.296,1,
조천연안3_연안,2011-05-16,126.6663889,33.56055556,209.335,34.2369,15.834,0.0,2.24,8.96,8.395,128.888,0.657109,3.83152,2.00222,8.5,55.9972,0.645616,53.3378,17.872,1,
조천연안3_연안,2011-08-10,126.6663889,33.56055556,173.663,31.07,23.9,1.479,2.6,7.48761,8.31,515.2,0.63,0.496,31.507,6.2,56.091,0.682708,23.954,5.921,1,
조천연안3_연안,2011-11-04,126.6663889,33.56055556,137.893,34.2591,21.3754,3.0974,2.0,7.174,8.26,172.774,3.024,4.929,16.338,7.0,29.484,0.863966,10.122,11.4545,1,
주문진연안1_연안,2011-03-04,128.8375,37.88583333,79.2599,33.6,4.03,3.567,3.2,11.2896,8.24,173.18,0.532,5.146,2.968,6.0,9.114,0.643915,5.614,11.16,1,
주문진연안1_연안,2011-05-02,128.8375,37.88583333,206.463,34.0,13.27,0.435,5.4,8.69044,8.17,183.988,1.65143,19.0662,38.7098,9.0,66.2435,1.14667,25.8822,32.4298,1,
주문진연안1_연안,2011-08-04,128.8375,37.88583333,250.432,29.7217,22.4701,3.161,4.6,11.2896,8.24,854.112,1.673,0.3875,36.883,3.0,54.873,2.1341,16.317,13.33,1,
주문진연안1_연안,2011-11-01,128.8375,37.88583333,229.642,33.1221,16.4632,0.435,3.4,8.05261,8.15,224.784,3.024,8.8815,39.186,10.0,46.606,0.789855,4.396,12.648,1,
주문진연안2_연안,2011-03-05,128.8466667,37.88777778,91.7445,33.5,3.86,2.6652,3.8,11.3534,8.23,171.724,0.392,6.262,1.372,6.0,17.22,0.722923,15.456,11.78,1,
주문진연안2_연안,2011-05-02,128.8466667,37.88777778,197.583,33.98,12.37,0.435,5.0,8.69044,8.17,120.13,1.42751,12.6078,21.0567,8.0,45.1938,1.30667,22.7096,25.8323,1,
주문진연안2_연안,2011-08-04,128.8466667,37.88777778,300.426,31.5306,20.5603,2.0562,2.2,11.3534,8.23,501.396,0.315,0.217,7.672,4.0,17.528,1.46186,9.541,15.376,1,
주문진연안2_연안,2011-11-01,128.8466667,37.88777778,193.529,33.3753,17.1331,0.8728,3.8,8.11639,8.22,182.014,1.904,4.2935,24.591,11.0,27.937,0.64576,1.442,9.052,1,
주문진연안3_연안,2011-03-05,128.8522222,37.89416667,95.613,33.49,4.01,2.6652,3.0,11.465,8.23,195.916,0.658,6.014,2.618,6.5,10.85,0.564907,7.574,11.532,1,
주문진연안3_연안,2011-05-02,128.8522222,37.89416667,200.636,33.89,13.06,0.435,4.2,8.4672,8.18,124.854,1.39951,15.4507,21.1537,10.0,42.0066,1.02667,19.4534,25.8323,1,
주문진연안3_연안,2011-08-04,128.8522222,37.89416667,220.136,29.7342,23.2307,2.494,3.4,11.465,8.23,567.588,0.805,0.217,7.427,4.0,18.802,1.97404,10.57,9.362,1,
주문진연안3_연안,2011-11-01,128.8522222,37.89416667,200.361,33.5,17.6354,1.102,3.4,8.13234,8.24,177.17,1.876,3.8285,21.658,10.0,24.864,0.677781,1.33,10.509,1,
주문진연안4_연안,2011-03-05,128.8525,37.91888889,89.4806,33.72,4.04,3.103,4.2,11.3055,8.23,204.344,0.7,5.859,1.33,7.0,7.196,1.513,5.166,11.811,1,
주문진연안4_연안,2011-05-02,128.8525,37.91888889,178.575,34.12,12.5,0.4378,3.6,9.00936,8.18,91.0353,1.11961,13.6275,14.7159,9.0,35.3367,0.866667,19.5011,27.443,1,
주문진연안4_연안,2011-08-04,128.8525,37.91888889,205.31,29.5302,22.4147,2.697,2.0,11.3055,8.23,548.352,0.77,0.2945,7.749,4.0,19.236,1.92603,10.717,8.959,1,
주문진연안4_연안,2011-11-01,128.8525,37.91888889,193.207,33.4896,17.675,1.102,4.0,7.97288,8.24,202.664,1.946,3.7665,20.664,9.0,38.01,0.725813,15.4,11.2375,1,
주문진연안5_연안,2011-03-04,128.8741667,37.86111111,60.9286,33.34,3.55,2.668,2.8,11.0823,8.25,196.728,0.602,6.541,1.19,7.0,9.086,0.944146,7.294,10.137,2,
주문진연안5_연안,2011-05-03,128.8741667,37.86111111,210.721,33.87,11.97,0.8728,5.4,8.81801,8.19,187.239,1.62344,14.9872,45.6486,6.0,61.6206,1.26667,14.3485,27.1022,2,
주문진연안5_연안,2011-08-04,128.8741667,37.86111111,260.498,31.0546,21.2806,1.595,2.8,11.0823,8.25,621.6,0.616,0.2325,16.611,3.0,26.782,1.92603,9.555,14.973,2,
주문진연안5_연안,2011-11-02,128.8741667,37.86111111,187.537,33.5335,18.5564,1.3078,4.4,8.06856,8.24,136.598,2.212,2.17,15.953,10.0,24.927,0.613739,6.762,11.501,2,
주문진연안H1_항만,2011-02-05,128.8313889,37.89055556,384.9,32.92,4.24,0.41,3.6,9.07,8.02,360.1,5.2,29.0,134.0,6.0,223.2,0.86,83.9,36.9,1,
주문진연안H1_항만,2011-03-04,128.8313889,37.89055556,229.229,32.92,4.24,2.436,3.6,10.1893,8.16,205.94,2.492,11.439,17.052,5.0,87.486,1.07846,67.942,24.986,1,
주문진연안H1_항만,2011-08-03,128.8313889,37.89055556,951.09,30.1092,19.584,3.3088,4.2,7.15965,7.94,1519.41,20.048,25.1205,320.306,3.0,436.924,3.46016,96.5699,57.66,1,
죽변연안3_연안,2011-02-24,129.4313889,36.97472222,208.151,33.17,9.7,0.8728,1.2,9.10503,8.15,389.424,3.458,14.694,54.95,15.0,96.474,0.622282,38.066,38.223,1,
죽변연안3_연안,2011-05-04,129.4313889,36.97472222,248.134,34.25,13.59,0.435,5.2,8.91368,8.22,143.284,1.91501,4.64688,12.416,9.0,26.4229,0.253333,12.0919,12.7923,1,
죽변연안3_연안,2011-08-06,129.4313889,36.97472222,146.72,33.0955,21.4239,0.435,2.4,9.10503,8.15,75.866,0.448,0.2325,2.597,9.0,19.544,0.927685,16.499,4.154,1,
죽변연안3_연안,2011-11-03,129.4313889,36.97472222,292.642,33.7027,19.4509,2.001,4.0,8.00477,8.24,125.734,1.428,2.077,10.955,8.0,70.917,0.56037,58.534,31.9145,1,
죽변연안H1_항만,2011-02-12,129.4230556,37.05638889,278.2,33.78,10.46,1.07,4.2,8.85,8.19,259.7,3.4,15.0,91.9,3.0,146.0,0.51,50.7,23.5,1,
죽변연안H1_항만,2011-02-24,129.4230556,37.05638889,286.114,33.78,10.46,0.638,2.6,8.54693,8.11,453.74,4.48,23.498,67.97,6.0,161.042,0.540938,88.592,33.573,1,
죽변연안H1_항만,2011-08-06,129.4230556,37.05638889,265.258,32.9712,20.7848,4.205,4.4,8.10045,8.19,512.386,1.099,1.3795,19.516,3.0,58.765,1.07164,38.15,12.493,1,
표선연안1_연안,2011-02-22,126.7675,33.28083333,232.922,34.4997,15.0464,0.8092,5.7,8.84633,8.10485,235.508,4.438,9.269,37.548,8.2,48.706,0.281529,6.72,26.815,1,
표선연안1_연안,2011-05-17,126.7675,33.28083333,236.634,33.9944,15.2765,0.0,3.1,9.91,8.3656,181.147,0.976028,6.17919,9.63745,7.5,57.0096,0.78968,46.3961,21.9915,1,
표선연안1_연안,2011-08-10,126.7675,33.28083333,217.581,31.23,24.38,0.638,2.8,7.17145,8.22,595.966,1.981,0.682,56.525,7.2,89.047,0.426693,30.541,6.913,1,
표선연안1_연안,2011-11-03,126.7675,33.28083333,148.925,33.4273,22.8001,1.8214,2.2,7.417,8.34,139.86,0.651,1.9995,11.193,11.0,26.558,0.831967,14.714,11.6405,1,
가로림연안1_연안,2012-02-28,126.3269444,36.94638889,237.2,31.99,2.35,6.58,23.6,12.14,8.02,272.3,2.4,17.5,150.2,0.7,170.6,0.92,18.1,21.5,2,
가로림연안1_연안,2012-05-11,126.3269444,36.94638889,199.2,31.67,11.86,5.67,5.0,9.89,8.14,74.6,1.5,6.9,22.0,2.1,35.3,2.32,11.8,15.4,2,
가로림연안1_연안,2012-08-24,126.3269444,36.94638889,286.0,30.4,23.15,1.94,31.6,6.79,8.07,347.0,18.3,21.4,70.6,1.0,154.7,1.68,65.9,33.9,2,
가로림연안1_연안,2012-11-07,126.3269444,36.94638889,272.3,30.76,14.92,1.07,9.0,8.01,8.15,309.3,7.6,24.0,155.4,2.1,172.5,1.46,9.5,28.7,2,
가막만2_환경관리,2012-02-22,127.68833,34.68917,155.0,33.92,5.33,8.05,12.2,11.59,8.14,26.8,0.3,1.4,1.3,1.5,1.9,1.25,0.3,19.9,1,
가막만2_환경관리,2012-05-11,127.68833,34.68917,184.2,33.03,16.8,5.16,12.9,9.29,8.38,6.6,0.0,0.8,0.2,1.5,2.6,1.53,2.4,18.4,1,
가막만2_환경관리,2012-08-09,127.68833,34.68917,179.0,32.13,27.31,2.56,11.8,7.73,8.15,256.7,1.4,5.0,1.6,1.7,8.3,0.83,5.3,26.3,1,
가막만2_환경관리,2012-11-08,127.68833,34.68917,193.6,,14.66,3.99,5.1,8.36,8.24,169.2,1.2,2.5,3.3,2.5,9.8,1.3,5.3,21.3,1,
가막만4_환경관리,2012-02-23,127.66111,34.7325,119.2,33.61,4.21,1.62,3.6,11.51,8.12,26.8,0.6,3.7,6.9,8.0,12.0,1.67,4.6,7.4,1,
