"project_name","station","yyyy-mm-dd hh:mm:ss","Longitude [degrees_east]","Latitude [degrees_north]","bot.depth[m]","수심(m)","수심(text)","염분[psu]","sal_qc","수온[℃]","wtrtmp_qc","클로로필-a[μg/L]","chla_qc","부유물질 농도[μg/L]","sussed_qc","용존산소[mg/L]","disoxy_qc","수소이온농도[무단위]","hydioncon_qc","아질산성질소[μg/L]","nitnit_qc","인산염인[μg/L]","po4p_qc","질산성질소[μg/L]","natnit_qc","투명도[m]","tr_qc","용존무기질소[μg/L]","disinon_qc","화학적산소요구량[mg/L]","cheoxydem_qc","암모니아성 질소[μg/L]","amn_qc","유분[mg/L]","fra_qc"
"해양환경측정망","전주포연안5_연안","2000-05-01 00:00:00","126.5","35.68611111","0","10","저층","31.03","1","13.2","1","","","","","8.49","1","8.12","2","0.252","2","1.906","1","9.15","1","","","9.402","2","1.21","2","0","2","",""
"해양환경측정망","전주포연안5_연안","2000-08-01 00:00:00","126.5","35.68611111","0","0","표층","30","1","25.7","1","1.47","1","9","2","6.76","1","8.1","2","0","2","26.66","1","13.86","1","2.7","2","172.34","2","1.776","2","158.48","2","",""
"해양환경측정망","전주포연안5_연안","2000-08-01 00:00:00","126.5","35.68611111","0","13.4","저층","30","1","25.2","1","","","","","6.74","1","8.13","2","0","2","31","1","1008","1","","","1237.32","2","2.112","2","229.32","2","",""
"해양환경측정망","전주포연안5_연안","2000-11-01 00:00:00","126.5","35.68611111","0","0","표층","31.026","1","15.71","1","4.25","1","4.8","2","5.67","1","8.21","2","12.3452","2","16.8764","1","78.554","1","3.5","2","214.876","2","1.376","2","123.977","2","",""
"해양환경측정망","전주포연안5_연안","2000-11-01 00:00:00","126.5","35.68611111","0","11","저층","31.038","1","15.75","1","","","","","5.69","1","8.24","2","12.9164","2","17.1864","1","84.2996","1","","","224.028","2","","","126.812","2","",""
"해양환경측정망","전주포연안6_연안","2000-02-01 00:00:00","126.4416667","35.61666667","0","0","표층","31.62","1","3.3","1","0.013","1","27.8","2","12.15","1","7.88","2","4","2","33","1","247","1","0.7","2","266","2","1.81","2","15","2","",""
"해양환경측정망","전주포연안6_연안","2000-02-01 00:00:00","126.4416667","35.61666667","0","12.8","저층","31.5","1","3.3","1","","","","","11.29","1","7.96","2","4","2","31","1","247","1","","","264","2","2.17","2","13","2","",""
"해양환경측정망","전주포연안6_연안","2000-05-01 00:00:00","126.4416667","35.61666667","0","0","표층","30.83","1","13.3","1","0.25","1","33.8","2","8.41","1","8.17","2","0.776","2","8.556","1","127.56","1","1.8","2","128.336","2","2.25","2","0","2","",""
"해양환경측정망","전주포연안6_연안","2000-05-01 00:00:00","126.4416667","35.61666667","0","14","저층","30.92","1","13.3","1","","","","","8.48","1","8.14","2","0.786","2","34.001","1","4.06","1","","","4.846","2","0.84","2","0","2","",""
"해양환경측정망","전주포연안6_연안","2000-08-01 00:00:00","126.4416667","35.61666667","0","0","표층","6.4","1","27.3","1","1.11","1","14.2","2","5.64","1","7.75","2","6.3","2","79.67","1","759.5","1","1","2","1169.84","2","0.448","2","404.04","2","",""
"해양환경측정망","전주포연안6_연안","2000-08-01 00:00:00","126.4416667","35.61666667","0","13","저층","24.1","1","26","1","","","","","4.37","1","7.77","2","46.48","2","61.38","1","315.98","1","","","675.92","2","0.432","2","313.46","2","",""
"해양환경측정망","전주포연안6_연안","2000-11-01 00:00:00","126.4416667","35.61666667","0","0","표층","31.133","1","15.99","1","2.73","1","3","2","5.52","1","8.24","2","12.614","2","19.9764","1","81.4436","1","3.3","2","199.702","2","0.096","2","105.644","2","",""
"해양환경측정망","전주포연안6_연안","2000-11-01 00:00:00","126.4416667","35.61666667","0","10","저층","31.136","1","15.98","1","","","","","5.55","1","8.2","2","13.79","2","17.0314","1","92.1116","1","","","274.861","2","0.752","2","168.959","2","",""
"해양환경측정망","제주연안1_연안","2000-02-01 00:00:00","126.5327778","33.52694444","0","0","표층","34.24","1","13.9","1","0.49","1","4.5","2","8.49","1","8.13","2","15","2","11","1","122","1","7.2","2","135","2","1.41","2","12","2","",""
"해양환경측정망","제주연안1_연안","2000-02-01 00:00:00","126.5327778","33.52694444","0","14","저층","34.37","1","13.9","1","","","","","8.52","1","8.13","2","14","2","3","1","117","1","","","118.86","2","1.37","2","0.14","2","",""
"해양환경측정망","제주연안1_연안","2000-05-01 00:00:00","126.5327778","33.52694444","0","0","표층","33.48","1","13.9","1","0.93","1","8.9","2","9.66","1","8.14","2","4.2","2","12.71","1","6.58","1","9.3","2","21.14","2","1.38","2","10.36","2","",""
"해양환경측정망","제주연안1_연안","2000-05-01 00:00:00","126.5327778","33.52694444","0","16","저층","33.52","1","13.9","1","","","","","9.54","1","8.15","2","3.08","2","15.5","1","0.14","1","","","3.22","2","1.23","2","0","2","",""
"해양환경측정망","제주연안1_연안","2000-08-01 00:00:00","126.5327778","33.52694444","0","0","표층","32.18","1","25.2","1","0.25","1","4.5","2","6.79","1","8.12","2","0.98","2","5.27","1","15.68","1","12","2","57.54","2","1.06","2","40.88","2","",""
"해양환경측정망","제주연안1_연안","2000-08-01 00:00:00","126.5327778","33.52694444","0","13.5","저층","32.39","1","25.2","1","","","","","6.79","1","8.11","2","11.06","2","2.48","1","33.04","1","","","99.96","2","0.38","2","0","2","",""
"해양환경측정망","제주연안1_연안","2000-11-01 00:00:00","126.5327778","33.52694444","0","0","표층","33.12","1","19.64","1","2.42","1","6.6","2","7.55","1","8.12","2","5.88","2","7.75","1","200.62","1","5","2","267.82","2","0.96","2","66.92","2","",""
"해양환경측정망","제주연안1_연안","2000-11-01 00:00:00","126.5327778","33.52694444","0","12","저층","33.37","1","19.71","1","","","","","7.16","1","8.13","2","7.98","2","17.36","1","133.7","1","","","180.74","2","0.9","2","0","2","",""
"해양환경측정망","제주연안2_연안","2000-02-01 00:00:00","126.4277778","33.50055556","0","0","표층","34.16","1","14.2","1","0.25","1","7.6","2","8.56","1","8.1","2","15","2","3","1","110","1","8.9","2","144","2","1.03","2","23","2","",""
"해양환경측정망","제주연안2_연안","2000-02-01 00:00:00","126.4277778","33.50055556","0","25","저층","34.49","1","14.1","1","","","","","9.06","1","8.13","2","14","2","9","1","108","1","","","97.58","2","1.08","2","0","2","",""
"해양환경측정망","제주연안2_연안","2000-05-01 00:00:00","126.4277778","33.50055556","0","0","표층","33.25","1","14","1","2.17","1","3.9","2","9.49","1","8.17","2","4.76","2","4.03","1","0.84","1","10","2","20.58","2","1.21","2","14.98","2","",""
"해양환경측정망","제주연안2_연안","2000-05-01 00:00:00","126.4277778","33.50055556","0","25","저층","33.79","1","13.6","1","","","","","9.29","1","8.08","2","8.68","2","13.33","1","17.08","1","","","25.76","2","1.15","2","0","2","",""
"해양환경측정망","제주연안2_연안","2000-08-01 00:00:00","126.4277778","33.50055556","0","0","표층","31.4","1","27.6","1","0.01","1","3.9","2","6.83","1","8.18","2","0.7","2","0.31","1","1.82","1","11.3","2","55.86","2","0.87","2","53.34","2","",""
"해양환경측정망","제주연안2_연안","2000-08-01 00:00:00","126.4277778","33.50055556","0","17","저층","33.65","1","19.1","1","","","","","6.35","1","8.04","2","7.98","2","8.99","1","56.7","1","","","101.36","2","0.74","2","0","2","",""
"해양환경측정망","제주연안2_연안","2000-11-01 00:00:00","126.4277778","33.50055556","0","0","표층","33.37","1","20.7","1","3.94","1","5.5","2","7.74","1","8.21","2","1.4","2","9.3","1","14.28","1","9","2","64.12","2","0.96","2","49.7","2","",""
"해양환경측정망","제주연안2_연안","2000-11-01 00:00:00","126.4277778","33.50055556","0","27","저층","33.45","1","20.6","1","","","","","7","1","8.13","2","6.3","2","14.57","1","81.34","1","","","132.3","2","0.22","2","0","2","",""
"해양환경측정망","제주연안3_연안","2000-02-01 00:00:00","126.5683333","33.53388889","0","0","표층","34.28","1","13.9","1","0.01","1","6.8","2","8.83","1","8.07","2","16","2","0","1","123","1","8.3","2","156","2","1.05","2","32","2","",""
"해양환경측정망","제주연안3_연안","2000-02-01 00:00:00","126.5683333","33.53388889","0","20","저층","34.4","1","14","1","","","","","8.18","1","8.13","2","31","2","5","1","152","1","","","115.92","2","1.05","2","0","2","",""
"해양환경측정망","제주연안3_연안","2000-05-01 00:00:00","126.5683333","33.53388889","0","0","표층","33.9","1","13.9","1","0.47","1","6.5","2","9.51","1","8.19","2","3.08","2","11.16","1","4.2","1","6.7","2","17.08","2","1.11","2","9.8","2","",""
"해양환경측정망","제주연안3_연안","2000-05-01 00:00:00","126.5683333","33.53388889","0","31","저층","33.92","1","13.6","1","","","","","9.15","1","8.11","2","6.3","2","28.52","1","0.14","1","","","6.44","2","1.08","2","0","2","",""
"해양환경측정망","제주연안3_연안","2000-08-01 00:00:00","126.5683333","33.53388889","0","0","표층","33.61","1","24.3","1","0.68","1","6.3","2","6.59","1","8.14","2","2.66","2","4.03","1","55.16","1","9.3","2","99.96","2","0.96","2","42.14","2","",""
"해양환경측정망","제주연안3_연안","2000-08-01 00:00:00","126.5683333","33.53388889","0","18.6","저층","33.67","1","19","1","","","","","6.91","1","8.13","2","5.74","2","13.64","1","63.14","1","","","110.88","2","0.92","2","0","2","",""
"해양환경측정망","제주연안3_연안","2000-11-01 00:00:00","126.5683333","33.53388889","0","0","표층","32.98","1","19.84","1","1.9","1","4.9","2","7.55","1","8.19","2","4.76","2","8.06","1","188.16","1","9","2","249.2","2","0.29","2","60.76","2","",""
"해양환경측정망","제주연안3_연안","2000-11-01 00:00:00","126.5683333","33.53388889","0","20","저층","33.42","1","19.94","1","","","","","7.43","1","8.19","2","4.76","2","5.89","1","119.84","1","","","168.42","2","0.44","2","0","2","",""
"해양환경측정망","제주연안H1_항만","2000-02-01 00:00:00","126.54","33.52611111","0","0","표층","33.05","1","13","1","0.38","1","16.9","2","9.26","1","8.03","2","17","2","5","1","414","1","4.2","2","461","2","1.48","2","46","2","",""
"해양환경측정망","제주연안H1_항만","2000-02-01 00:00:00","126.54","33.52611111","0","15","저층","34.25","1","13.6","1","","","","","8.76","1","8.1","2","21","2","0","1","215","1","","","184.1","2","1.45","2","13","2","",""
"해양환경측정망","제주연안H1_항만","2000-05-01 00:00:00","126.54","33.52611111","0","0","표층","33.11","1","15","1","13.94","1","7.1","2","9.49","1","8.2","2","8.54","2","5.58","1","32.34","1","4","2","62.58","2","1.67","2","21.7","2","",""
"해양환경측정망","제주연안H1_항만","2000-05-01 00:00:00","126.54","33.52611111","0","15","저층","33.35","1","14.4","1","","","","","9.26","1","8.18","2","3.36","2","8.37","1","10.36","1","","","76.16","2","1.42","2","62.44","2","",""
"해양환경측정망","제주연안H1_항만","2000-08-01 00:00:00","126.54","33.52611111","0","0","표층","31.4","1","25.9","1","5.93","1","6.2","2","5.91","1","8.12","2","3.08","2","9.3","1","64.26","1","4.1","2","119.98","2","1.24","2","52.64","2","",""
"해양환경측정망","제주연안H1_항만","2000-08-01 00:00:00","126.54","33.52611111","0","13.4","저층","31.4","1","25.9","1","","","","","6.47","1","8.15","2","4.62","2","6.82","1","109.06","1","","","162.54","2","1.45","2","32.48","2","",""
"해양환경측정망","제주연안H1_항만","2000-11-01 00:00:00","126.54","33.52611111","0","0","표층","30.08","1","19.78","1","4.48","1","6.6","2","7.04","1","8","2","8.68","2","22.01","1","851.48","4","5","2","970.62","2","1.54","2","118.58","2","",""
"해양환경측정망","제주연안H1_항만","2000-11-01 00:00:00","126.54","33.52611111","0","13.4","저층","32.58","1","19.61","1","","","","","7.08","1","8.08","2","7.56","2","20.46","1","611.38","1","","","682.5","2","1.58","2","77.28","2","",""
"해양환경측정망","조천연안1_연안","2000-02-01 00:00:00","126.8555556","33.5375","0","0","표층","34.29","1","13.9","1","0.29","1","4.7","2","8.33","1","8.12","2","17","2","13","1","115","1","9.1","2","128","2","0.57","2","13","2","",""
"해양환경측정망","조천연안1_연안","2000-02-01 00:00:00","126.8555556","33.5375","0","11","저층","34.27","1","13.8","1","","","","","8.33","1","8.13","2","19","2","7","1","117","1","","","103.18","2","0.54","2","0.14","2","",""
"해양환경측정망","조천연안1_연안","2000-05-01 00:00:00","126.8555556","33.5375","0","0","표층","33.8","1","13.6","1","0.59","1","6.1","2","8.78","1","8.18","2","4.34","2","17.67","1","6.02","1","8","2","27.02","2","0.93","2","16.66","2","",""
"해양환경측정망","조천연안1_연안","2000-05-01 00:00:00","126.8555556","33.5375","0","16","저층","33.77","1","13.6","1","","","","","8.69","1","8.21","2","2.38","2","22.63","1","0.14","1","","","2.52","2","0.84","2","0","2","",""
"해양환경측정망","조천연안1_연안","2000-08-01 00:00:00","126.8555556","33.5375","0","0","표층","32.33","1","24.6","1","1.01","1","5.5","2","6.91","1","8.16","2","2.1","2","4.65","1","13.02","1","11","2","56.14","2","1.05","2","41.02","2","",""
"해양환경측정망","조천연안1_연안","2000-08-01 00:00:00","126.8555556","33.5375","0","11","저층","32.24","1","20.7","1","","","","","7.11","1","8.16","2","4.62","2","6.51","1","40.18","1","","","90.16","2","0.96","2","0","2","",""
"해양환경측정망","조천연안1_연안","2000-11-01 00:00:00","126.8555556","33.5375","0","0","표층","33.68","1","20.34","1","1.07","1","4.8","2","7.66","1","8.19","2","8.4","2","18.29","1","123.9","1","10","2","170.52","2","0.48","2","46.2","2","",""
"해양환경측정망","조천연안1_연안","2000-11-01 00:00:00","126.8555556","33.5375","0","15","저층","33.72","1","20.2","1","","","","","7.39","1","8.19","2","9.8","2","5.27","1","59.78","1","","","132.72","2","0.8","2","0","2","",""
"해양환경측정망","조천연안2_연안","2000-02-01 00:00:00","126.7327778","33.57388889","0","0","표층","34.26","1","14","1","0.04","1","6.2","2","8.56","1","8.14","2","14","2","6","1","118","1","8.9","2","139","2","0.6","2","20","2","",""
"해양환경측정망","조천연안2_연안","2000-02-01 00:00:00","126.7327778","33.57388889","0","38","저층","34.35","1","14","1","","","","","8.56","1","8.16","2","13","2","13","1","106","1","","","83.02","2","0.64","2","0.14","2","",""
"해양환경측정망","조천연안2_연안","2000-05-01 00:00:00","126.7327778","33.57388889","0","0","표층","33.63","1","14.1","1","0.44","1","6.5","2","7.59","1","8.17","2","3.5","2","19.22","1","1.26","1","8.2","2","16.66","2","0.83","2","11.9","2","",""
"해양환경측정망","조천연안2_연안","2000-05-01 00:00:00","126.7327778","33.57388889","0","33","저층","33.88","1","13.6","1","","","","","7.28","1","8.09","2","6.58","2","11.16","1","7.28","1","","","13.86","2","0.83","2","0","2","",""
"해양환경측정망","조천연안2_연안","2000-08-01 00:00:00","126.7327778","33.57388889","0","0","표층","32.2","1","25.6","1","0.65","1","6","2","6.87","1","8.18","2","0.7","2","1.55","1","2.8","1","11","2","39.2","2","0.17","2","35.7","2","",""
"해양환경측정망","조천연안2_연안","2000-08-01 00:00:00","126.7327778","33.57388889","0","42.9","저층","33.89","1","17.5","1","","","","","6.99","1","8.12","2","3.36","2","16.12","1","98.14","1","","","138.04","2","0.83","2","0","2","",""
"해양환경측정망","조천연안2_연안","2000-11-01 00:00:00","126.7327778","33.57388889","0","0","표층","33.49","1","19.96","1","1.4","1","6.3","2","8.67","1","8.2","2","4.2","2","1.24","1","60.48","1","9","2","109.48","2","0.73","2","48.86","2","",""
"해양환경측정망","조천연안2_연안","2000-11-01 00:00:00","126.7327778","33.57388889","0","40","저층","33.78","1","19.95","1","","","","","6.69","1","8.15","2","5.6","2","26.97","1","101.36","1","","","144.2","2","0.12","2","0","2","",""
"해양환경측정망","조천연안3_연안","2000-02-01 00:00:00","126.6663889","33.56055556","0","0","표층","34.26","1","13.9","1","0.33","1","6.7","2","8.72","1","8.16","2","13","2","2","1","109","1","5.5","2","123","2","0.61","2","13","2","",""
"해양환경측정망","조천연안3_연안","2000-02-01 00:00:00","126.6663889","33.56055556","0","15","저층","34.33","1","13.9","1","","","","","8.64","1","8.16","2","23","2","7","1","127","1","","","115.78","2","0.61","2","30","2","",""
"해양환경측정망","조천연안3_연안","2000-05-01 00:00:00","126.6663889","33.56055556","0","0","표층","33.7","1","13.9","1","0.45","1","6","2","8.69","1","8.2","2","4.76","2","18.6","1","0.14","1","6.3","2","25.62","2","0.8","2","20.72","2","",""
"해양환경측정망","조천연안3_연안","2000-05-01 00:00:00","126.6663889","33.56055556","0","25","저층","33.83","1","13.9","1","","","","","7.5","1","8.17","2","10.78","2","16.12","1","0.14","1","","","27.72","2","0.81","2","16.8","2","",""
"해양환경측정망","조천연안3_연안","2000-08-01 00:00:00","126.6663889","33.56055556","0","0","표층","32.25","1","25.2","1","2.41","1","5.9","2","6.63","1","8.16","2","2.94","2","13.33","1","17.64","1","9","2","62.58","2","0.8","2","42","2","",""
"해양환경측정망","조천연안3_연안","2000-08-01 00:00:00","126.6663889","33.56055556","0","28.6","저층","33.5","1","21.3","1","","","","","6.83","1","8.16","2","2.8","2","11.47","1","34.86","1","","","71.26","2","0.48","2","48.86","2","",""
"해양환경측정망","조천연안3_연안","2000-11-01 00:00:00","126.6663889","33.56055556","0","0","표층","33.48","1","19.93","1","2.74","1","6.2","2","7.89","1","8.19","2","5.74","2","4.65","1","120.82","1","9.3","2","183.54","2","0.44","2","62.44","2","",""
"해양환경측정망","조천연안3_연안","2000-11-01 00:00:00","126.6663889","33.56055556","0","28","저층","33.4","1","19.92","1","","","","","7.82","1","8.19","2","4.9","2","8.68","1","110.6","1","","","165.48","2","0.89","2","70.7","2","",""
"해양환경측정망","주문진연안1_연안","2000-02-01 00:00:00","128.8375","37.88583333","0","0","표층","32.21","1","9.21","1","","","3.8","2","8.48937","1","7.76","2","4.2112","2","16.4858","1","82.7932","1","2","2","103.565","2","1.15","2","16.5606","2","",""
"해양환경측정망","주문진연안1_연안","2000-02-01 00:00:00","128.8375","37.88583333","0","12","저층","33.84","1","9.2","1","","","","","8.41775","1","8.08","2","5.7246","2","21.8209","1","85.792","1","","","184.446","2","0.99","2","92.9292","2","",""
"해양환경측정망","주문진연안1_연안","2000-05-01 00:00:00","128.8375","37.88583333","0","0","표층","34.05","1","12","1","","","1.2","2","9.724","1","8.1","2","6.9594","2","11.1011","1","29.1116","1","8.5","2","53.34","2","0.59","2","17.269","2","",""
"해양환경측정망","주문진연안1_연안","2000-05-01 00:00:00","128.8375","37.88583333","0","13","저층","33.96","1","11.71","1","","","","","9.8956","1","8.1","2","2.4514","2","10.4842","1","26.649","1","","","40.7862","2","0.61","2","11.6858","2","",""
"해양환경측정망","주문진연안1_연안","2000-08-01 00:00:00","128.8375","37.88583333","0","0","표층","32.82","1","23.18","1","3.29156","1","1.7","2","7.92","1","8.24","2","5.6035","2","12.7968","1","28.5397","1","7","2","106.154","2","2.096","2","72.0104","2","",""
"해양환경측정망","주문진연안1_연안","2000-08-01 00:00:00","128.8375","37.88583333","0","13","저층","33.34","1","19.58","1","","","","","8.91","1","8.21","2","3.4405","2","25.3735","1","31.9991","1","","","62.153","2","1.872","2","26.7134","2","",""
"해양환경측정망","주문진연안1_연안","2000-11-01 00:00:00","128.8375","37.88583333","0","0","표층","33.47","1","13.92","1","2.95618","1","1.7","2","7.84","1","8.09","2","8.9544","2","6.3891","1","42.3808","1","7","2","81.6228","2","0.768","2","30.2876","2","",""
"해양환경측정망","주문진연안1_연안","2000-11-01 00:00:00","128.8375","37.88583333","0","11","저층","33.23","1","13.54","1","","","","","7.82","1","8.09","2","13.692","2","9.8549","1","58.3058","1","","","170.699","2","0.672","2","98.7014","2","",""
"해양환경측정망","주문진연안2_연안","2000-02-01 00:00:00","128.8466667","37.88777778","0","0","표층","33.8","1","9.15","1","0.21","1","4.3","2","8.21746","1","8.07","2","7.6622","2","19.8462","1","82.2752","1","7","2","114.692","2","0.4","2","24.7548","2","",""
"해양환경측정망","주문진연안2_연안","2000-02-01 00:00:00","128.8466667","37.88777778","0","22","저층","33.84","1","8.97","1","","","","","8.05699","1","8.08","2","5.2458","2","15.8937","1","89.2038","1","","","109.568","2","0.54","2","15.1186","2","",""
"해양환경측정망","주문진연안2_연안","2000-05-01 00:00:00","128.8466667","37.88777778","0","0","표층","33.87","1","11.95","1","2.78","1","1.1","2","9.0948","1","8.96","2","0.9702","2","25.203","1","12.6714","1","4","2","50.295","2","0.03","2","36.6534","2","",""
"해양환경측정망","주문진연안2_연안","2000-05-01 00:00:00","128.8466667","37.88777778","0","22","저층","33.93","1","11.89","1","","","","","9.7669","1","8.08","2","3.7296","2","24.5272","1","16.4346","1","","","69.0634","2","0.08","2","48.8992","2","",""
"해양환경측정망","주문진연안2_연안","2000-08-01 00:00:00","128.8466667","37.88777778","0","0","표층","31.62","1","20.82","1","2.18806","1","11.1","2","7.78","1","8.15","2","67.3239","2","115.689","1","336.579","1","1.2","2","540.505","2","1.824","2","136.602","2","",""
"해양환경측정망","주문진연안2_연안","2000-08-01 00:00:00","128.8466667","37.88777778","0","21","저층","32.27","1","20.01","1","","","","","8.68","1","8.21","2","67.3239","2","197.442","4","28.4921","1","","","145.361","2","1.776","2","49.5446","2","",""
"해양환경측정망","주문진연안2_연안","2000-11-01 00:00:00","128.8466667","37.88777778","0","0","표층","33.5","1","13.65","1","3.15627","1","3","2","7.6","1","8.07","2","16.17","2","16.9074","1","70.8792","1","5","2","142.089","2","0.816","2","55.0396","2","",""
"해양환경측정망","주문진연안2_연안","2000-11-01 00:00:00","128.8466667","37.88777778","0","11","저층","33.21","1","13.63","1","","","","","7.88","1","8.09","2","14.2646","2","7.2261","1","28.6202","1","","","76.2132","2","1.328","2","33.3284","2","",""
"해양환경측정망","주문진연안3_연안","2000-02-01 00:00:00","128.8522222","37.89416667","0","0","표층","33.82","1","9.23","1","","","4.1","2","8.0362","1","8.09","2","6.0424","2","18.3644","1","87.5042","1","9","2","111.097","2","0.64","2","17.5504","2","",""
"해양환경측정망","주문진연안3_연안","2000-02-01 00:00:00","128.8522222","37.89416667","0","26","저층","33.83","1","9.18","1","","","","","7.77639","1","8.1","2","5.0694","2","18.2001","1","95.9224","1","","","143.489","2","0.73","2","42.497","2","",""
"해양환경측정망","주문진연안3_연안","2000-05-01 00:00:00","128.8522222","37.89416667","0","0","표층","34.03","1","12.08","1","","","0.4","2","9.724","1","8.09","2","2.0356","2","10.1804","1","13.5716","1","9.5","2","27.1292","2","0.59","2","11.522","2","",""
"해양환경측정망","주문진연안3_연안","2000-05-01 00:00:00","128.8522222","37.89416667","0","29","저층","34.06","1","12.06","1","","","","","9.9099","1","8.1","2","3.7576","2","9.5604","1","15.6926","1","","","28.0588","2","0.22","2","8.6086","2","",""
"해양환경측정망","주문진연안3_연안","2000-08-01 00:00:00","128.8522222","37.89416667","0","0","표층","32.2","1","22.34","1","3.1531","1","1.8","2","8.1","1","8.13","2","3.9123","2","8.4103","1","34.2209","1","9.5","2","85.5974","2","0.928","2","47.4642","2","",""
"해양환경측정망","주문진연안3_연안","2000-08-01 00:00:00","128.8522222","37.89416667","0","26","저층","33.87","1","16.92","1","","","","","9.51","1","8.13","2","2.4479","2","7.4586","1","29.2005","1","","","101.942","2","1.264","2","70.294","2","",""
"해양환경측정망","주문진연안3_연안","2000-11-01 00:00:00","128.8522222","37.89416667","0","0","표층","33.68","1","13.97","1","3.0793","1","2.5","2","7.74","1","8.1","2","16.8644","2","5.1925","1","26.285","1","7","2","62.6528","2","0.992","2","19.5034","2","",""
"해양환경측정망","주문진연안3_연안","2000-11-01 00:00:00","128.8522222","37.89416667","0","22","저층","33.42","1","13.94","1","","","","","7.55","1","8.08","2","16.2064","2","6.2682","1","21.1988","1","","","119.858","2","0.112","2","82.453","2","",""
"해양환경측정망","주문진연안4_연안","2000-02-01 00:00:00","128.8525","37.91888889","0","0","표층","33.84","1","9.47","1","","","4","2","8.34838","1","8.09","2","4.7418","2","17.8684","1","70.3066","1","13","2","106.288","2","0.34","2","31.2396","2","",""
"해양환경측정망","주문진연안4_연안","2000-02-01 00:00:00","128.8525","37.91888889","0","37","저층","33.83","1","9.02","1","","","","","7.91669","1","8.09","2","4.83","2","14.6444","1","79.8084","1","","","100.838","2","0.75","2","16.1994","2","",""
"해양환경측정망","주문진연안4_연안","2000-05-01 00:00:00","128.8525","37.91888889","0","0","표층","34.1","1","11.89","1","","","1.8","2","9.6382","1","8.09","2","3.3964","2","10.044","1","16.5004","1","9.5","2","32.662","2","0.08","2","12.7652","2","",""
"해양환경측정망","주문진연안4_연안","2000-05-01 00:00:00","128.8525","37.91888889","0","37","저층","33.73","1","8.52","1","","","","","10.5248","1","8.01","2","0.3696","2","9.4705","1","10.7688","1","","","19.6448","2","0.14","2","8.5064","2","",""
"해양환경측정망","주문진연안4_연안","2000-08-01 00:00:00","128.8525","37.91888889","0","0","표층","33.81","1","22.87","1","1.43104","1","1.9","2","7.7","1","8.15","2","5.2549","2","9.2566","1","39.4639","1","14.5","2","119.643","2","1.6","2","74.9238","2","",""
"해양환경측정망","주문진연안4_연안","2000-08-01 00:00:00","128.8525","37.91888889","0","36","저층","33.23","1","10.81","1","","","","","10.09","1","8.12","2","2.3079","2","6.8262","1","29.7395","1","","","168.65","2","1.536","2","136.602","2","",""
"해양환경측정망","주문진연안4_연안","2000-11-01 00:00:00","128.8525","37.91888889","0","0","표층","33.21","1","14.21","1","0.684869","1","1.8","2","7.9","1","8.1","2","16.5536","2","7.0649","1","50.89","1","8","2","157.213","2","0.304","2","89.7694","2","",""
"해양환경측정망","주문진연안4_연안","2000-11-01 00:00:00","128.8525","37.91888889","0","34","저층","32.95","1","13.8","1","","","","","7.74","1","8.09","2","16.835","2","5.3537","1","26.1814","1","","","73.8164","2","1.312","2","30.8","2","",""
"해양환경측정망","주문진연안5_연안","2000-02-01 00:00:00","128.8741667","37.86111111","0","0","표층","33.82","1","9.12","1","","","4.2","2","8.39873","1","8.06","2","0","2","29.6453","1","0","1","10.5","2","144.667","2","0.42","2","0","2","",""
"해양환경측정망","주문진연안5_연안","2000-02-01 00:00:00","128.8741667","37.86111111","0","24","저층","33.8","1","9.02","1","","","","","8.0169","1","8.02","2","0","2","33.4314","1","0","1","","","159.222","2","0.77","2","0","2","",""
"해양환경측정망","주문진연안5_연안","2000-05-01 00:00:00","128.8741667","37.86111111","0","0","표층","34.15","1","12.16","1","","","2.2","2","9.3951","1","8.09","2","2.6362","2","8.6366","1","19.9416","1","11.5","2","30.0244","2","0.1","2","7.4466","2","",""
"해양환경측정망","주문진연안5_연안","2000-05-01 00:00:00","128.8741667","37.86111111","0","24","저층","33.73","1","8.1","1","","","","","10.3532","1","7.98","2","4.4324","2","9.9572","1","14.2128","1","","","29.5358","2","0.19","2","10.8906","2","",""
"해양환경측정망","주문진연안5_연안","2000-08-01 00:00:00","128.8741667","37.86111111","0","0","표층","33.02","1","22.95","1","2.82622","1","1.3","2","8.21","1","8.24","2","3.9291","2","7.564","1","33.6063","1","14","2","116.411","2","1.2","2","78.876","2","",""
"해양환경측정망","주문진연안5_연안","2000-08-01 00:00:00","128.8741667","37.86111111","0","24","저층","33.72","1","9.98","1","","","","","10.52","1","8.19","2","7.0497","2","6.7735","1","37.0699","1","","","103.13","2","1.52","2","59.01","2","",""
"해양환경측정망","주문진연안5_연안","2000-11-01 00:00:00","128.8741667","37.86111111","0","0","표층","33.49","1","14.09","1","0.800234","1","2.4","2","7.76","1","8.1","2","19.1996","2","3.7603","1","22.6954","1","8","2","97.4582","2","1.04","2","55.5632","2","",""
"해양환경측정망","주문진연안5_연안","2000-11-01 00:00:00","128.8741667","37.86111111","0","23","저층","33.26","1","11.06","1","","","","","7.61","1","8.02","2","17.7548","2","5.115","1","35.231","1","","","95.389","2","0.224","2","42.4032","2","",""
"해양환경측정망","주문진연안H1_항만","2000-02-01 00:00:00","128.8313889","37.89055556","0","0","표층","33.14","1","9.06","1","","","4.1","2","10.0503","1","7.79","2","5.698","2","21.2598","1","92.6996","1","1.5","2","118.56","2","0.93","2","20.1628","2","",""
