station,date_time,longitude,latitude,bot.depth[m],depth(m),depth(text),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
전주포연안4_연안,2011-08-01,126.5,35.7375,0,6.0,저층,303.835,30.5065,26.1059,7.018,9.6,6.9,8.29,377.09,1.869,4.433,4.977,,28.609,0.629749,21.763,26.567
전주포연안4_연안,2011-11-11,126.5,35.7375,0,0.0,표층,235.284,31.7465,16.4624,20.7472,5.4,9.91039,8.32,313.978,0.14,4.9445,3.003,1.4,18.879,3.00255,15.736,38.037
전주포연안4_연안,2011-11-11,126.5,35.7375,0,8.0,저층,229.698,32.0119,16.4852,4.031,6.6,8.22276,8.18,313.11,2.352,10.4625,19.243,,34.139,1.00263,12.544,22.8935
전주포연안5_연안,2011-02-18,126.5,35.68611111,0,0.0,표층,189.424,31.68,2.17,6.33633,6.8,13.6412,8.13839,174.216,8.498,2.759,1.274,2.3,19.992,2.18383,10.22,21.0518
전주포연안5_연안,2011-02-18,126.5,35.68611111,0,13.5,저층,288.356,31.67,1.92,15.9687,21.7333,14.0622,8.12883,176.26,8.172,3.317,1.33,,20.688,2.58527,11.186,43.1061
전주포연안5_연안,2011-05-18,126.5,35.68611111,0,0.0,표층,288.362,30.32,16.64,8.1434,10.2857,9.41,7.77,112.837,1.55928,7.84639,3.58823,1.5,20.2573,1.25796,15.1098,31.2528
전주포연안5_연안,2011-05-18,126.5,35.68611111,0,10.0,저층,291.794,30.59,16.17,7.9432,11.7,9.32,7.68,73.9691,1.26691,9.22185,2.25287,,24.77,1.73769,21.2502,33.7617
전주포연안5_연안,2011-08-01,126.5,35.68611111,0,0.0,표층,254.03,31.109,27.0425,4.4024,19.9,5.12,8.37,246.302,0.966,2.418,3.171,1.8,17.339,1.42942,13.202,26.536
전주포연안5_연안,2011-08-01,126.5,35.68611111,0,13.4,저층,221.221,31.4024,27.2697,3.3612,26.3,5.07,8.38,302.61,0.63,2.635,1.953,,15.337,2.00666,12.754,26.474
전주포연안5_연안,2011-11-11,126.5,35.68611111,0,0.0,표층,254.59,31.5487,16.4876,13.9144,6.0,9.05439,8.26,252.462,0.147,6.3085,2.226,2.7,10.143,2.21858,7.77,38.3625
전주포연안5_연안,2011-11-11,126.5,35.68611111,0,11.0,저층,225.645,31.7459,16.5334,5.162,11.6,8.42472,8.19,249.844,0.434,7.4865,4.284,,15.456,1.14662,10.738,38.3315
전주포연안6_연안,2011-02-18,126.4416667,35.61666667,0,0.0,표층,206.876,31.72,2.13,4.49967,11.7857,13.6178,8.1097,178.612,11.308,3.503,0.714,2.4,25.238,1.52547,13.216,23.0568
전주포연안6_연안,2011-02-18,126.4416667,35.61666667,0,12.8,저층,215.602,31.71,1.98,16.3553,31.8,13.427,8.10014,183.204,13.254,4.278,1.022,,23.236,2.24806,8.96,36.0888
전주포연안6_연안,2011-05-18,126.4416667,35.61666667,0,0.0,표층,280.154,30.83,16.25,2.842,13.75,9.32,7.73,161.973,3.74505,9.44067,59.1797,1.0,93.4616,1.81764,30.5368,28.7129
전주포연안6_연안,2011-05-18,126.4416667,35.61666667,0,14.0,저층,352.388,30.98,16.13,3.9384,12.2,9.02,7.7,157.369,3.42484,8.00269,54.8394,,95.3347,3.25683,37.0705,29.3324
전주포연안6_연안,2011-08-01,126.4416667,35.61666667,0,0.0,표층,191.807,31.8299,27.4641,2.1432,16.8,6.6,8.29,319.032,0.567,2.8055,1.589,1.7,9.681,1.0934,7.525,23.529
전주포연안6_연안,2011-08-01,126.4416667,35.61666667,0,13.0,저층,184.408,31.9549,26.8749,1.74,13.2,6.57,8.31,282.422,0.483,2.325,1.316,,12.88,0.64576,11.081,23.653
전주포연안6_연안,2011-11-11,126.4416667,35.61666667,0,0.0,표층,210.602,32.0994,16.5339,6.7252,6.2,8.74108,8.23,152.516,0.14,4.1385,4.116,3.0,14.14,1.51461,9.884,19.5145
전주포연안6_연안,2011-11-11,126.4416667,35.61666667,0,10.0,저층,224.763,32.0963,16.523,6.2902,6.0,8.77161,8.23,154.406,0.098,4.7895,7.056,,17.262,1.45061,10.108,22.382
제주연안1_연안,2011-02-22,126.5327778,33.52694444,0,0.0,표층,148.409,34.4605,13.4157,2.5726,2.6,9.74994,8.10387,192.948,2.996,13.113,28.462,7.9,82.404,0.249808,50.946,18.91
제주연안1_연안,2011-02-22,126.5327778,33.52694444,0,14.0,저층,172.895,34.4705,13.4434,0.203,3.3,9.48645,8.10779,256.844,2.968,15.221,32.97,,91.532,0.19033,55.594,19.499
제주연안1_연안,2011-05-20,126.5327778,33.52694444,0,0.0,표층,196.448,34.1839,15.8043,0.203,6.1,8.99,8.35285,258.3,5.04715,6.69737,39.8675,7.5,61.0223,0.181413,16.1076,23.9119
제주연안1_연안,2011-05-20,126.5327778,33.52694444,0,16.0,저층,241.873,34.3123,15.5485,0.0,2.9,8.42,8.36168,208.811,3.50924,6.26126,31.6219,,52.7829,0.133392,17.6518,23.0137
제주연안1_연안,2011-08-10,126.5327778,33.52694444,0,0.0,표층,350.77,30.72,24.8,3.19,3.0,6.95994,8.24,706.846,3.108,1.767,146.419,5.5,193.347,0.746712,43.82,9.92
제주연안1_연안,2011-08-10,126.5327778,33.52694444,0,13.5,저층,258.517,31.01,23.97,1.5052,4.8,6.76015,8.25,566.104,2.779,0.992,68.327,,110.285,0.890365,39.179,11.749
제주연안1_연안,2011-11-04,126.5327778,33.52694444,0,0.0,표층,149.597,34.0929,22.8085,1.015,3.6,6.991,8.29,219.968,3.073,8.1065,12.481,8.0,32.816,0.607976,17.262,12.152
제주연안1_연안,2011-11-04,126.5327778,33.52694444,0,12.0,저층,156.66,34.2808,21.392,1.0702,2.5,7.02453,8.29,214.76,3.248,5.921,22.939,,41.965,0.623976,15.778,12.958
제주연안2_연안,2011-02-23,126.4277778,33.50055556,0,0.0,표층,164.762,34.4571,13.8751,1.044,3.7,9.86198,8.09897,217.448,3.276,13.516,34.972,7.8,90.188,0.333077,51.94,18.259
제주연안2_연안,2011-02-23,126.4277778,33.50055556,0,25.0,저층,181.665,34.4744,13.7814,1.6212,5.3,9.49675,8.09211,204.232,3.962,11.904,41.58,,95.872,0.285494,50.33,21.142
제주연안2_연안,2011-05-20,126.4277778,33.50055556,0,0.0,표층,105.235,34.3049,15.8034,0.0,13.3,8.9,8.32443,204.116,3.70497,4.85949,19.8371,7.8,36.5188,0.51756,12.9768,23.85
제주연안2_연안,2011-05-20,126.4277778,33.50055556,0,25.0,저층,171.502,34.3033,15.5457,0.0,16.8,8.82,8.34501,186.773,2.12512,5.57595,25.182,,40.1989,0.213427,12.8918,24.5624
제주연안2_연안,2011-08-10,126.4277778,33.50055556,0,0.0,표층,211.309,30.92,24.38,1.711,3.0,7.47407,8.31,510.342,0.504,0.496,42.385,6.2,66.584,0.490696,23.695,12.772
제주연안2_연안,2011-08-10,126.4277778,33.50055556,0,17.0,저층,227.829,30.98,24.13,1.682,2.7,7.42307,8.24,391.566,2.023,1.4105,52.017,,80.15,0.906359,26.11,9.331
제주연안2_연안,2011-11-01,126.4277778,33.50055556,0,0.0,표층,170.87,34.2891,20.7691,0.8092,1.8,6.198,8.18,302.638,4.06,5.239,28.511,10.0,35.735,0.479981,3.164,14.2135
제주연안2_연안,2011-11-01,126.4277778,33.50055556,0,27.0,저층,173.509,34.3033,20.6958,0.6642,1.9,6.37802,8.2,302.358,4.151,12.2295,27.188,,35.693,0.847967,4.354,14.6165
제주연안3_연안,2011-02-22,126.5683333,33.53388889,0,0.0,표층,300.642,34.4989,13.3786,0.609,4.9,9.78207,8.10877,191.66,2.562,17.267,37.576,6.7,102.27,0.412381,62.132,21.638
제주연안3_연안,2011-02-22,126.5683333,33.53388889,0,20.0,저층,186.632,34.511,13.4014,0.406,5.0,9.6845,8.10583,194.488,2.366,11.873,31.878,,79.338,1.23714,45.094,23.126
제주연안3_연안,2011-05-16,126.5683333,33.53388889,0,0.0,표층,200.762,34.3525,16.0071,0.377,2.6,8.83,8.38814,109.639,1.25829,3.92497,6.80367,7.0,26.7763,0.245441,18.7143,20.9074
제주연안3_연안,2011-05-16,126.5683333,33.53388889,0,31.0,저층,211.057,34.3206,15.5097,0.0,3.2,8.45,8.38814,179.371,2.27891,6.01206,12.6693,,78.3728,0.35749,63.4246,23.5402
제주연안3_연안,2011-08-10,126.5683333,33.53388889,0,0.0,표층,280.812,30.71,24.67,2.784,2.9,7.26105,8.27,503.44,2.142,0.3565,103.649,7.0,135.079,0.602703,29.288,7.905
제주연안3_연안,2011-08-10,126.5683333,33.53388889,0,18.6,저층,272.209,31.08,23.99,1.508,2.4,7.29506,8.3,409.262,1.141,0.4805,38.85,,68.705,0.976059,28.714,19.561
제주연안3_연안,2011-11-04,126.5683333,33.53388889,0,0.0,표층,146.839,34.2119,21.3897,2.2564,2.8,8.653,8.25,224.98,3.108,5.208,27.923,7.0,34.195,0.495981,3.164,12.6015
제주연안3_연안,2011-11-04,126.5683333,33.53388889,0,20.0,저층,155.351,34.2583,21.2673,2.2564,2.5,7.11591,8.26,216.454,3.493,4.96,24.185,,30.576,0.671974,2.898,12.245
제주연안H1_항만,2011-02-22,126.54,33.52611111,0,0.0,표층,172.323,34.3612,13.3001,4.4978,5.8,9.83663,8.09799,200.648,2.38,11.842,36.82,7.3,96.096,3.47242,56.896,18.6
제주연안H1_항만,2011-02-22,126.54,33.52611111,0,15.0,저층,134.518,34.4768,13.3928,3.47242,10.3,9.4978,8.10191,244.076,2.114,9.517,27.86,,71.82,2.57368,41.846,13.95
제주연안H1_항만,2011-08-10,126.54,33.52611111,0,0.0,표층,282.982,30.97,24.35,3.6512,2.7,7.02851,8.28,619.416,2.674,0.899,94.661,5.5,133.938,0.570701,36.603,10.726
제주연안H1_항만,2011-08-10,126.54,33.52611111,0,13.4,저층,281.582,31.0,23.93,3.0132,12.5,6.76311,8.22,563.514,2.891,1.922,69.524,,104.825,1.08273,32.41,31.527
조천연안1_연안,2011-02-22,126.8555556,33.5375,0,0.0,표층,198.985,34.5997,13.076,1.1862,4.3,9.74957,8.09113,180.544,4.326,16.771,51.38,5.0,98.56,0.79304,42.854,22.816
조천연안1_연안,2011-02-22,126.8555556,33.5375,0,11.0,저층,209.052,34.5997,13.0857,0.435,3.3,9.51588,8.09701,185.78,2.422,12.4,31.598,,63.462,0.293425,29.442,31.217
조천연안1_연안,2011-05-16,126.8555556,33.5375,0,0.0,표층,172.16,34.1113,15.6206,0.0,1.6,8.7,8.38716,111.517,1.17441,3.92497,4.3402,8.0,22.5856,0.309469,17.0709,12.8542
조천연안1_연안,2011-05-16,126.8555556,33.5375,0,16.0,저층,226.479,34.1032,15.5702,0.0,2.0,7.86,8.39206,151.036,2.04123,5.38905,7.30841,,25.7264,0.277455,16.3768,19.7924
조천연안1_연안,2011-08-10,126.8555556,33.5375,0,0.0,표층,265.979,30.96,23.69,1.537,2.7,7.43946,8.24,540.54,2.205,0.2635,71.008,6.3,105.07,0.586702,31.857,18.321
조천연안1_연안,2011-08-10,126.8555556,33.5375,0,11.0,저층,266.343,31.01,23.54,1.3022,2.0,7.10802,8.21,608.762,2.261,0.9765,77.203,,124.887,0.704043,45.423,9.548
조천연안1_연안,2011-11-04,126.8555556,33.5375,0,0.0,표층,184.135,34.1417,20.6423,1.102,2.0,7.074,8.22,279.762,5.649,8.556,37.513,8.5,47.642,0.703972,4.48,14.787
조천연안1_연안,2011-11-04,126.8555556,33.5375,0,15.0,저층,169.834,34.1663,20.6773,0.8962,2.3,6.66248,8.23,264.362,5.565,10.881,29.68,,42.805,0.639975,7.56,14.1515
조천연안2_연안,2011-02-22,126.7327778,33.57388889,0,0.0,표층,206.986,34.5795,13.2425,0.841,2.5,9.80184,8.10093,212.968,3.346,16.492,47.572,5.2,76.678,0.674084,25.76,23.777
조천연안2_연안,2011-02-22,126.7327778,33.57388889,0,38.0,저층,215.536,34.5807,13.1393,0.8382,2.3,9.45219,8.09603,179.732,3.08,14.353,33.978,,43.848,1.11026,6.79,25.048
조천연안2_연안,2011-05-16,126.7327778,33.57388889,0,0.0,표층,184.304,,15.8368,0.0,2.9,8.37,8.3852,118.145,1.09052,4.98409,1.05094,8.0,21.1816,0.613602,19.0401,16.633
조천연안2_연안,2011-05-16,126.7327778,33.57388889,0,33.0,저층,181.012,34.2878,15.6125,0.0,3.5,8.07,8.38814,186.193,4.41801,7.94339,20.8456,,42.7029,0.245441,17.4393,24.965
조천연안2_연안,2011-08-10,126.7327778,33.57388889,0,0.0,표층,190.806,31.04,24.26,1.276,2.1,7.5054,8.29,531.972,1.071,0.744,31.01,6.6,64.169,0.410692,32.088,5.859
조천연안2_연안,2011-08-10,126.7327778,33.57388889,0,42.9,저층,270.06,32.48,18.73,0.232,3.9,6.95284,8.18,537.39,2.639,5.7815,70.07,,99.316,0.688042,26.607,15.593
조천연안2_연안,2011-11-04,126.7327778,33.57388889,0,0.0,표층,149.898,34.1406,21.1922,1.102,1.6,7.106,8.3,207.564,3.465,5.9365,21.378,8.0,32.571,0.76797,7.728,11.6715
조천연안2_연안,2011-11-04,126.7327778,33.57388889,0,40.0,저층,147.868,34.2763,20.9692,0.0262,3.2,6.59367,8.28,205.296,4.095,4.836,22.68,,31.059,0.687973,4.284,12.121
조천연안3_연안,2011-02-22,126.6663889,33.56055556,0,0.0,표층,227.889,34.5502,13.2256,0.435,2.5,9.57951,8.09995,249.032,3.122,16.74,45.836,6.5,55.272,1.0944,6.314,25.296
조천연안3_연안,2011-02-22,126.6663889,33.56055556,0,15.0,저층,207.601,34.5779,13.2641,0.435,3.9,9.31214,8.09407,214.564,2.744,17.267,39.368,,55.328,2.07776,13.216,25.544
조천연안3_연안,2011-05-16,126.6663889,33.56055556,0,0.0,표층,209.335,34.2369,15.834,0.0,2.24,8.96,8.395,128.888,0.657109,3.83152,2.00222,8.5,55.9972,0.645616,53.3378,17.872
조천연안3_연안,2011-05-16,126.6663889,33.56055556,0,25.0,저층,225.947,34.2448,15.7494,0.0,2.2,8.58,8.39108,149.104,1.31067,4.83725,6.29847,,21.4217,0.373497,13.8126,24.4075
조천연안3_연안,2011-08-10,126.6663889,33.56055556,0,0.0,표층,173.663,31.07,23.9,1.479,2.6,7.48761,8.31,515.2,0.63,0.496,31.507,6.2,56.091,0.682708,23.954,5.921
조천연안3_연안,2011-08-10,126.6663889,33.56055556,0,28.6,저층,221.732,31.13,23.56,0.87,2.6,7.44416,8.29,492.73,1.386,0.6975,38.668,,63.413,0.576035,23.359,9.145
조천연안3_연안,2011-11-04,126.6663889,33.56055556,0,0.0,표층,137.893,34.2591,21.3754,3.0974,2.0,7.174,8.26,172.774,3.024,4.929,16.338,7.0,29.484,0.863966,10.122,11.4545
조천연안3_연안,2011-11-04,126.6663889,33.56055556,0,28.0,저층,148.113,34.2229,21.167,2.8654,3.6,7.14029,8.27,186.48,2.863,3.038,21.952,,26.327,0.815968,1.512,12.369
주문진연안1_연안,2011-03-04,128.8375,37.88583333,0,0.0,표층,79.2599,33.6,4.03,3.567,3.2,11.2896,8.24,173.18,0.532,5.146,2.968,6.0,9.114,0.643915,5.614,11.16
주문진연안1_연안,2011-03-04,128.8375,37.88583333,0,12.0,저층,74.1166,33.58,3.99,3.567,1.8,11.3693,8.24,188.608,0.504,4.743,1.47,,7.504,0.643915,5.53,10.602
주문진연안1_연안,2011-05-02,128.8375,37.88583333,0,0.0,표층,206.463,34.0,13.27,0.435,5.4,8.69044,8.17,183.988,1.65143,19.0662,38.7098,9.0,66.2435,1.14667,25.8822,32.4298
주문진연안1_연안,2011-05-02,128.8375,37.88583333,0,13.0,저층,206.127,34.29,12.01,1.131,4.2,8.61071,8.17,127.772,1.60944,16.6559,52.8217,,77.3197,1.26667,22.8885,31.1598
주문진연안1_연안,2011-08-04,128.8375,37.88583333,0,0.0,표층,250.432,29.7217,22.4701,3.161,4.6,11.2896,8.24,854.112,1.673,0.3875,36.883,3.0,54.873,2.1341,16.317,13.33
주문진연안1_연안,2011-08-04,128.8375,37.88583333,0,13.0,저층,200.522,32.5699,18.8784,1.595,2.2,11.3693,8.24,458.682,0.119,0.1705,3.752,,15.148,1.15775,11.277,13.02
주문진연안1_연안,2011-11-01,128.8375,37.88583333,0,0.0,표층,229.642,33.1221,16.4632,0.435,3.4,8.05261,8.15,224.784,3.024,8.8815,39.186,10.0,46.606,0.789855,4.396,12.648
주문진연안1_연안,2011-11-01,128.8375,37.88583333,0,11.0,저층,223.496,33.3355,16.5075,0.4322,3.2,8.13234,8.17,215.278,2.94,9.207,37.828,,49.406,0.613739,8.638,12.4465
주문진연안2_연안,2011-03-05,128.8466667,37.88777778,0,0.0,표층,91.7445,33.5,3.86,2.6652,3.8,11.3534,8.23,171.724,0.392,6.262,1.372,6.0,17.22,0.722923,15.456,11.78
주문진연안2_연안,2011-03-05,128.8466667,37.88777778,0,22.0,저층,91.4368,33.81,4.15,6.032,2.6,11.0185,8.21,202.664,1.47,7.347,6.566,,19.614,0.564907,11.578,12.648
주문진연안2_연안,2011-05-02,128.8466667,37.88777778,0,0.0,표층,197.583,33.98,12.37,0.435,5.0,8.69044,8.17,120.13,1.42751,12.6078,21.0567,8.0,45.1938,1.30667,22.7096,25.8323
주문진연안2_연안,2011-05-02,128.8466667,37.88777778,0,22.0,저층,206.939,34.35,11.28,1.102,3.6,8.43531,8.19,133.441,1.83336,16.0069,20.6923,,43.3745,1.10667,20.8489,31.6245
주문진연안2_연안,2011-08-04,128.8466667,37.88777778,0,0.0,표층,300.426,31.5306,20.5603,2.0562,2.2,11.3534,8.23,501.396,0.315,0.217,7.672,4.0,17.528,1.46186,9.541,15.376
주문진연안2_연안,2011-08-04,128.8466667,37.88777778,0,21.0,저층,186.886,33.0899,16.7508,1.5922,1.6,11.0185,8.21,513.926,0.203,0.372,3.605,,13.377,0.51752,9.569,13.02
주문진연안2_연안,2011-11-01,128.8466667,37.88777778,0,0.0,표층,193.529,33.3753,17.1331,0.8728,3.8,8.11639,8.22,182.014,1.904,4.2935,24.591,11.0,27.937,0.64576,1.442,9.052
주문진연안2_연안,2011-11-01,128.8466667,37.88777778,0,11.0,저층,208.887,33.4305,16.1145,0.4088,4.2,7.351,8.21,200.662,3.073,8.1065,36.092,,42.231,0.565707,3.066,11.2065
주문진연안3_연안,2011-03-05,128.8522222,37.89416667,0,0.0,표층,95.613,33.49,4.01,2.6652,3.0,11.465,8.23,195.916,0.658,6.014,2.618,6.5,10.85,0.564907,7.574,11.532
주문진연안3_연안,2011-03-05,128.8522222,37.89416667,0,26.0,저층,100.141,33.85,4.1,5.597,2.8,10.8112,8.18,213.304,1.848,8.246,10.486,,19.684,0.722923,7.35,11.718
주문진연안3_연안,2011-05-02,128.8522222,37.89416667,0,0.0,표층,200.636,33.89,13.06,0.435,4.2,8.4672,8.18,124.854,1.39951,15.4507,21.1537,10.0,42.0066,1.02667,19.4534,25.8323
주문진연안3_연안,2011-05-02,128.8522222,37.89416667,0,29.0,저층,173.435,34.41,10.56,1.0758,4.2,8.31458,8.19,209.415,2.21123,18.8808,74.0559,,95.482,1.10667,19.2149,25.8943
주문진연안3_연안,2011-08-04,128.8522222,37.89416667,0,0.0,표층,220.136,29.7342,23.2307,2.494,3.4,11.465,8.23,567.588,0.805,0.217,7.427,4.0,18.802,1.97404,10.57,9.362
주문진연안3_연안,2011-08-04,128.8522222,37.89416667,0,26.0,저층,226.856,33.316,15.607,1.566,1.8,10.8112,8.18,513.38,0.35,0.6975,3.99,,15.995,0.549531,11.655,8.029
주문진연안3_연안,2011-11-01,128.8522222,37.89416667,0,0.0,표층,200.361,33.5,17.6354,1.102,3.4,8.13234,8.24,177.17,1.876,3.8285,21.658,10.0,24.864,0.677781,1.33,10.509
주문진연안3_연안,2011-11-01,128.8522222,37.89416667,0,22.0,저층,316.526,33.4268,15.9913,1.1048,4.6,7.68586,8.23,201.054,2.765,6.1225,31.514,,44.541,0.629749,10.262,21.731
주문진연안4_연안,2011-03-05,128.8525,37.91888889,0,0.0,표층,89.4806,33.72,4.04,3.103,4.2,11.3055,8.23,204.344,0.7,5.859,1.33,7.0,7.196,1.513,5.166,11.811
주문진연안4_연안,2011-03-05,128.8525,37.91888889,0,37.0,저층,124.363,33.86,3.42,3.103,1.4,10.3647,8.15,291.508,2.772,11.718,28.7,,43.064,0.643915,11.592,11.811
주문진연안4_연안,2011-05-02,128.8525,37.91888889,0,0.0,표층,178.575,34.12,12.5,0.4378,3.6,9.00936,8.18,91.0353,1.11961,13.6275,14.7159,9.0,35.3367,0.866667,19.5011,27.443
주문진연안4_연안,2011-05-02,128.8525,37.91888889,0,37.0,저층,291.612,34.1,5.62,0.232,5.6,8.53098,8.13,159.367,2.07128,15.4816,31.7792,,61.8081,1.10667,27.9576,53.0894
주문진연안4_연안,2011-08-04,128.8525,37.91888889,0,0.0,표층,205.31,29.5302,22.4147,2.697,2.0,11.3055,8.23,548.352,0.77,0.2945,7.749,4.0,19.236,1.92603,10.717,8.959
주문진연안4_연안,2011-08-04,128.8525,37.91888889,0,36.0,저층,220.864,33.6532,12.3449,0.464,2.8,10.3647,8.15,594.454,0.469,1.457,8.519,,27.16,0.405196,18.172,11.718
주문진연안4_연안,2011-11-01,128.8525,37.91888889,0,0.0,표층,193.207,33.4896,17.675,1.102,4.0,7.97288,8.24,202.664,1.946,3.7665,20.664,9.0,38.01,0.725813,15.4,11.2375
주문진연안4_연안,2011-11-01,128.8525,37.91888889,0,34.0,저층,321.468,34.1408,6.7799,0.2348,4.2,7.12776,8.13,432.726,4.9,16.7555,140.777,,153.685,0.389591,8.008,22.351
주문진연안5_연안,2011-03-04,128.8741667,37.86111111,0,0.0,표층,60.9286,33.34,3.55,2.668,2.8,11.0823,8.25,196.728,0.602,6.541,1.19,7.0,9.086,0.944146,7.294,10.137
주문진연안5_연안,2011-03-04,128.8741667,37.86111111,0,24.0,저층,60.9725,33.71,3.94,3.5642,2.8,11.3055,8.26,175.336,0.252,7.626,0.686,,20.58,0.959947,19.642,14.167
주문진연안5_연안,2011-05-03,128.8741667,37.86111111,0,0.0,표층,210.721,33.87,11.97,0.8728,5.4,8.81801,8.19,187.239,1.62344,14.9872,45.6486,6.0,61.6206,1.26667,14.3485,27.1022
주문진연안5_연안,2011-05-03,128.8741667,37.86111111,0,24.0,저층,205.903,34.29,10.59,1.1048,5.6,8.78612,8.19,164.842,2.07128,16.285,28.6894,,46.1111,0.826667,15.3504,32.3059
주문진연안5_연안,2011-08-04,128.8741667,37.86111111,0,0.0,표층,260.498,31.0546,21.2806,1.595,2.8,11.0823,8.25,621.6,0.616,0.2325,16.611,3.0,26.782,1.92603,9.555,14.973
주문진연안5_연안,2011-08-04,128.8741667,37.86111111,0,24.0,저층,175.49,33.3539,15.76,1.131,4.6,11.3055,8.26,489.65,0.203,0.31,2.415,,12.845,0.62956,10.227,13.888
주문진연안5_연안,2011-11-02,128.8741667,37.86111111,0,0.0,표층,187.537,33.5335,18.5564,1.3078,4.4,8.06856,8.24,136.598,2.212,2.17,15.953,10.0,24.927,0.613739,6.762,11.501
주문진연안5_연안,2011-11-02,128.8741667,37.86111111,0,23.0,저층,207.417,33.6283,15.7154,0.899,3.6,7.74964,8.22,203.994,4.536,6.975,39.501,,58.541,0.629749,14.504,11.2995
주문진연안H1_항만,2011-02-05,128.8313889,37.89055556,0,0.0,표층,384.9,32.92,4.24,0.41,3.6,9.07,8.02,360.1,5.2,29.0,134.0,6.0,223.2,0.86,83.9,36.9
주문진연안H1_항만,2011-02-05,128.8313889,37.89055556,0,6.0,저층,344.7,33.43,3.94,0.64,3.8,9.39,8.11,325.5,4.4,23.9,114.7,,181.0,0.78,61.9,29.9
주문진연안H1_항만,2011-03-04,128.8313889,37.89055556,0,0.0,표층,229.229,32.92,4.24,2.436,3.6,10.1893,8.16,205.94,2.492,11.439,17.052,5.0,87.486,1.07846,67.942,24.986
주문진연안H1_항만,2011-03-04,128.8313889,37.89055556,0,6.0,저층,214.898,33.43,3.94,2.668,4.8,10.3807,8.17,204.316,2.352,14.074,15.582,,83.874,1.434,65.94,28.489
주문진연안H1_항만,2011-08-03,128.8313889,37.89055556,0,0.0,표층,951.09,30.1092,19.584,3.3088,4.2,7.15965,7.94,1519.41,20.048,25.1205,320.306,3.0,436.924,3.46016,96.5699,57.66
주문진연안H1_항만,2011-08-03,128.8313889,37.89055556,0,7.0,저층,422.611,31.9386,18.403,3.335,3.0,6.36236,8.03,940.282,5.817,14.9575,110.334,,204.484,1.79672,88.333,26.939
죽변연안1_연안,2011-02-24,129.4258333,37.08166667,0,0.0,표층,291.235,33.2,9.69,0.8728,2.4,9.2326,8.15,356.72,3.528,13.919,54.39,13.0,92.834,0.622282,34.916,54.121
죽변연안1_연안,2011-02-24,129.4258333,37.08166667,0,39.0,저층,323.062,33.96,4.68,0.232,4.2,9.08908,8.12,402.304,2.982,18.941,72.338,,122.668,0.337578,47.348,36.952
죽변연안1_연안,2011-05-04,129.4258333,37.08166667,0,0.0,표층,192.47,34.18,15.92,0.2058,3.6,8.70639,8.2,120.292,0.838692,6.8464,8.47851,7.0,24.0439,0.253333,14.7267,25.1509
죽변연안1_연안,2011-05-04,129.4258333,37.08166667,0,39.0,저층,277.675,34.21,8.19,0.435,3.2,8.75422,8.15,225.784,2.76768,14.87,62.3981,,99.7358,0.213333,34.57,41.0096
죽변연안1_연안,2011-08-06,129.4258333,37.08166667,0,0.0,표층,192.668,32.779,20.3684,0.4612,2.6,9.2326,8.15,35.042,0.455,0.3875,1.778,9.0,15.666,0.751745,13.433,7.905
죽변연안1_연안,2011-08-06,129.4258333,37.08166667,0,39.0,저층,156.618,33.6753,12.7009,1.073,4.0,9.08908,8.12,110.488,1.26,2.2475,17.01,,34.678,0.671772,16.408,6.076
죽변연안1_연안,2011-11-03,129.4258333,37.08166667,0,0.0,표층,230.517,33.5952,18.9437,1.102,4.4,7.74964,8.22,184.548,2.569,4.681,24.808,8.0,67.557,0.480317,40.18,27.5435
죽변연안1_연안,2011-11-03,129.4258333,37.08166667,0,39.0,저층,237.188,33.9487,4.5696,0.203,3.0,7.74964,8.06,531.02,3.458,10.8035,147.77,,215.32,0.736486,64.092,19.251
죽변연안2_연안,2011-02-24,129.3988889,37.09861111,0,0.0,표층,300.664,33.22,10.01,0.435,3.0,9.07314,8.15,395.416,3.346,15.19,58.072,18.0,95.55,0.540938,34.132,34.658
죽변연안2_연안,2011-02-24,129.3988889,37.09861111,0,36.0,저층,322.051,33.94,4.9,0.2058,4.2,9.16881,8.08,482.524,2.52,20.15,75.894,,130.242,0.443325,51.828,36.828
죽변연안2_연안,2011-05-04,129.3988889,37.09861111,0,0.0,표층,201.407,34.16,14.24,0.667,3.6,8.91368,8.22,116.988,0.531172,4.24415,6.05371,7.0,19.9471,0.173333,13.3622,27.6598
죽변연안2_연안,2011-05-04,129.3988889,37.09861111,0,36.0,저층,231.746,33.98,9.87,0.667,4.6,8.94557,8.2,123.402,2.06877,7.68284,26.7845,,56.1423,0.373333,27.289,34.536
죽변연안2_연안,2011-08-06,129.3988889,37.09861111,0,0.0,표층,157.332,32.6087,21.2489,0.6642,2.6,9.07314,8.15,45.682,0.385,0.155,1.932,9.0,12.691,0.602462,10.374,4.154
죽변연안2_연안,2011-08-06,129.3988889,37.09861111,0,35.0,저층,269.64,33.3296,16.2014,0.667,3.4,9.16881,8.08,58.758,0.343,0.4185,2.205,,10.164,0.154614,7.616,13.237
