station,date_time,longitude,latitude,bot.depth[m],depth(m),depth(text),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],유분[mg/L],총인[μg/L]
진해만4_연안,2010-11-01,128.4166667,35.05,0,0.0,표층,310.583,30.9764,14.2714,1.3303,1.45,8.14235,8.0,597.355,11.7829,41.208,55.4541,4.5,114.79,1.26526,47.5531,,65.198
진해만4_연안,2010-11-01,128.4166667,35.05,0,4.0,저층,332.986,31.0343,14.5812,1.4723,1.8,7.72861,7.97,651.34,12.9599,43.7685,56.4194,,125.369,1.16667,55.9895,,56.8392
진해만5_연안,2010-02-01,128.4341667,34.9,0,0.0,표층,392.268,32.7763,5.7377,0.91178,7.05,9.30539,8.06,76.8666,0.194183,12.8778,2.97226,6.0,7.09226,1.61438,3.92581,,21.833
진해만5_연안,2010-02-01,128.4341667,34.9,0,11.0,저층,387.635,32.8669,5.639,1.0762,7.15,8.87295,8.06,81.8876,0.423357,10.099,3.61276,,6.20605,1.55045,2.16993,,24.6192
진해만5_연안,2010-05-01,128.4341667,34.9,0,0.0,표층,186.657,32.9819,12.0326,6.09099,2.25,10.0706,8.09,28.8431,0.0663488,3.89955,3.68569,0.5,4.96998,2.35944,1.21794,,16.4954
진해만5_연안,2010-05-01,128.4341667,34.9,0,12.0,저층,216.602,33.1507,11.649,6.95045,2.25,9.86848,8.01,79.257,0.010024,1.63179,3.54228,,3.93794,2.06654,0.385631,,19.3921
진해만5_연안,2010-08-01,128.4341667,34.9,0,0.0,표층,284.14,32.7904,26.7615,1.15094,3.2,7.62482,7.93,288.479,0.829987,6.39914,0.218141,4.5,94.2245,2.48021,93.1763,,23.6289
진해만5_연안,2010-08-01,128.4341667,34.9,0,11.7,저층,276.944,33.1054,22.0209,2.46629,1.95,5.87016,7.43,878.736,0.829987,22.6611,0.940986,,79.6606,2.54107,77.8897,,39.7227
진해만5_연안,2010-11-01,128.4341667,34.9,0,0.0,표층,265.956,31.4577,15.466,6.05362,0.95,8.02651,7.9,507.965,7.95005,20.2719,36.0586,7.5,75.5142,1.05165,31.5056,,41.2363
진해만5_연안,2010-11-01,128.4341667,34.9,0,11.0,저층,291.203,31.6438,15.6494,4.78311,0.8,7.71206,7.91,534.079,9.15724,18.9163,38.9671,,74.3114,1.15024,26.187,,45.137
진해만6_연안,2010-02-01,128.6058333,34.91305556,0,0.0,표층,790.618,32.7435,5.6055,5.23152,5.05,10.0581,8.09,17.6708,0.251476,5.15892,7.77062,2.5,20.7273,2.04595,12.7052,,32.7923
진해만6_연안,2010-02-01,128.6058333,34.91305556,0,13.0,저층,800.754,32.8441,5.683,4.85784,7.5,10.3945,8.08,19.2564,0.423357,12.7234,4.80855,,12.5817,1.72627,7.34978,,30.006
진해만6_연안,2010-05-01,128.6058333,34.91305556,0,0.0,표층,309.432,31.8979,12.4957,8.59465,3.7,8.9591,8.02,247.478,1.72793,5.56257,12.3814,0.8,23.3175,1.9201,9.20816,,32.2459
진해만6_연안,2010-05-01,128.6058333,34.91305556,0,12.0,저층,237.564,32.5075,11.6578,7.17466,3.0,8.40336,8.01,212.736,0.376135,6.62086,6.38609,,20.0487,1.80619,13.2865,,25.1854
진해만6_연안,2010-08-01,128.6058333,34.91305556,0,0.0,표층,249.637,32.2414,24.721,2.11503,3.85,8.26289,8.1,315.572,0.862086,9.49666,0.777461,4.0,92.9728,3.54533,91.3333,,18.0855
진해만6_연안,2010-08-01,128.6058333,34.91305556,0,13.8,저층,375.103,34.3307,17.4966,0.979042,2.95,2.12155,7.39,885.234,0.765789,53.3266,2.17048,,169.077,3.28666,166.14,,80.136
진해만6_연안,2010-11-01,128.6058333,34.91305556,0,0.0,표층,370.858,31.4323,15.8812,5.97888,2.25,7.74516,7.9,646.067,12.2356,35.3338,53.9707,5.0,123.663,1.41315,57.4567,,60.9258
진해만6_연안,2010-11-01,128.6058333,34.91305556,0,13.0,저층,392.016,31.6235,15.8513,2.97449,1.7,7.26523,7.93,628.993,12.4167,34.1289,50.3657,,134.911,1.24883,72.1287,,51.824
진해만7_연안,2010-02-01,128.5172222,35.04611111,0,0.0,표층,431.799,32.9286,5.4176,2.23461,4.25,10.2503,8.06,82.9447,2.82969,9.48147,3.70672,4.0,15.0275,1.55045,8.4911,,26.8482
진해만7_연안,2010-02-01,128.5172222,35.04611111,0,18.0,저층,364.9,32.8814,5.3482,2.24956,6.45,10.1863,8.05,76.338,0.480651,22.2948,3.62794,,12.3363,1.66234,8.22772,,31.2453
진해만7_연안,2010-05-01,128.5172222,35.04611111,0,0.0,표층,224.587,31.8332,13.3113,5.90415,2.7,9.66639,8.11,332.894,0.770409,1.17824,10.2146,1.2,12.3695,2.3269,1.38441,,21.0214
진해만7_연안,2010-05-01,128.5172222,35.04611111,0,18.0,저층,230.576,32.7818,12.5103,8.66938,2.2,9.16118,8.1,239.641,0.150836,2.69007,4.72824,,7.76165,2.16418,2.88257,,19.3921
진해만7_연안,2010-08-01,128.5172222,35.04611111,0,0.0,표층,252.589,32.1757,25.9103,0.431974,2.45,8.51811,8.23,123.981,0.765789,3.14675,0.484523,5.0,32.5211,2.41934,31.2708,,20.0525
진해만7_연안,2010-08-01,128.5172222,35.04611111,0,18.0,저층,337.832,34.1623,16.9828,11.2851,6.15,3.92407,7.64,608.524,1.4516,13.0588,1.2995,,3.7511,3.90394,1.0,,40.0803
진해만7_연안,2010-11-01,128.5172222,35.04611111,0,0.0,표층,284.269,31.8915,15.8619,3.09407,0.85,7.67897,8.0,642.552,15.827,32.9239,44.5152,8.0,110.096,1.16667,49.7539,,52.3812
진해만7_연안,2010-11-01,128.5172222,35.04611111,0,18.0,저층,306.672,31.7881,15.895,3.74428,1.55,7.67897,8.0,636.526,16.2797,25.9954,47.5327,,101.003,1.15024,37.191,,53.1242
진해만8_연안,2010-02-01,128.5377778,35.00194444,0,0.0,표층,496.67,32.9038,5.5066,3.52007,8.25,10.0261,8.07,65.7674,0.595238,6.54831,3.36841,3.5,9.29416,1.71029,5.33051,,30.006
진해만8_연안,2010-02-01,128.5377778,35.00194444,0,24.5,저층,179.409,32.9603,5.4494,3.68449,10.4,9.81791,8.07,58.6322,0.251476,7.9377,2.51637,,6.86925,1.56643,4.1014,,22.9475
진해만8_연안,2010-05-01,128.5377778,35.00194444,0,0.0,표층,97.8203,32.0677,14.0631,4.05069,3.3,9.70007,8.06,3.76678,0.0663488,3.29481,3.57156,0.6,4.52293,1.6272,0.88502,,14.504
진해만8_연안,2010-05-01,128.5377778,35.00194444,0,25.0,저층,141.74,33.4746,13.0944,4.34964,2.8,8.58861,7.96,252.179,1.61528,6.31849,13.7353,,29.5526,1.25294,14.202,,29.1682
진해만8_연안,2010-08-01,128.5377778,35.00194444,0,0.0,표층,267.35,32.3065,24.7818,0.448416,4.2,9.02856,8.17,186.635,0.48907,9.49666,0.131922,5.0,1.62099,3.22579,1.0,,9.68094
진해만8_연안,2010-08-01,128.5377778,35.00194444,0,24.5,저층,208.306,33.5697,15.9587,4.43932,5.75,3.60504,7.5,946.954,7.60597,28.5464,13.713,,22.319,2.5715,1.0,,32.5699
진해만8_연안,2010-11-01,128.5377778,35.00194444,0,0.0,표층,430.421,31.8009,15.8123,4.22259,1.3,7.81136,7.99,642.803,16.3702,32.4721,48.5463,9.0,110.269,1.24883,45.3523,,54.053
진해만8_연안,2010-11-01,128.5377778,35.00194444,0,23.5,저층,301.338,32.4958,16.0992,4.21511,1.75,7.39762,8.0,644.059,16.7625,31.8696,52.1754,,108.513,1.1831,39.5752,,48.2948
진해만9_연안,2010-02-01,128.4741667,34.96888889,0,0.0,표층,183.464,32.9457,5.5271,1.39756,9.45,8.88897,8.05,108.314,0.194183,10.099,8.915,5.0,15.3176,1.58242,6.20845,,23.319
진해만9_연안,2010-02-01,128.4741667,34.96888889,0,21.0,저층,106.429,32.9626,5.4648,1.69651,8.3,10.1703,8.05,92.4583,0.795766,8.40083,4.07378,,14.4142,1.51848,9.54463,,25.548
진해만9_연안,2010-05-01,128.4741667,34.96888889,0,0.0,표층,107.802,31.8708,12.7658,6.27783,2.15,9.81796,8.08,72.2043,0.0381864,2.53889,3.24306,0.6,4.08304,1.9201,0.801788,,19.03
진해만9_연안,2010-05-01,128.4741667,34.96888889,0,22.0,저층,148.727,32.6798,10.9671,3.07165,2.0,7.08981,7.98,506.6,0.770409,17.3549,8.04617,,34.5878,2.42453,25.7712,,23.9181
진해만9_연안,2010-08-01,128.4741667,34.96888889,0,0.0,표층,218.27,31.892,26.1704,1.18083,2.95,9.42735,8.23,190.022,0.314065,1.28824,1.60677,4.5,4.7318,3.28666,2.81096,,23.9865
진해만9_연안,2010-08-01,128.4741667,34.96888889,0,23.0,저층,459.793,33.5309,16.1288,2.05524,2.6,2.56819,7.36,1202.14,8.01431,72.2214,120.768,,198.128,3.07363,69.3459,,81.4473
진해만9_연안,2010-11-01,128.4741667,34.96888889,0,0.0,표층,319.118,31.7084,15.9655,1.99545,0.6,7.44727,7.93,766.091,15.7666,36.9906,49.8281,9.5,117.183,1.21597,51.5879,,55.539
진해만9_연안,2010-11-01,128.4741667,34.96888889,0,20.0,저층,316.451,31.6899,15.8398,2.73534,1.05,7.19903,7.95,769.104,15.8873,29.7609,52.3958,,137.111,1.2324,68.8275,,57.9538
천수만1_연안,2010-02-01,126.4055556,36.59166667,0,0.0,표층,164.55,32.09,2.73,1.86656,9.4,12.46,8.33,152.0,1.0,1.0,14.0,0.7,23.0,1.1655,8.0,,32.0
천수만1_연안,2010-02-01,126.4055556,36.59166667,0,4.0,저층,214.0,32.26,2.57,9.461,9.4,12.56,8.34,133.0,2.0,4.0,24.0,,47.0,2.51082,21.0,,34.8315
천수만1_연안,2010-05-01,126.4055556,36.59166667,0,0.0,표층,266.0,31.79,14.15,0.81748,4.8,9.43019,8.3,33.0,2.0,2.0,5.0,7.5,16.0,1.44938,9.0,,11.0
천수만1_연안,2010-05-01,126.4055556,36.59166667,0,11.0,저층,301.0,31.93,11.77,5.10784,5.4,9.9942,8.28,78.0,4.0,4.0,7.0,,47.0,1.21722,36.0,,31.0
천수만1_연안,2010-08-01,126.4055556,36.59166667,0,0.0,표층,432.0,29.38,28.77,1.9293,10.0,6.0,7.97,231.0,3.0,8.0,4.0,1.6,21.0,1.5453,14.0,,45.3221
천수만1_연안,2010-08-01,126.4055556,36.59166667,0,21.0,저층,623.0,29.68,26.5,1.35066,9.6,3.47,7.78,998.0,5.0,55.0,7.0,,161.0,0.95748,149.0,,57.6923
천수만1_연안,2010-11-01,126.4055556,36.59166667,0,0.0,표층,130.0,31.07,12.44,0.26576,17.8,8.61,8.03,308.0,3.0,26.0,25.0,5.2,105.0,1.46113,77.0,,28.4091
천수만1_연안,2010-11-01,126.4055556,36.59166667,0,16.0,저층,99.6016,31.07,12.24,0.41264,54.2,8.42,8.04,311.0,2.0,27.0,22.0,,88.0,2.3028,64.0,,60.5381
천수만2_연안,2010-02-01,126.4522222,36.53138889,0,0.0,표층,189.576,32.07,3.14,1.25464,16.2,11.53,8.17,146.0,1.0,5.0,14.0,1.1,32.0,1.1655,17.0,,24.0
천수만2_연안,2010-02-01,126.4522222,36.53138889,0,12.0,저층,239.0,32.3,3.3,7.78508,20.4,11.53,8.21,102.0,1.0,4.0,29.0,,49.0,1.97136,19.0,,29.2135
천수만2_연안,2010-05-01,126.4522222,36.53138889,0,0.0,표층,297.0,32.33,13.8,0.56512,4.2,9.79265,8.31,53.0,3.0,4.0,4.0,3.5,17.0,1.31008,10.0,,9.0
천수만2_연안,2010-05-01,126.4522222,36.53138889,0,15.0,저층,216.0,32.12,11.92,0.9446,4.4,9.67181,8.3,44.0,4.0,5.0,10.0,,24.0,1.17742,10.0,,19.0
천수만2_연안,2010-08-01,126.4522222,36.53138889,0,0.0,표층,473.0,29.96,29.1,2.1764,14.8,6.77,8.01,186.0,2.0,6.0,1.0,1.3,15.0,2.0503,12.0,,37.7684
천수만2_연안,2010-08-01,126.4522222,36.53138889,0,18.0,저층,158.0,30.25,27.53,1.583,20.4,5.65,7.97,509.0,3.0,22.0,4.0,,28.0,1.46248,21.0,,69.0045
천수만2_연안,2010-11-01,126.4522222,36.53138889,0,0.0,표층,134.0,31.23,12.38,0.34136,15.0,8.76,8.04,294.0,3.0,23.0,23.0,5.0,85.0,1.86513,59.0,,25.0
천수만2_연안,2010-11-01,126.4522222,36.53138889,0,14.0,저층,123.506,31.3,12.12,0.32856,55.0,8.43,8.03,283.0,3.0,23.0,28.0,,81.0,1.8584,50.0,,23.5426
천수만3_연안,2010-02-01,126.465,36.4725,0,0.0,표층,232.747,31.26,4.02,0.32572,30.2,11.06,8.1,418.0,3.0,18.0,98.0,0.9,117.0,1.22544,16.0,,35.0
천수만3_연안,2010-02-01,126.465,36.4725,0,19.0,저층,293.0,32.21,3.99,2.2108,43.6,10.62,8.08,443.0,2.0,25.0,117.0,,209.0,1.19214,90.0,,39.3258
천수만3_연안,2010-05-01,126.465,36.4725,0,0.0,표층,288.0,32.46,12.28,0.4378,3.4,9.95558,8.31,32.0,3.0,2.0,6.0,5.2,32.0,1.25038,23.0,,16.0
천수만3_연안,2010-05-01,126.465,36.4725,0,23.0,저층,229.0,32.1,11.76,0.71572,4.4,9.47179,8.29,37.0,5.0,2.0,13.0,,25.0,1.37642,7.0,,24.0
천수만3_연안,2010-08-01,126.465,36.4725,0,0.0,표층,503.0,30.3,28.44,1.81042,5.8,7.05,8.07,404.0,2.0,14.0,2.0,2.2,25.0,1.9291,21.0,,33.452
천수만3_연안,2010-08-01,126.465,36.4725,0,18.0,저층,137.0,30.37,27.66,2.38342,21.4,6.16,8.03,392.0,3.0,18.0,5.0,,38.0,1.03828,30.0,,82.5792
천수만3_연안,2010-11-01,126.465,36.4725,0,0.0,표층,153.0,31.42,12.47,0.02532,10.4,8.6,8.0,223.0,4.0,17.0,23.0,5.0,70.0,1.94593,43.0,,20.4545
천수만3_연안,2010-11-01,126.465,36.4725,0,18.0,저층,73.3068,31.48,12.43,0.40956,56.6,8.37,8.0,240.0,3.0,19.0,30.0,,71.0,2.02,38.0,,24.6637
천수만4_연안,2010-02-01,126.4838889,36.42555556,0,0.0,표층,261.528,31.41,4.34,0.32408,32.6,10.6,8.06,452.0,3.0,21.0,118.0,0.8,144.0,0.12654,23.0,,33.0
천수만4_연안,2010-02-01,126.4838889,36.42555556,0,22.0,저층,281.0,32.14,4.35,2.088,30.8,10.5,8.06,468.0,2.0,21.0,136.0,,144.0,1.7316,6.0,,48.3146
천수만4_연안,2010-05-01,126.4838889,36.42555556,0,0.0,표층,272.0,32.38,12.7,0.80784,4.6,9.83378,8.32,21.0,3.0,3.0,13.0,3.2,26.0,1.27028,10.0,,57.0
천수만4_연안,2010-05-01,126.4838889,36.42555556,0,21.0,저층,193.0,32.92,12.42,1.3618,8.0,9.59262,8.3,46.0,4.0,6.0,25.0,,42.0,1.17742,13.0,,30.0
천수만4_연안,2010-08-01,126.4838889,36.42555556,0,0.0,표층,276.0,30.49,28.31,2.1591,23.6,7.21,8.14,22.0,2.0,6.0,2.0,1.8,19.0,1.8079,15.0,,37.7684
천수만4_연안,2010-08-01,126.4838889,36.42555556,0,21.0,저층,94.0,30.6,27.71,0.98164,26.6,6.67,8.1,315.0,3.0,11.0,3.0,,25.0,1.24028,19.0,,80.3167
천수만4_연안,2010-11-01,126.4838889,36.42555556,0,0.0,표층,200.0,31.63,12.61,0.00988,6.8,8.51,8.0,220.0,4.0,16.0,24.0,5.0,47.0,1.74393,19.0,,31.8182
천수만4_연안,2010-11-01,126.4838889,36.42555556,0,17.0,저층,69.3227,31.66,12.64,0.38628,56.4,8.32,7.99,212.0,4.0,17.0,36.0,,64.0,2.121,24.0,,23.5426
천수만5_연안,2010-02-01,126.465,36.38416667,0,0.0,표층,259.651,32.09,5.51,0.88116,35.6,10.46,8.05,452.0,3.0,19.0,120.0,0.5,131.0,0.0666,8.0,,36.0
천수만5_연안,2010-02-01,126.465,36.38416667,0,28.0,저층,304.0,32.29,4.16,1.30432,45.2,10.49,8.06,469.0,2.0,19.0,133.0,,155.0,0.99234,20.0,,52.809
천수만5_연안,2010-05-01,126.465,36.38416667,0,0.0,표층,362.0,31.39,18.28,0.95984,5.8,9.14933,8.26,31.0,3.0,4.0,19.0,1.2,34.0,1.42948,12.0,,24.0
천수만5_연안,2010-05-01,126.465,36.38416667,0,20.0,저층,219.0,31.99,12.32,1.19184,4.8,9.91497,8.31,16.0,3.0,4.0,13.0,,26.0,1.31672,10.0,,21.0
천수만5_연안,2010-08-01,126.465,36.38416667,0,0.0,표층,411.0,30.54,28.86,2.44084,24.2,7.0,8.11,77.0,1.0,6.0,5.0,1.7,31.0,1.9089,25.0,,22.6611
천수만5_연안,2010-08-01,126.465,36.38416667,0,10.0,저층,116.0,30.59,27.73,2.2287,31.2,6.82,8.11,317.0,3.0,11.0,3.0,,19.0,1.07868,13.0,,71.267
천수만5_연안,2010-11-01,126.465,36.38416667,0,0.0,표층,180.0,31.67,12.76,0.07332,51.0,8.39,7.97,230.0,4.0,17.0,29.0,5.0,51.0,1.72373,18.0,,39.7727
천수만5_연안,2010-11-01,126.465,36.38416667,0,7.0,저층,78.8845,31.67,12.66,0.49608,54.8,8.24,7.97,226.0,5.0,17.0,42.0,,76.0,2.0402,29.0,,20.1794
축산연안1_연안,2010-02-01,129.4563889,36.51333333,0,0.0,표층,167.0,34.21,10.13,1.076,11.6,8.97746,8.12,307.0,4.0,15.0,89.0,11.0,104.0,0.528,11.0,,32.0
축산연안1_연안,2010-02-01,129.4563889,36.51333333,0,32.0,저층,221.0,34.03,7.34,0.3944,12.2,8.51504,8.05,385.0,2.0,24.0,142.0,,155.0,0.72,11.0,,35.0
축산연안1_연안,2010-05-01,129.4563889,36.51333333,0,0.0,표층,221.319,34.22,11.2,3.824,11.2,11.5926,8.3,3.0,1.0,4.0,1.0,5.0,17.0,0.965333,15.0,,29.0
축산연안1_연안,2010-05-01,129.4563889,36.51333333,0,36.0,저층,215.667,34.01,8.5,8.96,14.0,10.7793,8.24,12.0,1.0,1.0,1.0,,6.0,0.901333,4.0,,18.0
축산연안1_연안,2010-08-01,129.4563889,36.51333333,0,0.0,표층,921.806,32.99,21.27,1.38,14.6,8.94557,8.16,9.0,1.0,0.0,21.0,7.0,65.0,0.656,43.0,,25.0
축산연안1_연안,2010-08-01,129.4563889,36.51333333,0,36.0,저층,503.263,34.11,8.52,4.36,14.2,7.30316,8.14,342.0,6.0,21.0,149.0,,187.0,0.352,32.0,,41.0
축산연안1_연안,2010-11-01,129.4563889,36.51333333,0,0.0,표층,218.189,32.9,17.17,0.876,8.4,8.21207,8.19,200.0,4.0,8.0,56.0,13.0,111.0,0.746667,51.0,,34.0
축산연안1_연안,2010-11-01,129.4563889,36.51333333,0,36.0,저층,154.265,33.19,16.1,0.74,2.8,7.55829,8.18,233.0,5.0,8.0,57.0,,105.0,0.490667,43.0,,40.0
축산연안2_연안,2010-02-01,129.4997222,36.53444444,0,0.0,표층,295.0,34.17,9.4,0.976,11.6,9.05719,8.1,335.0,4.0,18.0,114.0,11.0,136.0,0.576,18.0,,37.0
축산연안2_연안,2010-02-01,129.4997222,36.53444444,0,42.0,저층,226.0,34.01,6.06,0.1564,12.4,8.40342,8.03,408.0,1.0,26.0,167.0,,183.0,0.544,16.0,,43.0
축산연안2_연안,2010-05-01,129.4997222,36.53444444,0,0.0,표층,254.059,34.06,11.2,4.44,15.2,11.0345,8.29,4.0,1.0,1.0,1.0,5.0,7.0,1.25333,5.0,,13.0
축산연안2_연안,2010-05-01,129.4997222,36.53444444,0,44.0,저층,442.193,34.05,7.0,9.68,21.4,9.408,8.12,197.0,2.0,11.0,61.0,,71.0,0.869333,8.0,,50.0
축산연안2_연안,2010-08-01,129.4997222,36.53444444,0,0.0,표층,203.43,32.41,23.99,2.172,6.2,9.24854,8.18,19.0,0.0,0.0,7.0,7.0,42.0,0.896,35.0,,27.0
축산연안2_연안,2010-08-01,129.4997222,36.53444444,0,46.0,저층,373.363,34.45,11.26,2.196,12.2,7.74964,8.15,357.0,5.0,23.0,142.0,,190.0,0.304,43.0,,39.0
축산연안2_연안,2010-11-01,129.4997222,36.53444444,0,0.0,표층,440.146,32.95,17.39,0.88,2.4,8.33963,8.19,202.0,5.0,5.0,39.0,12.0,123.0,0.730667,79.0,,35.0
축산연안2_연안,2010-11-01,129.4997222,36.53444444,0,44.0,저층,480.721,33.9,12.07,0.504,8.0,6.87262,8.15,325.0,9.0,15.0,101.0,,154.0,0.442667,44.0,,47.0
축산연안H1_항만,2010-02-01,129.4486111,36.51,0,0.0,표층,384.0,33.95,9.62,0.836,13.4,9.32827,8.12,313.0,4.0,20.0,115.0,7.0,167.0,0.650667,48.0,,48.0
축산연안H1_항만,2010-02-01,129.4486111,36.51,0,7.0,저층,319.0,34.07,9.58,0.852,8.2,9.31233,8.11,316.0,4.0,20.0,118.0,,170.0,0.810667,48.0,,45.0
축산연안H1_항만,2010-08-01,129.4486111,36.51,0,0.0,표층,883.896,33.01,21.76,2.32,11.0,8.70639,8.19,22.0,1.0,0.0,10.0,5.0,34.0,0.469333,23.0,,16.0
축산연안H1_항만,2010-08-01,129.4486111,36.51,0,18.0,저층,669.343,33.13,20.14,4.36,7.6,8.61071,8.19,32.0,2.0,0.0,30.0,,67.0,0.821333,35.0,,20.0
태안연안1_연안,2010-02-01,126.0947222,36.88083333,0,0.0,표층,259.025,32.0,3.89,0.51496,42.6,10.8,8.04,566.0,2.0,26.0,187.0,0.6,197.0,0.3663,8.0,,55.0
태안연안1_연안,2010-02-01,126.0947222,36.88083333,0,50.0,저층,378.0,32.01,3.87,1.06884,57.0,10.47,8.04,563.0,1.0,27.0,194.0,,199.0,2.21112,4.0,,55.0562
태안연안1_연안,2010-05-01,126.0947222,36.88083333,0,0.0,표층,311.0,32.25,7.88,1.2386,12.0,10.6797,8.17,273.0,6.0,22.0,174.0,1.3,184.0,0.931983,4.0,,24.0
태안연안1_연안,2010-05-01,126.0947222,36.88083333,0,54.0,저층,326.0,31.88,7.78,1.74128,10.8,10.3165,8.11,272.0,6.0,21.0,170.0,,186.0,1.05802,10.0,,37.0
태안연안1_연안,2010-08-01,126.0947222,36.88083333,0,0.0,표층,215.0,31.87,21.98,1.35738,10.4,9.01,8.08,16.0,2.0,5.0,3.0,6.3,17.0,0.720467,12.0,,14.4928
태안연안1_연안,2010-08-01,126.0947222,36.88083333,0,48.0,저층,200.0,31.71,21.22,1.4141,21.8,8.33,8.0,6.0,3.0,3.0,3.0,,25.0,1.03828,19.0,,33.9367
태안연안1_연안,2010-11-01,126.0947222,36.88083333,0,0.0,표층,173.0,31.35,13.44,0.11144,48.4,8.42,7.93,206.0,5.0,17.0,79.0,2.3,89.0,2.53173,5.0,,26.1364
태안연안1_연안,2010-11-01,126.0947222,36.88083333,0,37.0,저층,116.335,31.35,13.44,0.30944,56.2,8.32,7.93,208.0,5.0,17.0,75.0,,87.0,2.0806,7.0,,23.5426
태안연안2_연안,2010-02-01,126.1411111,36.79,0,0.0,표층,342.0,32.11,4.46,0.2396,44.6,10.66,8.04,547.0,2.0,26.0,187.0,0.5,212.0,0.18648,23.0,,48.0
태안연안2_연안,2010-02-01,126.1411111,36.79,0,8.0,저층,348.0,32.11,4.46,0.28328,67.2,10.36,8.04,561.0,1.0,27.0,182.0,,208.0,0.9324,25.0,,56.1798
태안연안2_연안,2010-05-01,126.1411111,36.79,0,0.0,표층,230.0,31.98,8.36,2.21224,9.4,10.961,8.16,246.0,5.0,20.0,171.0,1.8,182.0,0.872283,6.0,,83.0
태안연안2_연안,2010-05-01,126.1411111,36.79,0,13.0,저층,284.0,31.96,8.3,2.20648,9.6,10.3568,8.15,249.0,6.0,19.0,153.0,,168.0,1.19732,9.0,,31.0
태안연안2_연안,2010-08-01,126.1411111,36.79,0,0.0,표층,239.0,31.75,21.59,2.19424,7.4,9.0,8.1,106.0,2.0,6.0,1.0,5.7,13.0,1.36687,10.0,,13.587
태안연안2_연안,2010-08-01,126.1411111,36.79,0,10.0,저층,95.0,31.76,21.31,1.74998,25.2,8.72,8.07,75.0,3.0,1.0,1.0,,19.0,0.75548,15.0,,54.2986
태안연안2_연안,2010-11-01,126.1411111,36.79,0,0.0,표층,164.0,31.71,12.64,0.71404,8.8,8.56,7.86,239.0,6.0,14.0,52.0,4.5,65.0,1.94593,7.0,,29.5455
태안연안2_연안,2010-11-01,126.1411111,36.79,0,14.0,저층,78.0876,31.73,12.65,0.77832,10.8,8.56,7.88,239.0,6.0,15.0,59.0,,74.0,2.0402,9.0,,15.6951
태안연안3_연안,2010-02-01,126.2347222,36.63305556,0,0.0,표층,223.362,32.16,4.06,0.11228,15.8,10.48,8.06,525.0,2.0,23.0,162.0,0.8,183.0,0.18648,19.0,,36.0
태안연안3_연안,2010-02-01,126.2347222,36.63305556,0,8.0,저층,336.0,32.25,4.05,0.92524,22.4,10.38,8.06,444.0,2.0,22.0,141.0,,159.0,0.7326,16.0,,43.8202
태안연안3_연안,2010-05-01,126.2347222,36.63305556,0,0.0,표층,236.0,31.85,13.02,0.40668,5.2,10.8812,8.31,3.0,2.0,1.0,8.0,2.4,28.0,1.15088,18.0,,31.0
태안연안3_연안,2010-05-01,126.2347222,36.63305556,0,10.0,저층,184.0,32.63,11.16,2.42756,6.4,10.6389,8.33,3.0,2.0,2.0,7.0,,14.0,0.859017,5.0,,18.0
태안연안3_연안,2010-08-01,126.2347222,36.63305556,0,0.0,표층,361.0,30.93,26.93,2.21186,6.0,9.2,8.26,30.0,2.0,5.0,3.0,2.7,55.0,1.60927,50.0,,25.3623
태안연안3_연안,2010-08-01,126.2347222,36.63305556,0,12.0,저층,61.0,30.9,27.16,1.63988,10.4,9.25,8.26,259.0,1.0,4.0,3.0,,22.0,2.02808,18.0,,83.7104
태안연안3_연안,2010-11-01,126.2347222,36.63305556,0,0.0,표층,135.0,31.79,11.98,1.233,3.0,9.25,7.99,191.0,3.0,9.0,23.0,4.1,34.0,2.34993,8.0,,23.8636
태안연안3_연안,2010-11-01,126.2347222,36.63305556,0,8.0,저층,72.51,31.79,11.86,1.75692,8.2,9.46,8.0,210.0,4.0,11.0,33.0,,65.0,3.0906,28.0,,48.2063
태안연안4_연안,2010-02-01,126.3166667,36.54916667,0,0.0,표층,217.106,32.13,3.49,1.19616,17.0,11.15,8.16,259.0,2.0,12.0,53.0,1.2,73.0,1.1655,18.0,,35.0
태안연안4_연안,2010-02-01,126.3166667,36.54916667,0,6.5,저층,241.0,32.22,3.48,2.59768,20.8,11.08,8.16,291.0,4.0,10.0,56.0,,73.0,1.0323,13.0,,42.6966
태안연안4_연안,2010-05-01,126.3166667,36.54916667,0,0.0,표층,264.0,31.98,10.98,2.33852,7.6,11.2839,8.34,5.0,2.0,3.0,8.0,2.0,19.0,1.05138,9.0,,5.0
태안연안4_연안,2010-05-01,126.3166667,36.54916667,0,8.0,저층,224.0,32.0,10.84,4.45664,8.4,11.0422,8.34,1.0,3.0,2.0,3.0,,21.0,1.19732,15.0,,21.0
태안연안4_연안,2010-08-01,126.3166667,36.54916667,0,0.0,표층,28.0,30.84,26.58,3.45302,7.8,8.45,8.17,126.0,1.0,6.0,3.0,1.9,24.0,3.38687,20.0,,35.3261
태안연안4_연안,2010-08-01,126.3166667,36.54916667,0,11.0,저층,53.0,31.16,25.77,1.3281,8.0,8.34,8.16,142.0,2.0,3.0,3.0,,13.0,1.68468,8.0,,75.7919
