project_name,station,yyyy-mm-dd hh:mm:ss,유효시간,Longitude [degrees_east],Latitude [degrees_north],수심(m),수심(text),전체수심(m),총질소[μg/L],totdisn_qc,염분[psu],sal_qc,수온[℃],wtrtmp_qc,클로로필-a[μg/L],chla_qc,부유물질 농도[mg/L],sussed_qc,용존산소[mg/L],disoxy_qc,수소이온농도[무단위],hydioncon_qc,규산염[μg/L],reasil_qc,아질산성질소[μg/L],nitnit_qc,인산염인[μg/L],po4p_qc,질산성질소[μg/L],natnit_qc,투명도[m],tr_qc,용존무기질소[μg/L],disinon_qc,화학적산소요구량[mg/L],cheoxydem_qc,암모니아성 질소[μg/L],amn_qc,총인[μg/L],totp_qc
해양환경측정망,축산연안1_연안,2020-05-31 12:30,Minute,129.4563889,36.51333333,0,표층,34,119.21,2,34.2605,1,18.4066,1,2.56,1,11.7,2,9.97695,1,8.32,2,133.952,1,0,2,1.085,1,8.008,1,9,2,10.738,2,1.9776,2,2.73,2,16.027,2
해양환경측정망,축산연안1_연안,2020-05-31 12:30,Minute,129.4563889,36.51333333,34,저층,34,249.774,2,34.2086,1,12.3263,1,0.418,1,13.2,2,7.50578,1,8.15,2,517.916,1,3.038,2,25.606,1,152.636,1,,,162.184,2,1.10416,2,6.51,2,37.293,2
해양환경측정망,축산연안1_연안,2020-08-19 12:57,Minute,129.4563889,36.51333333,0,표층,31,108.192,2,33.4609,1,20.4095,1,0.892,1,5.95,2,9.8243,1,8.21,2,102.2,1,0.336,2,0.0075,1,3.262,1,8.5,2,5.348,2,1.51979,2,1.75,2,11.501,2
해양환경측정망,축산연안1_연안,2020-08-19 12:57,Minute,129.4563889,36.51333333,31,저층,31,209.902,2,34.0812,1,14.8371,1,1.246,1,5.45,2,6.31781,1,7.98,2,493.752,1,6.202,2,22.351,1,120.372,1,,,131.628,2,1.08715,2,5.054,2,30.411,2
해양환경측정망,축산연안1_연안,2020-11-01 13:20,Minute,129.4563889,36.51333333,0,표층,25,158.368,2,33.7196,1,15.6448,1,2.34,1,2.1,2,7.99515,1,8.23,2,162.596,1,3.304,2,7.533,1,43.624,1,15,2,53.046,2,0.496347,2,6.118,2,18.414,2
해양환경측정망,축산연안1_연안,2020-11-01 13:20,Minute,129.4563889,36.51333333,25,저층,25,160.384,2,33.728,1,15.404,1,0.1434,1,1.85,2,7.99678,1,8.24,2,161.952,1,3.486,2,7.471,1,43.834,1,,,52.5,2,0.880616,2,5.18,2,19.344,2
해양환경측정망,축산연안2_연안,2020-02-20 14:33,Minute,129.4997222,36.53444444,0,표층,104,150.542,2,34.3168,1,13.8925,1,0.654,1,2.35,2,8.39326,1,8.31,2,308.756,1,3.822,2,13.64,1,88.676,1,9,2,97.762,2,1.60726,2,5.264,2,21.39,2
해양환경측정망,축산연안2_연안,2020-02-20 14:33,Minute,129.4997222,36.53444444,104,저층,104,320.376,2,34.1181,1,4.4988,1,0.173,1,6.6,2,7.18,1,8.01,2,664.412,1,1.512,2,38.502,1,214.354,1,,,220.766,2,1.33312,2,4.9,2,55.273,2
해양환경측정망,축산연안2_연안,2020-05-31 12:52,Minute,129.4997222,36.53444444,0,표층,102,128.31,2,33.9954,1,18.4989,1,3.06,1,15.85,2,10.8987,1,8.35,2,118.776,1,0.266,2,0.155,1,1.386,1,11,2,3.108,2,1.8952,2,1.456,2,16.461,2
해양환경측정망,축산연안2_연안,2020-05-31 12:52,Minute,129.4997222,36.53444444,102,저층,102,315.644,2,34.03,1,3.857,1,0.1182,1,12.1,2,8.89333,1,8.03,2,554.344,1,0.756,2,35.433,1,210.715,1,,,214.551,2,1.00528,2,3.08,2,47.399,2
해양환경측정망,축산연안2_연안,2020-08-19 12:10,Minute,129.4997222,36.53444444,0,표층,103,92.232,2,33.0237,1,21.1937,1,0.408,1,5.15,2,10.0869,1,8.22,2,74.032,1,0.196,2,0.0075,1,5.236,1,10,2,9.422,2,1.70283,2,3.99,2,8.711,2
해양환경측정망,축산연안2_연안,2020-08-19 12:10,Minute,129.4997222,36.53444444,103,저층,103,275.45,2,34.0197,1,5.3865,1,0.1914,1,8.75,2,9.37945,1,7.94,2,505.204,1,1.568,2,33.511,1,202.79,1,,,205.156,2,1.23691,2,0.798,2,37.696,2
해양환경측정망,축산연안2_연안,2020-11-01 13:00,Minute,129.4997222,36.53444444,0,표층,102,159.054,2,33.7884,1,16.3633,1,1.446,1,2.2,2,8.05474,1,8.23,2,162.12,1,3.654,2,7.657,1,41.93,1,15,2,51.506,2,1.10477,2,5.922,2,18.724,2
해양환경측정망,축산연안2_연안,2020-11-01 13:00,Minute,129.4997222,36.53444444,102,저층,102,313.404,2,33.969,1,4.664,1,1.016,1,2.1,2,7.75112,1,7.99,2,550.508,1,2.044,2,36.518,1,204.708,1,,,221.438,2,0.816571,2,14.686,2,47.337,2
해양환경측정망,축산연안H1_항만,2020-02-20 15:20,Minute,129.4486111,36.51,0,표층,10,165.662,2,34.2772,1,12.9577,1,0.82,1,2.95,2,8.6724,1,8.29,2,234.388,1,2.478,2,12.183,1,82.964,1,4.9,2,88.41,2,1.42987,2,2.968,2,23.002,2
해양환경측정망,축산연안H1_항만,2020-02-20 15:20,Minute,129.4486111,36.51,10,저층,10,201.292,2,34.2836,1,12.6059,1,0.726,1,3.65,2,8.7,1,8.28,2,233.912,1,2.464,2,12.555,1,71.736,1,,,76.874,2,1.47825,2,2.674,2,24.149,2
해양환경측정망,축산연안H1_항만,2020-08-19 13:10,Minute,129.4486111,36.51,0,표층,11,85.806,2,33.0287,1,21.5404,1,0.588,1,8.55,2,10.0254,1,8.23,2,75.068,1,0.014,2,0.031,1,1.946,1,8,2,42.35,2,1.45323,2,40.39,2,10.571,2
해양환경측정망,축산연안H1_항만,2020-08-19 13:10,Minute,129.4486111,36.51,11,저층,11,124.082,2,33.7297,1,16.6114,1,2.7,1,4.1,2,8.61694,1,8.14,2,188.664,1,1.288,2,3.596,1,15.68,1,,,21.714,2,1.45323,2,4.746,2,19.251,2
해양환경측정망,태안연안1_연안,2020-02-20 13:35,Minute,126.0947222,36.88083333,0,표층,55,314.468,2,31.8637,1,6.0597,1,0.8,1,60.6,2,9.66355,1,8.12,2,385.616,1,0.574,2,25.854,1,167.104,1,1,2,168.7,2,1.30248,2,1.022,2,51.305,2
해양환경측정망,태안연안1_연안,2020-02-20 13:35,Minute,126.0947222,36.88083333,55,저층,55,343.168,2,31.8976,1,5.9575,1,0.972,1,45.9,2,10.1548,1,8.12,2,383.124,1,0.728,2,26.35,1,178.668,1,,,191.996,2,1.59192,2,12.6,2,51.739,2
해양환경측정망,태안연안1_연안,2020-05-14 13:40,Minute,126.0947222,36.88083333,0,표층,50,296.968,2,31.7849,1,11.4995,1,1.16333,1,9.9,2,9.48348,1,8.02,2,122.556,1,4.718,2,16.12,1,140.924,1,2,2,147.35,2,0.987307,2,1.708,2,30.349,2
해양환경측정망,태안연안1_연안,2020-05-14 13:40,Minute,126.0947222,36.88083333,50,저층,50,308.182,2,31.7957,1,10.6114,1,3.94,1,112.9,2,9.32969,1,8.02,2,121.016,1,4.592,2,16.585,1,149.058,1,,,160.846,2,1.90251,2,7.196,2,42.811,2
해양환경측정망,태안연안1_연안,2020-08-12 11:27,Minute,126.0947222,36.88083333,0,표층,52,213.92,2,30.2508,1,22.3245,1,2.64,1,4.55,2,8.36313,1,8.04,2,67.844,1,6.622,2,2.418,1,15.442,1,6.5,2,30.268,2,2.06336,2,8.204,2,19.623,2
해양환경측정망,태안연안1_연안,2020-08-12 11:27,Minute,126.0947222,36.88083333,52,저층,52,220.164,2,30.9773,1,20.761,1,0.602,1,20.5,2,7.2095,1,7.96,2,114.772,1,20.636,2,10.137,1,35.112,1,,,68.698,2,1.46432,2,12.95,2,19.809,2
해양환경측정망,태안연안1_연안,2020-11-15 10:53,Minute,126.0947222,36.88083333,0,표층,47,242.326,2,31.1042,1,15.8229,1,1.024,1,14.9,2,8.08087,1,8.1,2,239.568,1,2.198,2,18.197,1,94.85,1,3.5,2,99.036,2,1.45344,2,1.988,2,27.683,2
해양환경측정망,태안연안1_연안,2020-11-15 10:53,Minute,126.0947222,36.88083333,47,저층,47,272.16,2,31.1345,1,15.8104,1,1.302,1,17.95,2,8.05961,1,8.11,2,237.608,1,2.604,2,16.988,1,93.45,1,,,97.552,2,1.61924,2,1.498,2,29.915,2
해양환경측정망,태안연안2_연안,2020-02-20 12:56,Minute,126.1411111,36.79,0,표층,9,300.79,2,31.9025,1,6.0177,1,0.88,1,44.4,2,10.1465,1,8.12,2,389.48,1,0.854,2,26.102,1,165.228,1,1,2,167.286,2,1.5276,2,1.204,2,58.962,2
해양환경측정망,태안연안2_연안,2020-02-20 12:56,Minute,126.1411111,36.79,9,저층,9,330.428,2,31.9044,1,5.935,1,0.872,1,40.5,2,10.175,1,8.11,2,386.652,1,0.952,2,26.443,1,179.27,1,,,195.09,2,1.6884,2,14.868,2,50.685,2
해양환경측정망,태안연안2_연안,2020-05-14 14:16,Minute,126.1411111,36.79,0,표층,20,304.766,2,31.8048,1,10.9973,1,3.63,1,27,2,9.46532,1,8.02,2,108.696,1,4.55,2,15.066,1,134.946,1,1,2,141.218,2,1.55307,2,1.722,2,35.65,2
해양환경측정망,태안연안2_연안,2020-05-14 14:16,Minute,126.1411111,36.79,20,저층,20,342.23,2,31.8034,1,10.9357,1,3.41,1,38.1667,2,9.3013,1,8.03,2,105.98,1,4.774,2,15.903,1,140.574,1,,,151.634,2,1.66955,2,6.286,2,40.331,2
해양환경측정망,태안연안2_연안,2020-08-12 12:18,Minute,126.1411111,36.79,0,표층,7,220.178,2,30.2048,1,21.8771,1,1.388,1,23.95,2,7.50354,1,7.98,2,146.944,1,12.208,2,8.153,1,48.93,1,6,2,82.362,2,1.5808,2,21.224,2,20.243,2
해양환경측정망,태안연안2_연안,2020-08-12 12:18,Minute,126.1411111,36.79,7,저층,7,242.788,2,30.2258,1,21.7862,1,1.24,1,5.35,2,7.05396,1,7.99,2,143.36,1,11.186,2,8.215,1,41.972,1,,,74.858,2,1.68064,2,21.7,2,20.15,2
해양환경측정망,태안연안2_연안,2020-11-15 10:07,Minute,126.1411111,36.79,0,표층,6,210.588,2,31.4864,1,15.6205,1,1.034,1,6.05,2,8.19251,1,7.98,2,234.164,1,11.746,2,13.826,1,82.138,1,6,2,94.92,2,1.32081,2,1.036,2,23.405,2
해양환경측정망,태안연안2_연안,2020-11-15 10:07,Minute,126.1411111,36.79,6,저층,6,228.62,2,31.5023,1,15.581,1,1.022,1,6.2,2,8.34961,1,8.06,2,241.836,1,10.248,2,13.237,1,86.03,1,,,98.714,2,1.38713,2,2.436,2,23.405,2
해양환경측정망,태안연안3_연안,2020-02-20 11:21,Minute,126.2347222,36.63305556,0,표층,9,293.146,2,31.9792,1,5.9642,1,1.356,1,20.6,2,10.3011,1,8.11,2,376.712,1,1.148,2,25.637,1,158.41,1,1.5,2,161.896,2,1.4472,2,2.338,2,46.469,2
해양환경측정망,태안연안3_연안,2020-02-20 11:21,Minute,126.2347222,36.63305556,9,저층,9,306.32,2,31.9707,1,5.757,1,1.248,1,19.2,2,10.1554,1,8.11,2,369.74,1,1.386,2,25.854,1,169.218,1,,,185.794,2,1.54368,2,15.19,2,44.795,2
해양환경측정망,태안연안3_연안,2020-05-14 16:00,Minute,126.2347222,36.63305556,0,표층,7,180.348,2,31.8223,1,14.4608,1,2.24,1,4.8,2,9.80363,1,8.15,2,19.824,1,0.406,2,1.24,1,3.122,1,3.5,2,5.88,2,1.63627,2,2.352,2,16.12,2
해양환경측정망,태안연안3_연안,2020-05-14 16:00,Minute,126.2347222,36.63305556,7,저층,7,169.974,2,31.8113,1,13.9513,1,3.96,1,7.3,2,9.88239,1,8.14,2,14.812,1,0.21,2,1.085,1,4.368,1,,,14.924,2,1.83595,2,10.346,2,16.771,2
해양환경측정망,태안연안3_연안,2020-08-12 14:04,Minute,126.2347222,36.63305556,0,표층,7,411.11,2,26.7272,1,24.3687,1,1.904,1,10.6,2,7.0412,1,7.99,2,420.308,1,15.33,2,13.764,1,129.71,1,3,2,222.138,2,2.09664,2,77.098,2,33.852,2
해양환경측정망,태안연안3_연안,2020-08-12 14:04,Minute,126.2347222,36.63305556,7,저층,7,456.036,2,27.3261,1,24.0346,1,1.462,1,2.65,2,6.89375,1,7.98,2,389.76,1,13.454,2,13.454,1,113.512,1,,,197.344,2,2.4128,2,70.378,2,34.689,2
해양환경측정망,태안연안3_연안,2020-11-14 16:20,Minute,126.2347222,36.63305556,0,표층,11,167.174,2,31.7273,1,14.6882,1,2,1,5.05,2,9.25134,1,8.18,2,212.492,1,2.184,2,6.634,1,8.246,1,4,2,13.44,2,1.55292,2,3.01,2,19.871,2
해양환경측정망,태안연안3_연안,2020-11-14 16:20,Minute,126.2347222,36.63305556,11,저층,11,178.36,2,31.7275,1,14.6611,1,2.42,1,4.7,2,9.25946,1,8.19,2,200.564,1,1.764,2,6.231,1,6.86,1,,,13.272,2,1.91766,2,4.648,2,19.53,2
해양환경측정망,태안연안4_연안,2020-02-20 10:34,Minute,126.3166667,36.54916667,0,표층,6.5,246.652,2,31.873,1,5.3638,1,5.48,1,22.9,2,11.8863,1,8.22,2,202.356,1,0.588,2,12.183,1,60.046,1,1.5,2,65.59,2,1.8492,2,4.956,2,41.726,2
해양환경측정망,태안연안4_연안,2020-02-20 10:34,Minute,126.3166667,36.54916667,6.5,저층,6.5,227.444,2,31.9481,1,5.2698,1,5.48,1,33.6,2,11.6127,1,8.23,2,211.904,1,0.91,2,13.64,1,69.944,1,,,89.376,2,2.1708,2,18.522,2,35.402,2
해양환경측정망,태안연안4_연안,2020-05-14 17:00,Minute,126.3166667,36.54916667,0,표층,5,188.818,2,31.8777,1,15.9711,1,2.46,1,12.3,2,9.34117,1,8.11,2,19.852,1,0.56,2,0.403,1,5.32,1,3.5,2,9.702,2,2.11883,2,3.822,2,19.871,2
해양환경측정망,태안연안4_연안,2020-05-14 17:00,Minute,126.3166667,36.54916667,5,저층,5,173.978,2,31.8593,1,15.0606,1,2.54,1,15.15,2,9.45272,1,8.14,2,12.376,1,0.014,2,0.465,1,2.338,1,,,6.076,2,2.18539,2,3.724,2,20.46,2
해양환경측정망,태안연안4_연안,2020-08-12 15:19,Minute,126.3166667,36.54916667,0,표층,6,416.584,2,26.4476,1,24.1821,1,1.57,1,4.55,2,6.64641,1,7.97,2,399.84,1,15.26,2,14.787,1,154.896,1,3.5,2,247.044,2,2.2464,2,76.888,2,28.923,2
해양환경측정망,태안연안4_연안,2020-08-12 15:19,Minute,126.3166667,36.54916667,6,저층,6,426.062,2,26.7883,1,23.9919,1,1.422,1,5.45,2,6.8762,1,7.98,2,389.508,1,13.328,2,14.849,1,145.558,1,,,235.76,2,2.27968,2,76.874,2,28.334,2
해양환경측정망,태안연안4_연안,2020-11-14 15:31,Minute,126.3166667,36.54916667,0,표층,11,176.204,2,31.553,1,14.3575,1,1.476,1,4.85,2,9.05917,1,8.18,2,172.032,1,1.75,2,10.664,1,4.564,1,6,2,10.528,2,1.55292,2,4.214,2,23.715,2
해양환경측정망,태안연안4_연안,2020-11-14 15:31,Minute,126.3166667,36.54916667,11,저층,11,195.23,2,31.5537,1,14.3571,1,1.668,1,4.35,2,9.08361,1,8.19,2,169.54,1,1.652,2,10.354,1,4.354,1,,,11.648,2,1.71871,2,5.642,2,23.095,2
해양환경측정망,태안연안5_연안,2020-02-20 10:04,Minute,126.2883333,36.48666667,0,표층,13,250.18,2,31.9926,1,5.4786,1,4.08,1,38.4,2,10.3586,1,8.17,2,308.308,1,1.428,2,18.476,1,102.816,1,1,2,112.028,2,1.6884,2,7.784,2,41.199,2
해양환경측정망,태안연안5_연안,2020-02-20 10:04,Minute,126.2883333,36.48666667,13,저층,13,242.634,2,31.9919,1,5.3963,1,4.76,1,38.8,2,10.5465,1,8.18,2,292.292,1,1.246,2,18.6,1,100.226,1,,,121.996,2,1.88136,2,20.524,2,46.438,2
해양환경측정망,태안연안5_연안,2020-05-14 17:33,Minute,126.2883333,36.48666667,0,표층,13,143.332,2,31.8411,1,14.8705,1,2.36,1,7.7,2,9.9271,1,8.12,2,13.384,1,0.406,2,1.302,1,1.722,1,4,2,7.154,2,1.95243,2,5.026,2,18.104,2
해양환경측정망,태안연안5_연안,2020-05-14 17:33,Minute,126.2883333,36.48666667,13,저층,13,190.834,2,31.8482,1,13.1547,1,8.04,1,27.05,2,9.59964,1,8.13,2,11.816,1,0.77,2,0.589,1,11.984,1,,,17.108,2,2.06891,2,4.354,2,21.793,2
해양환경측정망,태안연안5_연안,2020-08-12 15:48,Minute,126.2883333,36.48666667,0,표층,12,431.97,2,26.7049,1,24.3373,1,3.96,1,16.5,2,8.00897,1,8.11,2,273.868,1,10.514,2,3.875,1,138.698,1,3,2,185.976,2,3.23558,2,36.764,2,27.559,2
해양환경측정망,태안연안5_연안,2020-08-12 15:48,Minute,126.2883333,36.48666667,12,저층,12,414.82,2,26.8471,1,23.7042,1,2.5,1,14.8,2,7.15925,1,8.04,2,334.768,1,10.094,2,7.564,1,143.262,1,,,213.696,2,2.2464,2,60.34,2,26.598,2
해양환경측정망,태안연안5_연안,2020-11-14 15:04,Minute,126.2883333,36.48666667,0,표층,16,173.67,2,31.7779,1,15.0462,1,2.6,1,9.05,2,9.04605,1,8.17,2,218.008,1,5.39,2,7.75,1,11.424,1,3,2,19.726,2,1.61924,2,2.912,2,20.15,2
해양환경측정망,태안연안5_연안,2020-11-14 15:04,Minute,126.2883333,36.48666667,16,저층,16,184.184,2,31.7782,1,15.0516,1,3,1,9.6,2,9.15555,1,8.18,2,211.288,1,4.312,2,7.378,1,11.13,1,,,19.754,2,1.81819,2,4.312,2,19.654,2
해양환경측정망,통영연안1_연안,2020-02-19 16:36,Minute,128.4597222,34.85638889,0,표층,7,146.972,2,33.1599,1,9.7565,1,4.3,1,11.55,2,11.2524,1,8.3,2,254.24,1,0.224,2,6.169,1,1.358,1,3.5,2,3.038,2,0.82544,2,1.456,2,22.103,2
해양환경측정망,통영연안1_연안,2020-02-19 16:36,Minute,128.4597222,34.85638889,7,저층,7,145.95,2,33.459,1,9.9079,1,4.74,1,8.75,2,11.4129,1,8.33,2,181.664,1,0.644,2,4.898,1,1.092,1,,,2.058,2,0.98624,2,0.322,2,28.582,2
해양환경측정망,통영연안1_연안,2020-05-07 16:47,Minute,128.4597222,34.85638889,0,표층,6,140.938,2,33.6483,1,16.3661,1,2.84,1,12.95,2,9.44,1,7.99,2,219.884,1,0.28,2,5.456,1,2.744,1,2.8,2,6.902,2,1.62603,2,3.878,2,26.443,2
해양환경측정망,통영연안1_연안,2020-05-07 16:47,Minute,128.4597222,34.85638889,6,저층,6,174.132,2,33.6575,1,16.3518,1,2.9,1,11.05,2,9.69,1,7.99,2,223.384,1,0.546,2,5.27,1,2.408,1,,,12.11,2,1.98859,2,9.156,2,26.567,2
해양환경측정망,통영연안1_연안,2020-08-07 13:18,Minute,128.4597222,34.85638889,0,표층,6,202.524,2,31.2324,1,22.3369,1,8.6,1,9.5,2,7.65466,1,7.89,2,375.956,1,3.22,2,10.943,1,16.366,1,2.5,2,57.218,2,1.72592,2,37.632,2,39.649,2
해양환경측정망,통영연안1_연안,2020-08-07 13:18,Minute,128.4597222,34.85638889,6,저층,6,222.418,2,31.4387,1,21.5575,1,8.05,1,9.625,2,6.76821,1,7.85,2,558.376,1,5.25,2,19.096,1,28.098,1,,,81.34,2,1.9028,2,47.992,2,43.586,2
해양환경측정망,통영연안1_연안,2020-11-04 17:00,Minute,128.4597222,34.85638889,0,표층,5,257.152,2,32.1107,1,17.5915,1,1.82,1,3.95,2,6.93913,1,8.06,2,393.54,1,11.76,2,22.816,1,63.882,1,3.5,2,96.194,2,1.21402,2,20.552,2,35.092,2
해양환경측정망,통영연안1_연안,2020-11-04 17:00,Minute,128.4597222,34.85638889,5,저층,5,250.306,2,32.2137,1,17.5601,1,1.952,1,4.85,2,7.34933,1,8.06,2,423.696,1,12.754,2,23.684,1,70.056,1,,,101.878,2,1.01891,2,19.068,2,36.27,2
해양환경측정망,통영연안2_연안,2020-02-19 9:11,Minute,128.4463889,34.83305556,0,표층,12,115.066,2,33.6016,1,10.0449,1,3.82,1,4.8,2,10.5225,1,8.35,2,334.6,1,0.378,2,7.285,1,3.374,1,3,2,7.224,2,0.95408,2,3.472,2,24.459,2
해양환경측정망,통영연안2_연안,2020-02-19 9:11,Minute,128.4463889,34.83305556,12,저층,12,117.026,2,33.6071,1,10.0675,1,4.2,1,4.35,2,10.581,1,8.35,2,276.136,1,3.262,2,5.642,1,5.712,1,,,9.296,2,1.34,2,0.322,2,22.785,2
해양환경측정망,통영연안2_연안,2020-05-07 17:00,Minute,128.4463889,34.83305556,0,표층,11,138.404,2,33.9226,1,16.3143,1,3.46,1,9.75,2,9.54,1,8,2,127.512,1,0.21,2,4.123,1,0.826,1,2.6,2,33.264,2,2.18635,2,32.228,2,25.358,2
해양환경측정망,통영연안2_연안,2020-05-07 17:00,Minute,128.4463889,34.83305556,11,저층,11,169.806,2,33.9298,1,16.0653,1,3.98,1,9.75,2,9.6,1,8,2,135.492,1,0.462,2,4.154,1,1.456,1,,,4.76,2,2.16987,2,2.842,2,26.722,2
해양환경측정망,통영연안2_연안,2020-08-19 16:55,Minute,128.4463889,34.83305556,0,표층,10,178.528,2,30.9655,1,24.7339,1,4.3,1,12.55,2,11.0937,1,7.9,2,261.996,1,0.728,2,3.565,1,2.744,1,2.8,2,34.188,2,3.39817,2,30.716,2,35.867,2
해양환경측정망,통영연안2_연안,2020-08-19 16:55,Minute,128.4463889,34.83305556,10,저층,10,203.532,2,33.0938,1,18.3697,1,6.26,1,5.05,2,6.94411,1,7.74,2,675.08,1,8.862,2,23.002,1,95.2,1,,,105.728,2,1.46328,2,1.666,2,42.408,2
해양환경측정망,통영연안2_연안,2020-11-05 8:44,Minute,128.4463889,34.83305556,0,표층,12,279.636,2,32.3223,1,17.0931,1,1.892,1,6.295,2,7.00936,1,8.06,2,460.656,1,14.546,2,24.676,1,83.328,1,2.6,2,130.158,2,1.10021,2,32.284,2,38.068,2
해양환경측정망,통영연안2_연안,2020-11-05 8:44,Minute,128.4463889,34.83305556,12,저층,12,246.106,2,32.5253,1,17.4552,1,2.4,1,5,2,7.09654,1,8.07,2,491.988,1,15.946,2,24.614,1,94.654,1,,,133.728,2,1.03517,2,23.128,2,35.185,2
해양환경측정망,통영연안3_연안,2020-02-18 16:55,Minute,128.4,34.83027778,0,표층,7,171.01,2,33.4883,1,10.0944,1,3.92,1,7.7,2,11.1675,1,8.29,2,189.168,1,2.296,2,10.912,1,42.798,1,3,2,50.792,2,0.76112,2,5.698,2,28.458,2
해양환경측정망,통영연안3_연안,2020-02-18 16:55,Minute,128.4,34.83027778,7,저층,7,169.792,2,33.5459,1,10.0513,1,4.26,1,7.75,2,11.161,1,8.31,2,151.648,1,2.156,2,8.184,1,28.308,1,,,32.802,2,1.48472,2,2.338,2,25.606,2
해양환경측정망,통영연안3_연안,2020-05-08 13:00,Minute,128.4,34.83027778,0,표층,6,166.6,2,33.9405,1,16.015,1,4.66,1,15.05,2,9.92,1,7.99,2,182.504,1,0.742,2,5.022,1,6.356,1,3,2,10.654,2,2.15339,2,3.556,2,28.148,2
해양환경측정망,통영연안3_연안,2020-05-08 13:00,Minute,128.4,34.83027778,6,저층,6,148.652,2,34.0208,1,15.6302,1,4.5,1,16.3,2,9.85,1,7.99,2,187.18,1,0.742,2,4.805,1,5.236,1,,,15.162,2,2.02155,2,9.184,2,27.683,2
해양환경측정망,통영연안3_연안,2020-08-08 11:36,Minute,128.4,34.83027778,0,표층,7,310.702,2,27.5297,1,24.3927,1,2.48,1,10.875,2,7.26997,1,7.89,2,568.456,1,8.806,2,26.536,1,119.588,1,2.5,2,207.998,2,1.38824,2,79.604,2,43.803,2
해양환경측정망,통영연안3_연안,2020-08-08 11:36,Minute,128.4,34.83027778,7,저층,7,305.2,2,31.3025,1,20.9884,1,2.73,1,10.625,2,6.75673,1,7.86,2,503.44,1,8.134,2,25.606,1,120.834,1,,,194.838,2,1.72592,2,65.87,2,44.764,2
해양환경측정망,통영연안3_연안,2020-11-05 11:27,Minute,128.4,34.83027778,0,표층,6,372.386,2,32.2689,1,17.403,1,1.834,1,7.65,2,6.685,1,7.92,2,756.868,1,18.354,2,38.378,1,167.594,1,3,2,240.198,2,1.29532,2,54.25,2,51.367,2
해양환경측정망,통영연안3_연안,2020-11-05 11:27,Minute,128.4,34.83027778,6,저층,6,382.312,2,32.292,1,17.3494,1,1.876,1,7.4,2,6.72223,1,7.94,2,761.376,1,18.606,2,39.122,1,171.682,1,,,240.324,2,0.888836,2,50.036,2,52.7,2
해양환경측정망,통영연안4_연안,2020-02-18 16:12,Minute,128.3536111,34.85777778,0,표층,7.8,131.558,2,33.5115,1,9.3219,1,1.466,1,9.53333,2,10.7521,1,8.31,2,246.064,1,1.82,2,9.145,1,15.54,1,5,2,36.358,2,0.84152,2,18.998,2,21.173,2
해양환경측정망,통영연안4_연안,2020-02-18 16:12,Minute,128.3536111,34.85777778,7.8,저층,7.8,189.546,2,33.6268,1,9.3583,1,1.554,1,6.85,2,10.4656,1,8.31,2,255.304,1,2.38,2,9.796,1,17.094,1,,,19.684,2,1.54904,2,0.21,2,23.746,2
해양환경측정망,통영연안4_연안,2020-05-08 13:40,Minute,128.3536111,34.85777778,0,표층,6,137.858,2,34.0703,1,16.1409,1,1.66,1,13.55,2,9.38,1,7.95,2,190.064,1,0.406,2,4.867,1,1.904,1,3.5,2,4.802,2,1.82379,2,2.492,2,20.491,2
해양환경측정망,통영연안4_연안,2020-05-08 13:40,Minute,128.3536111,34.85777778,6,저층,6,131.348,2,34.0765,1,15.81,1,1.802,1,13.75,2,9.35,1,7.97,2,186.368,1,0.434,2,4.681,1,1.652,1,,,9.786,2,1.65899,2,7.7,2,20.181,2
해양환경측정망,통영연안4_연안,2020-08-08 12:01,Minute,128.3536111,34.85777778,0,표층,8,154.49,2,29.4606,1,25.2677,1,1.4,1,3.4375,2,8.30614,1,7.99,2,129.332,1,1.358,2,4.526,1,9.058,1,8,2,30.044,2,1.45256,2,19.628,2,16.523,2
해양환경측정망,통영연안4_연안,2020-08-08 12:01,Minute,128.3536111,34.85777778,8,저층,8,167.692,2,31.4949,1,21.7525,1,1.305,1,5,2,7.45412,1,7.94,2,410.536,1,4.704,2,12.059,1,26.572,1,,,49.588,2,1.34,2,18.312,2,23.002,2
해양환경측정망,통영연안4_연안,2020-11-05 12:07,Minute,128.3536111,34.85777778,0,표층,8.5,261.394,2,32.3893,1,17.2032,1,1.16,1,3.65,2,6.95624,1,7.98,2,625.632,1,13.104,2,25.916,1,65.31,1,6,2,105.35,2,1.69638,2,26.936,2,37.417,2
해양환경측정망,통영연안4_연안,2020-11-05 12:07,Minute,128.3536111,34.85777778,8.5,저층,8.5,224,2,32.4033,1,17.1874,1,1.1,1,3.5,2,6.81651,1,7.98,2,634.9,1,13.384,2,26.97,1,67.76,1,,,111.426,2,1.27364,2,30.282,2,37.262,2
해양환경측정망,통영연안H2_항만,2020-02-19 8:57,Minute,128.4375,34.84166667,0,표층,7,205.226,2,33.4766,1,9.9036,1,5.44,1,9.2,2,10.1044,1,8.3,2,339.92,1,4.13,2,18.259,1,70.854,1,3,2,119.322,2,1.96176,2,44.338,2,36.301,2
해양환경측정망,통영연안H2_항만,2020-02-19 8:57,Minute,128.4375,34.84166667,7,저층,7,215.754,2,33.4762,1,9.8991,1,5.68,1,6.6,2,9.99314,1,8.3,2,330.512,1,1.75,2,11.191,1,24.948,1,,,69.188,2,2.07432,2,42.49,2,36.456,2
