station,date_time,longitude,latitude,depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],overlap_count,유분[mg/L]
서귀포연안2_연안,2011-02-23,126.4125,33.22944444,33.0,312.644,34.4981,14.8253,1.9954,2.9,9.31626,8.10583,159.768,4.186,8.99,36.54,,51.8,1.03095,11.074,33.852,2,
서귀포연안2_연안,2011-05-18,126.4125,33.22944444,26.0,233.231,34.1807,15.3687,0.435,2.8,8.63,8.35384,164.672,1.42221,7.11544,17.0952,,54.7804,0.94975,36.2629,19.6995,2,
서귀포연안2_연안,2011-08-11,126.4125,33.22944444,23.6,253.106,31.57,23.18,1.1862,3.0,6.95882,8.25,438.088,3.052,2.6195,56.931,,90.286,0.757834,30.303,9.982,2,
서귀포연안2_연안,2011-11-02,126.4125,33.22944444,23.0,61.824,34.2202,22.586,2.2274,3.5,7.20595,8.29,116.9,1.127,1.4105,14.14,,15.547,0.703972,0.28,9.982,2,
서귀포연안3_연안,2011-02-22,126.5669444,33.22944444,41.0,348.339,34.4965,14.9712,0.812,5.8,9.03,8.09407,186.508,4.326,8.587,36.33,,67.116,0.975439,26.46,41.013,1,
서귀포연안3_연안,2011-05-17,126.5669444,33.22944444,55.0,286.611,34.0814,15.0017,0.638,2.4,8.03,8.27542,179.47,1.71502,6.61611,23.0217,,78.2253,0.341483,53.4885,25.1819,1,
서귀포연안3_연안,2011-08-10,126.5669444,33.22944444,6.8,276.843,33.64,16.96,1.0122,8.4,6.85837,8.1,515.76,3.017,13.2835,110.047,,131.257,3.30351,18.193,17.608,1,
서귀포연안3_연안,2011-11-02,126.5669444,33.22944444,50.0,95.718,34.2748,22.0034,1.0992,3.4,6.858,8.28,185.584,1.897,2.542,26.166,,41.335,0.671974,13.272,8.9125,1,
서귀포연안H1_항만,2011-02-22,126.5652778,33.23638889,6.0,149.904,34.4063,14.8838,2.55421,6.55,9.2896,8.09113,182.336,3.416,12.679,56.406,,80.682,2.35435,20.86,15.0,1,
서귀포연안H1_항만,2011-08-10,126.5652778,33.23638889,7.6,311.374,30.77,25.5,1.044,3.2,6.66632,8.25,769.748,2.807,4.5415,112.42,,162.323,0.442694,47.096,13.516,1,
성산연안1_연안,2011-02-22,126.9386111,33.48,13.0,239.516,34.5973,13.3726,0.638,7.8,9.86,8.10093,193.004,4.186,11.656,51.016,,64.148,1.52264,8.946,26.753,1,
성산연안1_연안,2011-05-16,126.9386111,33.48,17.0,243.484,34.1555,15.1814,0.0,2.3,8.23,8.37932,196.358,2.39824,6.9906,26.7607,,45.8899,0.51756,16.7309,24.7482,1,
성산연안1_연안,2011-08-10,126.9386111,33.48,13.5,266.021,31.43,23.28,2.2882,2.9,6.99381,8.22,494.942,2.996,0.496,54.551,,85.463,0.960058,27.916,15.655,1,
성산연안1_연안,2011-11-03,126.9386111,33.48,25.0,179.284,34.2293,20.2451,2.0244,2.1,6.58997,8.23,299.04,5.033,8.68,33.628,,47.271,0.463982,8.61,14.9265,1,
성산연안2_연안,2011-02-22,126.9386111,33.41138889,50.0,197.424,34.5871,14.7387,1.4154,4.0,9.18,8.10387,133.896,3.01,8.432,29.904,,46.34,1.50678,13.426,25.761,1,
성산연안2_연안,2011-05-17,126.9386111,33.41138889,43.0,241.102,34.2047,14.8494,0.0,5.4,8.59,8.36952,189.839,3.17906,7.64597,27.6927,,43.5085,0.293462,12.6367,16.7569,1,
성산연안2_연안,2011-08-10,126.9386111,33.41138889,46.4,264.88,32.71,19.42,1.1862,3.6,7.00671,8.15,499.394,3.857,7.967,78.61,,107.338,0.768047,24.871,14.198,1,
성산연안2_연안,2011-11-03,126.9386111,33.41138889,46.0,175.784,34.2102,20.211,1.9954,3.3,6.48592,8.22,284.2,5.677,10.54,33.25,,42.651,0.463982,3.724,14.26,1,
성산연안H1_항만,2011-02-22,126.9275,33.47083333,6.0,165.29,34.3708,12.6402,2.11742,10.065,9.53,8.09603,310.016,3.22,11.408,52.696,,70.644,2.29982,14.728,13.95,1,
성산연안H1_항만,2011-08-10,126.9275,33.47083333,2.7,457.436,31.02,24.18,11.1154,5.2,7.00755,8.19,1077.61,5.187,0.496,82.208,,123.935,0.890721,36.54,28.489,1,
속초연안1_연안,2011-03-05,128.605,38.19972222,13.0,118.34,33.8,3.92,6.699,2.2,11.0983,8.2,187.264,1.19,6.231,3.85,,23.45,1.19697,18.41,13.547,1,
속초연안1_연안,2011-05-02,128.605,38.19972222,16.0,166.627,33.7,7.84,1.3368,5.6,10.0777,8.2,38.4362,0.335419,12.4637,4.046,,12.8577,1.50667,8.47632,27.6288,1,
속초연안1_연안,2011-08-03,128.605,38.19972222,17.0,173.25,32.8495,17.6486,1.3602,2.2,11.0983,8.2,441.854,0.126,0.217,3.381,,14.042,0.853641,10.535,15.469,1,
속초연안1_연안,2011-11-01,128.605,38.19972222,15.0,193.928,33.4548,15.7061,1.7718,2.6,7.71775,8.23,177.492,2.359,5.1925,28.805,,31.654,0.469643,0.49,11.78,1,
아산연안3_연안,2011-02-21,126.5194444,37.08888889,23.0,423.291,31.08,1.51,5.133,43.6,11.7087,8.06267,148.036,2.03,23.002,107.688,,170.282,2.75407,60.564,57.7421,1,
아산연안3_연안,2011-05-19,126.5194444,37.08888889,27.5,368.272,30.65,11.39,4.408,19.2,9.86146,8.1,39.1282,2.85601,9.43374,80.3443,,118.038,1.42996,34.8375,23.0447,1,
아산연안3_연안,2011-08-09,126.5194444,37.08888889,30.0,309.792,29.83,20.61,3.5034,19.0,7.30902,8.17,201.194,8.883,11.4235,90.062,,154.539,1.2595,55.594,13.795,1,
아산연안3_연안,2011-11-10,126.5194444,37.08888889,28.0,345.422,31.2,17.0,1.537,11.2,7.66547,8.17,123.648,19.271,10.602,67.179,,101.724,1.06129,15.274,31.682,1,
양양연안1_연안,2011-03-05,128.7502778,38.0125,32.0,114.186,33.88,3.9,4.0282,1.6,10.3488,8.15,236.6,2.282,10.571,22.064,,28.224,0.367387,3.878,13.0,1,
양양연안1_연안,2011-05-02,128.7502778,38.0125,31.0,211.8,33.93,5.0,0.435,4.8,8.37153,8.16,156.58,1.67709,18.3708,38.7232,,79.219,0.906667,38.8187,39.2441,1,
양양연안1_연안,2011-08-04,128.7502778,38.0125,30.0,227.486,33.5111,14.322,1.102,2.8,10.3488,8.15,492.436,0.273,0.1705,6.405,,21.994,0.437491,15.316,10.168,1,
양양연안1_연안,2011-11-01,128.7502778,38.0125,27.0,248.808,33.9512,8.5139,0.464,3.6,7.49451,8.18,315.826,7.252,10.7415,86.828,,103.152,0.517675,9.072,15.2675,1,
양양연안2_연안,2011-03-05,128.8016667,37.94972222,28.0,79.4797,33.82,4.17,4.466,3.6,11.4969,8.24,200.144,0.56,3.627,1.61,,14.784,1.75003,12.614,11.904,1,
양양연안2_연안,2011-05-02,128.8016667,37.94972222,30.0,226.549,34.22,7.08,0.435,4.4,8.40342,8.13,207.578,2.47371,22.546,56.2401,,100.375,0.826667,41.6613,38.129,1,
양양연안2_연안,2011-08-04,128.8016667,37.94972222,28.0,186.578,33.4811,13.8609,0.899,3.0,11.4969,8.24,500.822,0.483,0.3255,8.113,,23.653,0.469503,15.057,12.214,1,
양양연안2_연안,2011-11-01,128.8016667,37.94972222,27.0,268.24,33.8407,10.3384,0.464,2.8,7.15965,8.17,349.636,5.145,11.2065,103.089,,122.724,0.549696,14.49,17.608,1,
영일만11_연안,2011-02-23,129.5127778,36.06555556,28.0,211.579,34.0794,8.4603,1.3368,4.2,9.24854,8.18,252.28,4.648,18.197,62.65,,117.082,0.894784,49.784,22.1773,1,
영일만11_연안,2011-05-06,129.5127778,36.06555556,28.0,200.664,34.38,10.68,2.001,7.6,8.56287,8.2,177.78,2.90479,7.06645,20.2255,,43.2997,0.946667,20.1694,36.3015,1,
영일만11_연안,2011-08-10,129.5127778,36.06555556,28.0,148.708,34.1658,14.1284,1.7662,3.0,9.24854,8.18,198.66,0.945,3.379,11.676,,28.812,0.346549,16.191,5.456,1,
영일만11_연안,2011-11-04,129.5127778,36.06555556,27.0,182.854,34.4901,11.7812,1.305,1.0,7.38289,8.2,217.182,3.892,6.479,34.146,,77.112,0.523012,39.074,8.556,1,
완도연안4_환경관리,2011-02-21,126.73889,34.24444,30.0,165.29,34.2856,10.2041,0.638,6.1,8.25412,8.11229,298.452,2.534,16.523,67.83,,104.37,0.180054,34.006,37.2,2,
완도연안4_환경관리,2011-05-18,126.73889,34.24444,33.0,227.978,33.79,12.79,1.073,90.4,8.16403,7.99,192.4,6.55308,11.5063,62.6282,,108.03,0.543871,38.8488,20.288,2,
완도연안4_환경관리,2011-08-02,126.73889,34.24444,31.0,210.938,32.76,20.86,1.102,21.3,7.84885,8.14,268.926,4.494,3.8595,26.817,,40.88,0.496126,9.569,14.198,2,
완도연안4_환경관리,2011-11-03,126.73889,34.24444,32.5,248.115,32.91,15.7,0.667,7.9,5.63887,8.03,361.97,6.237,18.507,111.076,,122.199,0.587054,4.886,29.481,2,
울산연안1_환경관리,2011-02-17,129.47667,35.52056,50.0,261.804,34.35,10.64,0.8382,10.3,8.95,8.05732,230.44,5.53,19.375,83.244,,127.526,0.294905,38.752,43.648,1,
울산연안1_환경관리,2011-05-20,129.47667,35.52056,43.0,348.606,34.072,4.95,1.1048,21.1,8.05955,7.93,608.83,2.43628,36.8937,213.163,,241.136,0.543934,25.5367,42.899,1,
울산연안1_환경관리,2011-08-04,129.47667,35.52056,44.0,247.527,34.0976,12.29,0.4378,27.9,7.71791,8.01,1160.45,3.381,14.6705,135.093,,156.534,0.429414,18.06,15.531,1,
울산연안1_환경관리,2011-11-04,129.47667,35.52056,50.0,321.909,33.1813,18.6444,0.435,5.9,5.78041,7.89,631.246,6.475,25.265,72.576,,107.002,0.51198,27.951,37.5255,1,
울산연안3_환경관리,2011-02-17,129.39861,35.47806,13.5,386.452,34.17,10.77,0.841,4.8,8.92,8.04765,272.02,7.42,23.374,108.388,,148.19,1.04014,32.382,45.601,1,
울산연안3_환경관리,2011-05-20,129.39861,35.47806,14.0,359.21,34.128,8.57,2.61,14.2,8.23169,8.1,504.45,6.54751,26.3839,152.989,,192.843,0.407924,33.3065,30.1996,1,
울산연안3_환경관리,2011-08-04,129.39861,35.47806,15.0,158.34,30.891,20.8165,2.436,3.3,9.11535,8.3,927.248,0.763,0.093,1.001,,17.542,0.93355,15.778,8.928,1,
울산연안3_환경관리,2011-11-04,129.39861,35.47806,15.0,242.403,33.3292,19.1303,0.8728,3.8,7.28498,8.06,283.906,3.703,9.3465,25.333,,61.915,0.543979,32.879,21.421,1,
울산연안5_환경관리,2011-02-17,129.39667,35.49278,10.5,444.04,33.89,10.15,0.667,6.6,8.89,8.00896,278.46,7.448,28.055,116.704,,183.96,0.77,59.808,55.955,1,
울산연안5_환경관리,2011-05-20,129.39667,35.49278,12.0,305.717,34.118,8.6,2.233,5.3,7.97685,8.09,496.829,5.57853,27.4754,151.277,,183.791,0.495983,26.9353,29.4872,1,
울산연안5_환경관리,2011-08-04,129.39667,35.49278,10.0,167.342,33.1606,19.1763,5.075,4.2,8.02219,8.22,1069.71,1.344,1.488,7.924,,41.433,0.901512,32.165,13.919,1,
울산연안5_환경관리,2011-11-04,129.39667,35.49278,11.0,232.407,33.8927,15.4113,1.0992,6.1,7.15545,8.06,318.864,4.928,12.989,24.297,,79.114,0.639975,49.889,20.6305,1,
월포연안1_연안,2011-02-23,129.4002778,36.20166667,29.0,358.318,34.24,9.63,1.102,2.4,9.15287,8.2,203.308,3.612,13.392,50.708,,107.142,0.528736,52.822,50.654,1,
월포연안1_연안,2011-05-05,129.4002778,36.20166667,41.0,205.497,34.35,11.79,0.8728,4.2,9.56746,8.24,24.9549,0.213129,4.1665,3.14289,,26.8956,1.17333,23.5396,26.0491,1,
월포연안1_연안,2011-08-10,129.4002778,36.20166667,29.0,269.808,34.2749,12.2712,0.8962,2.8,9.15287,8.2,361.116,7.245,11.0515,115.052,,140.168,0.0906359,17.871,13.113,1,
월포연안1_연안,2011-11-04,129.4002778,36.20166667,30.0,234.969,34.063,8.8098,0.4378,3.2,6.34641,8.11,465.71,5.95,14.5855,112.511,,207.347,0.672444,88.886,17.0345,1,
월포연안2_연안,2011-02-23,129.3972222,36.24916667,40.0,369.835,34.18,9.3,0.638,3.6,8.88179,8.18,226.912,3.724,14.446,58.632,,99.246,0.0528736,36.89,51.088,1,
월포연안2_연안,2011-05-05,129.3972222,36.24916667,28.0,189.641,34.43,11.76,2.0038,3.8,9.2326,8.25,53.6824,0.155748,5.72117,3.02963,,17.334,1.37333,14.1486,35.8059,1,
월포연안2_연안,2011-08-10,129.3972222,36.24916667,44.0,251.916,34.2461,10.4224,0.6642,4.4,8.88179,8.18,356.846,7.301,10.8655,120.54,,145.572,0.634452,17.731,11.811,1,
월포연안2_연안,2011-11-04,129.3972222,36.24916667,41.0,230.027,34.0214,4.8406,0.203,4.8,7.43073,8.03,266.756,50.61,14.384,114.401,,169.953,0.768507,4.942,15.221,1,
전주포연안2_연안,2011-02-17,126.4333333,35.8375,19.3,246.022,31.53,1.77,21.237,14.1176,13.8347,8.11927,199.948,0.644,2.356,0.336,,11.256,2.68162,10.276,35.0864,2,
전주포연안2_연안,2011-05-18,126.4333333,35.8375,13.0,321.223,30.98,13.29,4.4632,11.1,9.04,7.76,80.5541,2.61736,8.50286,35.2238,,84.355,1.28994,46.5139,24.5004,2,
전주포연안2_연안,2011-08-01,126.4333333,35.8375,15.0,302.883,30.3753,24.3018,5.7364,44.3,9.36,8.26,429.044,5.887,4.0765,20.23,,66.213,0.789855,40.096,25.823,2,
전주포연안2_연안,2011-11-10,126.4333333,35.8375,20.0,217.665,32.2363,16.3833,3.828,12.6,8.12507,8.15,308.546,7.742,13.3145,45.339,,66.465,1.48261,13.384,18.3365,2,
전주포연안3_연안,2011-02-17,126.3777778,35.77083333,17.8,234.79,31.81,2.51,1.84133,7.9,11.9547,7.86106,316.596,0.518,16.244,1.554,,21.658,1.3649,19.586,27.0666,2,
전주포연안3_연안,2011-05-18,126.3777778,35.77083333,15.5,267.52,31.39,12.57,5.771,9.2,9.41,7.66,74.4155,1.50359,8.72168,8.7636,,27.8509,1.51381,17.5837,24.7482,2,
전주포연안3_연안,2011-08-01,126.3777778,35.77083333,17.0,317.037,30.6546,24.02,5.8786,7.7,6.94,8.22,426.79,5.635,5.425,16.695,,67.361,1.57437,45.031,21.917,2,
전주포연안3_연안,2011-11-10,126.3777778,35.77083333,18.0,227.024,32.3348,16.3069,3.132,6.6,7.89183,8.11,301.896,9.597,13.144,53.27,,77.021,1.56261,14.154,29.8375,2,
전주포연안6_연안,2011-02-18,126.4416667,35.61666667,12.8,215.602,31.71,1.98,16.3553,31.8,13.427,8.10014,183.204,13.254,4.278,1.022,,23.236,2.24806,8.96,36.0888,1,
전주포연안6_연안,2011-05-18,126.4416667,35.61666667,14.0,352.388,30.98,16.13,3.9384,12.2,9.02,7.7,157.369,3.42484,8.00269,54.8394,,95.3347,3.25683,37.0705,29.3324,1,
전주포연안6_연안,2011-08-01,126.4416667,35.61666667,13.0,184.408,31.9549,26.8749,1.74,13.2,6.57,8.31,282.422,0.483,2.325,1.316,,12.88,0.64576,11.081,23.653,1,
전주포연안6_연안,2011-11-11,126.4416667,35.61666667,10.0,224.763,32.0963,16.523,6.2902,6.0,8.77161,8.23,154.406,0.098,4.7895,7.056,,17.262,1.45061,10.108,22.382,1,
제주연안2_연안,2011-02-23,126.4277778,33.50055556,25.0,181.665,34.4744,13.7814,1.6212,5.3,9.49675,8.09211,204.232,3.962,11.904,41.58,,95.872,0.285494,50.33,21.142,1,
제주연안2_연안,2011-05-20,126.4277778,33.50055556,25.0,171.502,34.3033,15.5457,0.0,16.8,8.82,8.34501,186.773,2.12512,5.57595,25.182,,40.1989,0.213427,12.8918,24.5624,1,
제주연안2_연안,2011-08-10,126.4277778,33.50055556,17.0,227.829,30.98,24.13,1.682,2.7,7.42307,8.24,391.566,2.023,1.4105,52.017,,80.15,0.906359,26.11,9.331,1,
제주연안2_연안,2011-11-01,126.4277778,33.50055556,27.0,173.509,34.3033,20.6958,0.6642,1.9,6.37802,8.2,302.358,4.151,12.2295,27.188,,35.693,0.847967,4.354,14.6165,1,
조천연안2_연안,2011-02-22,126.7327778,33.57388889,38.0,215.536,34.5807,13.1393,0.8382,2.3,9.45219,8.09603,179.732,3.08,14.353,33.978,,43.848,1.11026,6.79,25.048,2,
조천연안2_연안,2011-05-16,126.7327778,33.57388889,33.0,181.012,34.2878,15.6125,0.0,3.5,8.07,8.38814,186.193,4.41801,7.94339,20.8456,,42.7029,0.245441,17.4393,24.965,2,
조천연안2_연안,2011-08-10,126.7327778,33.57388889,42.9,270.06,32.48,18.73,0.232,3.9,6.95284,8.18,537.39,2.639,5.7815,70.07,,99.316,0.688042,26.607,15.593,2,
조천연안2_연안,2011-11-04,126.7327778,33.57388889,40.0,147.868,34.2763,20.9692,0.0262,3.2,6.59367,8.28,205.296,4.095,4.836,22.68,,31.059,0.687973,4.284,12.121,2,
조천연안3_연안,2011-02-22,126.6663889,33.56055556,15.0,207.601,34.5779,13.2641,0.435,3.9,9.31214,8.09407,214.564,2.744,17.267,39.368,,55.328,2.07776,13.216,25.544,2,
조천연안3_연안,2011-05-16,126.6663889,33.56055556,25.0,225.947,34.2448,15.7494,0.0,2.2,8.58,8.39108,149.104,1.31067,4.83725,6.29847,,21.4217,0.373497,13.8126,24.4075,2,
조천연안3_연안,2011-08-10,126.6663889,33.56055556,28.6,221.732,31.13,23.56,0.87,2.6,7.44416,8.29,492.73,1.386,0.6975,38.668,,63.413,0.576035,23.359,9.145,2,
조천연안3_연안,2011-11-04,126.6663889,33.56055556,28.0,148.113,34.2229,21.167,2.8654,3.6,7.14029,8.27,186.48,2.863,3.038,21.952,,26.327,0.815968,1.512,12.369,2,
주문진연안1_연안,2011-03-04,128.8375,37.88583333,12.0,74.1166,33.58,3.99,3.567,1.8,11.3693,8.24,188.608,0.504,4.743,1.47,,7.504,0.643915,5.53,10.602,3,
주문진연안1_연안,2011-05-02,128.8375,37.88583333,13.0,206.127,34.29,12.01,1.131,4.2,8.61071,8.17,127.772,1.60944,16.6559,52.8217,,77.3197,1.26667,22.8885,31.1598,3,
주문진연안1_연안,2011-08-04,128.8375,37.88583333,13.0,200.522,32.5699,18.8784,1.595,2.2,11.3693,8.24,458.682,0.119,0.1705,3.752,,15.148,1.15775,11.277,13.02,3,
주문진연안1_연안,2011-11-01,128.8375,37.88583333,11.0,223.496,33.3355,16.5075,0.4322,3.2,8.13234,8.17,215.278,2.94,9.207,37.828,,49.406,0.613739,8.638,12.4465,3,
주문진연안2_연안,2011-03-05,128.8466667,37.88777778,22.0,91.4368,33.81,4.15,6.032,2.6,11.0185,8.21,202.664,1.47,7.347,6.566,,19.614,0.564907,11.578,12.648,3,
주문진연안2_연안,2011-05-02,128.8466667,37.88777778,22.0,206.939,34.35,11.28,1.102,3.6,8.43531,8.19,133.441,1.83336,16.0069,20.6923,,43.3745,1.10667,20.8489,31.6245,3,
주문진연안2_연안,2011-08-04,128.8466667,37.88777778,21.0,186.886,33.0899,16.7508,1.5922,1.6,11.0185,8.21,513.926,0.203,0.372,3.605,,13.377,0.51752,9.569,13.02,3,
주문진연안2_연안,2011-11-01,128.8466667,37.88777778,11.0,208.887,33.4305,16.1145,0.4088,4.2,7.351,8.21,200.662,3.073,8.1065,36.092,,42.231,0.565707,3.066,11.2065,3,
주문진연안3_연안,2011-03-05,128.8522222,37.89416667,26.0,100.141,33.85,4.1,5.597,2.8,10.8112,8.18,213.304,1.848,8.246,10.486,,19.684,0.722923,7.35,11.718,3,
주문진연안3_연안,2011-05-02,128.8522222,37.89416667,29.0,173.435,34.41,10.56,1.0758,4.2,8.31458,8.19,209.415,2.21123,18.8808,74.0559,,95.482,1.10667,19.2149,25.8943,3,
주문진연안3_연안,2011-08-04,128.8522222,37.89416667,26.0,226.856,33.316,15.607,1.566,1.8,10.8112,8.18,513.38,0.35,0.6975,3.99,,15.995,0.549531,11.655,8.029,3,
주문진연안3_연안,2011-11-01,128.8522222,37.89416667,22.0,316.526,33.4268,15.9913,1.1048,4.6,7.68586,8.23,201.054,2.765,6.1225,31.514,,44.541,0.629749,10.262,21.731,3,
주문진연안4_연안,2011-03-05,128.8525,37.91888889,37.0,124.363,33.86,3.42,3.103,1.4,10.3647,8.15,291.508,2.772,11.718,28.7,,43.064,0.643915,11.592,11.811,2,
주문진연안4_연안,2011-05-02,128.8525,37.91888889,37.0,291.612,34.1,5.62,0.232,5.6,8.53098,8.13,159.367,2.07128,15.4816,31.7792,,61.8081,1.10667,27.9576,53.0894,2,
주문진연안4_연안,2011-08-04,128.8525,37.91888889,36.0,220.864,33.6532,12.3449,0.464,2.8,10.3647,8.15,594.454,0.469,1.457,8.519,,27.16,0.405196,18.172,11.718,2,
주문진연안4_연안,2011-11-01,128.8525,37.91888889,34.0,321.468,34.1408,6.7799,0.2348,4.2,7.12776,8.13,432.726,4.9,16.7555,140.777,,153.685,0.389591,8.008,22.351,2,
주문진연안5_연안,2011-03-04,128.8741667,37.86111111,24.0,60.9725,33.71,3.94,3.5642,2.8,11.3055,8.26,175.336,0.252,7.626,0.686,,20.58,0.959947,19.642,14.167,3,
주문진연안5_연안,2011-05-03,128.8741667,37.86111111,24.0,205.903,34.29,10.59,1.1048,5.6,8.78612,8.19,164.842,2.07128,16.285,28.6894,,46.1111,0.826667,15.3504,32.3059,3,
주문진연안5_연안,2011-08-04,128.8741667,37.86111111,24.0,175.49,33.3539,15.76,1.131,4.6,11.3055,8.26,489.65,0.203,0.31,2.415,,12.845,0.62956,10.227,13.888,3,
주문진연안5_연안,2011-11-02,128.8741667,37.86111111,23.0,207.417,33.6283,15.7154,0.899,3.6,7.74964,8.22,203.994,4.536,6.975,39.501,,58.541,0.629749,14.504,11.2995,3,
주문진연안H1_항만,2011-02-05,128.8313889,37.89055556,6.0,344.7,33.43,3.94,0.64,3.8,9.39,8.11,325.5,4.4,23.9,114.7,,181.0,0.78,61.9,29.9,3,
주문진연안H1_항만,2011-03-04,128.8313889,37.89055556,6.0,214.898,33.43,3.94,2.668,4.8,10.3807,8.17,204.316,2.352,14.074,15.582,,83.874,1.434,65.94,28.489,3,
주문진연안H1_항만,2011-08-03,128.8313889,37.89055556,7.0,422.611,31.9386,18.403,3.335,3.0,6.36236,8.03,940.282,5.817,14.9575,110.334,,204.484,1.79672,88.333,26.939,3,
죽변연안3_연안,2011-02-24,129.4313889,36.97472222,34.0,242.066,34.06,6.98,0.4088,3.4,8.75422,8.09,402.192,2.954,19.871,77.434,,120.4,0.540938,40.012,40.517,1,
죽변연안3_연안,2011-05-04,129.4313889,36.97472222,31.0,220.218,34.43,12.39,0.87,6.6,9.04125,8.23,91.6075,1.4118,4.89471,7.94638,,20.9443,0.253333,11.5861,20.9384,1,
죽변연안3_연안,2011-08-06,129.4313889,36.97472222,34.0,192.094,33.3415,16.4623,0.667,2.4,8.75422,8.09,56.868,0.399,0.1395,2.695,,17.388,0.911691,14.294,7.626,1,
죽변연안3_연안,2011-11-03,129.4313889,36.97472222,37.0,223.349,34.1893,13.8868,0.4378,2.8,6.87262,8.08,533.624,2.387,12.0435,151.165,,203.294,0.448296,49.742,17.856,1,
죽변연안H1_항만,2011-02-12,129.4230556,37.05638889,7.0,282.4,34.01,9.88,0.87,4.0,8.88,8.2,260.6,3.3,15.2,92.9,,145.8,0.68,49.6,23.2,1,
죽변연안H1_항만,2011-02-24,129.4230556,37.05638889,7.0,303.038,34.01,9.88,0.4322,3.0,8.65855,8.1,400.456,4.732,23.405,68.096,,148.554,0.418922,75.726,30.535,1,
죽변연안H1_항만,2011-08-06,129.4230556,37.05638889,7.0,218.372,33.3428,17.7788,3.799,3.8,8.45125,8.2,476.112,0.455,0.3565,12.726,,26.579,0.911691,13.398,10.323,1,
진해만4_연안,2011-02-17,128.4166667,35.05,4.3,229.185,32.72,4.19,2.6942,6.8,11.9466,8.06119,11.564,0.98,2.821,11.2,,54.572,0.651816,42.392,26.815,1,
진해만4_연안,2011-05-18,128.4166667,35.05,5.5,368.58,31.8738,16.1721,2.1806,4.0,7.16659,8.113,622.613,3.84018,11.9055,107.566,,133.419,0.954129,22.0121,44.2309,1,
진해만4_연안,2011-08-05,128.4166667,35.05,5.4,649.614,28.73,20.82,7.7228,5.5,2.46283,7.93,1475.05,14.216,27.3575,146.566,,236.637,0.863707,75.855,45.508,1,
진해만4_연안,2011-11-08,128.4166667,35.05,4.0,465.661,31.18,18.9,7.076,7.2,6.27547,7.9,1317.65,10.864,44.423,102.291,,176.498,1.43994,63.343,59.582,1,
진해만4_연안,2011-11-09,128.4166667,35.05,5.4,299.5,31.01,15.75,6.61,5.8,6.85,8.04,1131.1,10.2,30.8,63.9,,132.6,1.34,58.5,46.8,1,
표선연안1_연안,2011-02-22,126.7675,33.28083333,74.0,257.408,34.5031,15.0264,1.2152,1.9,8.69843,8.10485,252.224,3.99,10.633,34.678,,66.598,0.118956,27.93,29.233,1,
표선연안1_연안,2011-05-17,126.7675,33.28083333,45.0,259.101,34.1515,14.7696,0.0,2.6,8.42,8.36462,177.269,3.59736,8.86309,25.4774,,45.4799,0.341483,16.4051,24.3456,1,
표선연안1_연안,2011-08-10,126.7675,33.28083333,41.6,237.678,32.2,21.17,1.0122,3.4,6.93747,8.12,607.278,3.745,7.1455,77.658,,108.297,0.880053,26.894,9.393,1,
표선연안1_연안,2011-11-03,126.7675,33.28083333,28.0,138.334,34.2224,21.6983,1.6502,2.4,7.25736,8.31,149.744,1.834,3.937,18.235,,37.261,0.671974,17.192,8.3855,1,
표선연안2_연안,2011-02-22,126.8655556,33.32555556,23.0,241.516,34.535,14.4832,0.203,6.5,8.7296,8.10289,268.1,4.074,12.276,42.84,,59.976,1.26886,13.062,31.124,1,
표선연안2_연안,2011-05-17,126.8655556,33.32555556,28.0,257.897,34.1182,15.0129,0.0,2.6,8.44,8.37246,171.328,0.948142,6.30403,7.95258,,25.2208,0.565581,16.3201,21.0004,1,
표선연안2_연안,2011-08-10,126.8655556,33.32555556,29.4,248.444,32.19,21.46,1.4182,2.7,7.02494,8.2,533.19,3.283,6.2465,69.202,,102.389,0.576035,29.904,12.245,1,
표선연안2_연안,2011-11-03,126.8655556,33.32555556,30.0,137.004,34.1992,20.4226,1.6502,2.7,6.83614,8.23,273.028,5.439,10.354,31.185,,39.424,0.527979,2.8,13.9345,1,
한림연안H1_항만,2011-02-23,126.2552778,33.41555556,6.0,200.018,34.3094,13.5097,2.55421,4.05,9.81475,8.10975,299.32,2.954,13.237,85.218,,120.134,3.03387,31.962,18.6,1,
한림연안H1_항만,2011-08-11,126.2552778,33.41555556,7.6,370.272,31.12,24.01,6.7252,6.2,6.91924,8.32,664.174,3.388,1.643,121.758,,151.361,0.634705,26.215,19.933,1,
후포연안1_연안,2011-02-24,129.4588889,36.6475,34.0,333.547,34.16,8.6,0.6408,2.0,8.75422,8.14,385.14,3.752,15.934,62.314,,103.138,0.296906,37.072,46.531,1,
후포연안1_연안,2011-05-04,129.4588889,36.6475,29.0,154.903,34.41,11.53,0.6408,4.4,9.00936,8.23,120.542,2.47414,6.35073,27.7999,,52.2582,0.413333,21.9841,19.8543,1,
후포연안1_연안,2011-08-06,129.4588889,36.6475,35.0,172.69,34.107,12.8584,2.6708,4.2,8.75422,8.14,169.162,1.617,4.433,21.217,,33.922,0.170609,11.088,7.378,1,
